Sample	Bacteria_24k	Protists_1k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Pba-CMas_017-Ex1-7A-lcwgs-1-1.clmp.fp2_r2_screen	396.0	1107.0	148.0	112.0	83.0	9.0	3.0	13.0	0.0	0.0	5200.0	158898.0
Pba-CMas_018-Ex1-7B-lcwgs-1-1.clmp.fp2_r1_screen	5287.0	20647.0	2658.0	2049.0	1648.0	242.0	197.0	145.0	3.0	0.0	73192.0	2714885.0
Pba-CMas_018-Ex1-7B-lcwgs-1-1.clmp.fp2_r2_screen	5220.0	20488.0	2595.0	1965.0	1551.0	260.0	233.0	140.0	1.0	0.0	71641.0	2716859.0
Pba-CMas_019-Ex1-7C-lcwgs-1-1.clmp.fp2_r1_screen	792.0	6673.0	930.0	600.0	441.0	59.0	81.0	35.0	4.0	0.0	20899.0	869579.0
Pba-CMas_019-Ex1-7C-lcwgs-1-1.clmp.fp2_r2_screen	759.0	6747.0	905.0	619.0	490.0	82.0	71.0	41.0	0.0	0.0	20620.0	869759.0
Pba-CMas_020-Ex1-7D-lcwgs-1-1.clmp.fp2_r1_screen	367.0	3488.0	443.0	293.0	290.0	49.0	40.0	18.0	1.0	0.0	10877.0	511225.0
Pba-CMas_020-Ex1-7D-lcwgs-1-1.clmp.fp2_r2_screen	347.0	3452.0	461.0	303.0	230.0	65.0	38.0	15.0	0.0	0.0	10481.0	511699.0
Pba-CMas_021-Ex1-7E-lcwgs-1-1.clmp.fp2_r1_screen	915.0	8117.0	1070.0	687.0	625.0	105.0	92.0	42.0	0.0	0.0	26241.0	1161281.0
Pba-CMas_021-Ex1-7E-lcwgs-1-1.clmp.fp2_r2_screen	928.0	8197.0	1051.0	703.0	609.0	124.0	88.0	33.0	1.0	0.0	25681.0	1161760.0
Pba-CMas_022-Ex1-7F-lcwgs-1-1.clmp.fp2_r1_screen	1086.0	5528.0	700.0	484.0	441.0	77.0	61.0	41.0	1.0	0.0	18912.0	811034.0
Pba-CMas_022-Ex1-7F-lcwgs-1-1.clmp.fp2_r2_screen	1084.0	5650.0	720.0	530.0	424.0	74.0	70.0	36.0	2.0	0.0	18406.0	811369.0
Pba-CMas_023-Ex1-7G-lcwgs-1-1.clmp.fp2_r1_screen	9.0	106.0	5.0	9.0	3.0	1.0	4.0	0.0	0.0	0.0	313.0	12083.0
Pba-CMas_023-Ex1-7G-lcwgs-1-1.clmp.fp2_r2_screen	9.0	86.0	8.0	7.0	6.0	3.0	4.0	0.0	0.0	0.0	320.0	12090.0
Pba-CMas_024-Ex1-7H-lcwgs-1-1.clmp.fp2_r1_screen	631.0	8766.0	1156.0	753.0	676.0	108.0	132.0	56.0	2.0	0.0	26983.0	1227272.0
Pba-CMas_024-Ex1-7H-lcwgs-1-1.clmp.fp2_r2_screen	582.0	8666.0	1038.0	741.0	640.0	119.0	101.0	58.0	3.0	0.0	26682.0	1227905.0
Pba-CMas_025-Ex1-8A-lcwgs-1-1.clmp.fp2_r1_screen	2710.0	7495.0	1020.0	622.0	667.0	69.0	46.0	52.0	2.0	0.0	27852.0	1151647.0
Pba-CMas_025-Ex1-8A-lcwgs-1-1.clmp.fp2_r2_screen	2700.0	7255.0	1007.0	565.0	613.0	74.0	56.0	52.0	2.0	0.0	27376.0	1152482.0
Pba-CTat_009-Ex1-1D-lcwgs-1-1.clmp.fp2_r1_screen	129.0	2625.0	347.0	224.0	185.0	36.0	32.0	10.0	1.0	0.0	7709.0	326960.0
Pba-CTat_009-Ex1-1D-lcwgs-1-1.clmp.fp2_r2_screen	110.0	2538.0	314.0	242.0	146.0	26.0	22.0	6.0	0.0	0.0	7353.0	327501.0
Pba-CTat_010-Ex1-6B-lcwgs-1-1.clmp.fp2_r1_screen	383.0	9146.0	864.0	732.0	460.0	101.0	105.0	45.0	0.0	0.0	25967.0	851669.0
Pba-CTat_010-Ex1-6B-lcwgs-1-1.clmp.fp2_r2_screen	366.0	9266.0	832.0	696.0	502.0	99.0	101.0	47.0	0.0	0.0	25449.0	852114.0
Pba-CTat_012-Ex1-2H-lcwgs-1-1.clmp.fp2_r1_screen	28.0	522.0	56.0	53.0	35.0	11.0	6.0	4.0	0.0	0.0	1422.0	62424.0
Pba-CTat_012-Ex1-2H-lcwgs-1-1.clmp.fp2_r2_screen	27.0	549.0	39.0	31.0	21.0	3.0	9.0	3.0	0.0	0.0	1449.0	62430.0
Pba-CTat_013-Ex1-5H-lcwgs-1-1.clmp.fp2_r1_screen	211.0	4915.0	610.0	431.0	320.0	82.0	66.0	22.0	2.0	0.0	14976.0	572722.0
Pba-CTat_013-Ex1-5H-lcwgs-1-1.clmp.fp2_r2_screen	196.0	4947.0	574.0	437.0	330.0	78.0	70.0	23.0	0.0	0.0	14861.0	572841.0
Pba-CTat_015-Ex1-1C-lcwgs-1-1.clmp.fp2_r1_screen	32.0	263.0	29.0	22.0	13.0	6.0	3.0	4.0	0.0	0.0	832.0	35167.0
Pba-CTat_015-Ex1-1C-lcwgs-1-1.clmp.fp2_r2_screen	33.0	259.0	33.0	33.0	13.0	4.0	8.0	2.0	0.0	0.0	827.0	35159.0
Pba-CTat_016-Ex1-4E-lcwgs-1-1.clmp.fp2_r1_screen	96.0	1225.0	306.0	104.0	59.0	15.0	13.0	5.0	0.0	0.0	3795.0	130720.0
Pba-CTat_016-Ex1-4E-lcwgs-1-1.clmp.fp2_r2_screen	93.0	1291.0	312.0	108.0	62.0	14.0	9.0	6.0	0.0	0.0	3695.0	130748.0
Pba-CTat_017-Ex1-4D-lcwgs-1-1.clmp.fp2_r1_screen	408.0	8660.0	899.0	651.0	498.0	97.0	95.0	48.0	0.0	0.0	25021.0	910925.0
Pba-CTat_017-Ex1-4D-lcwgs-1-1.clmp.fp2_r2_screen	391.0	8748.0	897.0	702.0	487.0	110.0	112.0	41.0	2.0	0.0	24792.0	911020.0
Pba-CTat_018-Ex1-1E-lcwgs-1-1.clmp.fp2_r1_screen	8.0	52.0	8.0	5.0	6.0	2.0	1.0	0.0	0.0	0.0	145.0	5680.0
Pba-CTat_018-Ex1-1E-lcwgs-1-1.clmp.fp2_r2_screen	7.0	60.0	8.0	2.0	3.0	0.0	1.0	2.0	0.0	0.0	150.0	5674.0
Pba-CTat_019-Ex1-5F-lcwgs-1-1.clmp.fp2_r1_screen	242.0	7200.0	768.0	557.0	350.0	74.0	80.0	41.0	0.0	0.0	18906.0	699049.0
Pba-CTat_019-Ex1-5F-lcwgs-1-1.clmp.fp2_r2_screen	295.0	7228.0	742.0	551.0	405.0	88.0	85.0	32.0	0.0	0.0	18429.0	699412.0
Pba-CTat_020-Ex1-8B-lcwgs-1-1.clmp.fp2_r1_screen	483.0	11731.0	1188.0	906.0	652.0	174.0	135.0	65.0	0.0	0.0	32080.0	1134972.0
Pba-CTat_020-Ex1-8B-lcwgs-1-1.clmp.fp2_r2_screen	470.0	11610.0	1123.0	870.0	667.0	154.0	132.0	62.0	2.0	0.0	31497.0	1135799.0
Pba-CTat_021-Ex1-3A-lcwgs-1-1.clmp.fp2_r1_screen	187.0	4318.0	399.0	285.0	200.0	54.0	53.0	15.0	0.0	0.0	10643.0	368444.0
Pba-CTat_021-Ex1-3A-lcwgs-1-1.clmp.fp2_r2_screen	179.0	4313.0	390.0	321.0	200.0	42.0	45.0	21.0	1.0	0.0	10449.0	368637.0
Pba-CTat_022-Ex1-5G-lcwgs-1-1.clmp.fp2_r1_screen	344.0	8567.0	706.0	666.0	460.0	87.0	96.0	30.0	3.0	0.0	22855.0	805230.0
Pba-CTat_022-Ex1-5G-lcwgs-1-1.clmp.fp2_r2_screen	332.0	8331.0	733.0	654.0	396.0	70.0	98.0	39.0	1.0	0.0	22321.0	806069.0
Pba-CTat_023-Ex1-4G-lcwgs-1-1.clmp.fp2_r1_screen	10.0	185.0	19.0	13.0	7.0	0.0	2.0	0.0	0.0	0.0	492.0	17332.0
Pba-CTat_023-Ex1-4G-lcwgs-1-1.clmp.fp2_r2_screen	5.0	156.0	28.0	13.0	9.0	3.0	2.0	1.0	0.0	0.0	495.0	17348.0
Pba-CTat_024-Ex1-2B-lcwgs-1-1.clmp.fp2_r1_screen	282.0	7118.0	669.0	604.0	348.0	90.0	71.0	35.0	1.0	0.0	18820.0	679970.0
Pba-CTat_024-Ex1-2B-lcwgs-1-1.clmp.fp2_r2_screen	277.0	7176.0	680.0	589.0	365.0	93.0	86.0	32.0	0.0	0.0	18598.0	680112.0
Pba-CTat_025-Ex1-7G-lcwgs-1-1.clmp.fp2_r1_screen	331.0	8629.0	784.0	630.0	427.0	117.0	106.0	52.0	1.0	0.0	24378.0	766694.0
Pba-CTat_025-Ex1-7G-lcwgs-1-1.clmp.fp2_r2_screen	329.0	8585.0	783.0	652.0	441.0	106.0	96.0	42.0	0.0	0.0	23780.0	767335.0
Pba-CTat_026-Ex1-8G-lcwgs-1-1.clmp.fp2_r1_screen	313.0	6975.0	721.0	639.0	459.0	100.0	85.0	38.0	2.0	0.0	20752.0	841899.0
Pba-CTat_026-Ex1-8G-lcwgs-1-1.clmp.fp2_r2_screen	302.0	7091.0	712.0	572.0	441.0	104.0	91.0	37.0	0.0	0.0	20124.0	842509.0
Pba-CTat_027-Ex1-2E-lcwgs-1-1.clmp.fp2_r1_screen	4.0	59.0	8.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	149.0	6299.0
Pba-CTat_027-Ex1-2E-lcwgs-1-1.clmp.fp2_r2_screen	4.0	59.0	8.0	8.0	3.0	0.0	1.0	0.0	0.0	0.0	158.0	6286.0
Pba-CTat_029-Ex1-5D-lcwgs-1-1.clmp.fp2_r1_screen	159.0	4016.0	450.0	346.0	216.0	55.0	47.0	19.0	0.0	0.0	10748.0	446645.0
Pba-CTat_029-Ex1-5D-lcwgs-1-1.clmp.fp2_r2_screen	157.0	4073.0	401.0	329.0	210.0	62.0	42.0	14.0	0.0	0.0	10491.0	446922.0
Pba-CTat_032-Ex1-8E-lcwgs-1-1.clmp.fp2_r1_screen	124.0	3673.0	388.0	281.0	214.0	45.0	51.0	17.0	0.0	0.0	9907.0	417652.0
Pba-CTat_032-Ex1-8E-lcwgs-1-1.clmp.fp2_r2_screen	117.0	3739.0	343.0	270.0	212.0	41.0	45.0	24.0	0.0	0.0	9693.0	417868.0
Pba-CTat_033-Ex1-1A-lcwgs-1-1.clmp.fp2_r1_screen	574.0	12152.0	999.0	912.0	586.0	132.0	92.0	60.0	2.0	0.0	30414.0	1201970.0
Pba-CTat_033-Ex1-1A-lcwgs-1-1.clmp.fp2_r2_screen	552.0	11939.0	948.0	922.0	573.0	132.0	119.0	51.0	0.0	0.0	30188.0	1202469.0
Pba-CTat_034-Ex1-7F-lcwgs-1-1.clmp.fp2_r1_screen	234.0	6453.0	703.0	538.0	491.0	91.0	92.0	42.0	2.0	0.0	17486.0	699747.0
Pba-CTat_034-Ex1-7F-lcwgs-1-1.clmp.fp2_r2_screen	256.0	6405.0	671.0	493.0	479.0	79.0	67.0	34.0	1.0	0.0	17139.0	700255.0
Pba-CTat_036-Ex1-2A-lcwgs-1-1.clmp.fp2_r1_screen	490.0	13165.0	1334.0	1086.0	782.0	162.0	147.0	59.0	0.0	0.0	35911.0	1496015.0
Pba-CTat_036-Ex1-2A-lcwgs-1-1.clmp.fp2_r2_screen	526.0	13267.0	1380.0	1012.0	745.0	172.0	180.0	58.0	4.0	0.0	35173.0	1496634.0
Pba-CTat_037-Ex1-4A-lcwgs-1-1.clmp.fp2_r1_screen	210.0	5214.0	515.0	391.0	303.0	72.0	52.0	18.0	1.0	0.0	12681.0	577383.0
Pba-CTat_037-Ex1-4A-lcwgs-1-1.clmp.fp2_r2_screen	196.0	5169.0	506.0	422.0	279.0	67.0	68.0	23.0	4.0	0.0	12544.0	577562.0
Pba-CTat_038-Ex1-7D-lcwgs-1-1.clmp.fp2_r1_screen	255.0	6272.0	612.0	552.0	370.0	74.0	67.0	25.0	2.0	0.0	17119.0	705135.0
Pba-CTat_038-Ex1-7D-lcwgs-1-1.clmp.fp2_r2_screen	251.0	6278.0	661.0	499.0	379.0	87.0	79.0	36.0	0.0	0.0	16932.0	705281.0
Pba-CTat_039-Ex1-3F-lcwgs-1-1.clmp.fp2_r1_screen	193.0	4681.0	430.0	393.0	272.0	64.0	68.0	24.0	0.0	0.0	12437.0	527379.0
Pba-CTat_039-Ex1-3F-lcwgs-1-1.clmp.fp2_r2_screen	198.0	4690.0	440.0	402.0	280.0	58.0	61.0	25.0	0.0	0.0	12299.0	527488.0
Pba-CTat_041-Ex1-7E-lcwgs-1-1.clmp.fp2_r1_screen	58.0	1701.0	155.0	151.0	94.0	29.0	25.0	6.0	0.0	0.0	4474.0	176164.0
Pba-CTat_041-Ex1-7E-lcwgs-1-1.clmp.fp2_r2_screen	69.0	1688.0	150.0	138.0	84.0	17.0	22.0	6.0	0.0	0.0	4428.0	176255.0
Pba-CTat_045-Ex1-3C-lcwgs-1-1.clmp.fp2_r1_screen	317.0	8258.0	891.0	695.0	485.0	92.0	105.0	44.0	0.0	0.0	22821.0	1026267.0
Pba-CTat_045-Ex1-3C-lcwgs-1-1.clmp.fp2_r2_screen	323.0	8464.0	875.0	648.0	470.0	117.0	87.0	42.0	1.0	0.0	22045.0	1026903.0
Pba-CTat_046-Ex1-3G-lcwgs-1-1.clmp.fp2_r1_screen	194.0	5795.0	589.0	503.0	371.0	66.0	79.0	32.0	0.0	0.0	16189.0	664558.0
Pba-CTat_046-Ex1-3G-lcwgs-1-1.clmp.fp2_r2_screen	215.0	5986.0	601.0	458.0	313.0	72.0	57.0	30.0	0.0	0.0	15742.0	664902.0
Pba-CTat_047-Ex1-8A-lcwgs-1-1.clmp.fp2_r1_screen	442.0	9158.0	948.0	701.0	539.0	119.0	120.0	65.0	1.0	0.0	25003.0	960107.0
Pba-CTat_047-Ex1-8A-lcwgs-1-1.clmp.fp2_r2_screen	423.0	9104.0	935.0	707.0	501.0	97.0	126.0	57.0	0.0	0.0	24349.0	960904.0
Pba-CTat_048-Ex1-4C-lcwgs-1-1.clmp.fp2_r1_screen	349.0	7546.0	715.0	588.0	434.0	87.0	85.0	60.0	1.0	0.0	23733.0	728249.0
Pba-CTat_048-Ex1-4C-lcwgs-1-1.clmp.fp2_r2_screen	361.0	7555.0	641.0	601.0	391.0	97.0	82.0	43.0	0.0	0.0	23065.0	729011.0
Pba-CTat_049-Ex1-2D-lcwgs-1-1.clmp.fp2_r1_screen	296.0	7551.0	645.0	596.0	365.0	78.0	82.0	39.0	0.0	0.0	19533.0	693206.0
Pba-CTat_049-Ex1-2D-lcwgs-1-1.clmp.fp2_r2_screen	258.0	7591.0	632.0	605.0	368.0	75.0	94.0	36.0	2.0	0.0	19235.0	693495.0
Pba-CTat_050-Ex1-6D-lcwgs-1-1.clmp.fp2_r1_screen	204.0	4267.0	377.0	345.0	218.0	49.0	39.0	15.0	0.0	0.0	11514.0	378052.0
Pba-CTat_050-Ex1-6D-lcwgs-1-1.clmp.fp2_r2_screen	185.0	4208.0	391.0	319.0	224.0	37.0	47.0	18.0	0.0	0.0	11323.0	378328.0
Pba-CTat_051-Ex1-7A-lcwgs-1-1.clmp.fp2_r1_screen	224.0	5570.0	522.0	418.0	287.0	54.0	66.0	32.0	1.0	0.0	14437.0	529687.0
Pba-CTat_051-Ex1-7A-lcwgs-1-1.clmp.fp2_r2_screen	218.0	5456.0	494.0	444.0	297.0	57.0	62.0	30.0	1.0	0.0	14222.0	530017.0
Pba-CTat_052-Ex1-3B-lcwgs-1-1.clmp.fp2_r1_screen	736.0	15222.0	1617.0	1257.0	919.0	254.0	209.0	70.0	2.0	0.0	41194.0	1586756.0
Pba-CTat_052-Ex1-3B-lcwgs-1-1.clmp.fp2_r2_screen	721.0	15125.0	1667.0	1269.0	860.0	230.0	196.0	61.0	2.0	0.0	40525.0	1587580.0
Pba-CTat_053-Ex1-5E-lcwgs-1-1.clmp.fp2_r1_screen	105.0	2465.0	245.0	212.0	161.0	31.0	41.0	12.0	0.0	0.0	8113.0	294656.0
Pba-CTat_053-Ex1-5E-lcwgs-1-1.clmp.fp2_r2_screen	99.0	2475.0	253.0	181.0	169.0	34.0	24.0	20.0	1.0	0.0	8007.0	294778.0
Pba-CTat_054-Ex1-6E-lcwgs-1-1.clmp.fp2_r1_screen	154.0	2879.0	303.0	238.0	184.0	33.0	36.0	8.0	0.0	0.0	8740.0	315740.0
Pba-CTat_054-Ex1-6E-lcwgs-1-1.clmp.fp2_r2_screen	135.0	2993.0	276.0	235.0	170.0	31.0	37.0	16.0	1.0	0.0	8615.0	315806.0
Pba-CTat_055-Ex1-2F-lcwgs-1-1.clmp.fp2_r1_screen	174.0	5222.0	509.0	424.0	282.0	91.0	73.0	22.0	1.0	0.0	13613.0	574642.0
Pba-CTat_055-Ex1-2F-lcwgs-1-1.clmp.fp2_r2_screen	206.0	5217.0	515.0	396.0	274.0	49.0	59.0	17.0	0.0	0.0	13202.0	575118.0
Pba-CTat_056-Ex1-8C-lcwgs-1-1.clmp.fp2_r1_screen	32.0	212.0	32.0	20.0	8.0	2.0	2.0	1.0	0.0	0.0	691.0	28140.0
Pba-CTat_056-Ex1-8C-lcwgs-1-1.clmp.fp2_r2_screen	33.0	229.0	30.0	17.0	13.0	2.0	5.0	1.0	1.0	0.0	654.0	28155.0
Pba-CTat_058-Ex1-1H-lcwgs-1-1.clmp.fp2_r1_screen	17.0	276.0	9.0	16.0	24.0	3.0	0.0	0.0	0.0	0.0	725.0	29145.0
Pba-CTat_058-Ex1-1H-lcwgs-1-1.clmp.fp2_r2_screen	18.0	277.0	26.0	12.0	14.0	5.0	2.0	0.0	0.0	0.0	701.0	29160.0
Pba-CTat_059-Ex1-8H-lcwgs-1-1.clmp.fp2_r1_screen	110.0	2208.0	206.0	166.0	125.0	24.0	26.0	12.0	2.0	0.0	6157.0	255165.0
Pba-CTat_059-Ex1-8H-lcwgs-1-1.clmp.fp2_r2_screen	97.0	2142.0	204.0	159.0	137.0	31.0	26.0	16.0	1.0	0.0	5906.0	255482.0
Pba-CTat_060-Ex1-6F-lcwgs-1-1.clmp.fp2_r1_screen	178.0	4368.0	412.0	356.0	259.0	52.0	56.0	22.0	0.0	0.0	12616.0	446612.0
Pba-CTat_060-Ex1-6F-lcwgs-1-1.clmp.fp2_r2_screen	189.0	4318.0	405.0	351.0	267.0	49.0	49.0	24.0	1.0	0.0	12247.0	447031.0
Pba-CTat_061-Ex1-2C-lcwgs-1-1.clmp.fp2_r1_screen	362.0	8966.0	884.0	723.0	466.0	111.0	106.0	48.0	2.0	0.0	24307.0	936297.0
Pba-CTat_061-Ex1-2C-lcwgs-1-1.clmp.fp2_r2_screen	376.0	8728.0	804.0	715.0	442.0	112.0	104.0	45.0	0.0	0.0	24065.0	936881.0
Pba-CTat_062-Ex1-7C-lcwgs-1-1.clmp.fp2_r1_screen	37.0	314.0	23.0	18.0	16.0	3.0	7.0	1.0	0.0	0.0	929.0	35565.0
Pba-CTat_062-Ex1-7C-lcwgs-1-1.clmp.fp2_r2_screen	26.0	327.0	30.0	20.0	18.0	5.0	3.0	7.0	0.0	0.0	901.0	35576.0
Pba-CTat_063-Ex1-8D-lcwgs-1-1.clmp.fp2_r1_screen	170.0	3585.0	348.0	310.0	188.0	52.0	41.0	25.0	0.0	0.0	10185.0	364329.0
Pba-CTat_063-Ex1-8D-lcwgs-1-1.clmp.fp2_r2_screen	166.0	3577.0	387.0	274.0	175.0	50.0	44.0	24.0	0.0	0.0	9942.0	364594.0
Pba-CTat_064-Ex1-1G-lcwgs-1-1.clmp.fp2_r1_screen	274.0	7742.0	676.0	613.0	406.0	114.0	110.0	31.0	0.0	0.0	19489.0	696024.0
Pba-CTat_064-Ex1-1G-lcwgs-1-1.clmp.fp2_r2_screen	289.0	7581.0	689.0	593.0	379.0	98.0	88.0	35.0	0.0	0.0	19195.0	696532.0
Pba-CTat_065-Ex1-6G-lcwgs-1-1.clmp.fp2_r1_screen	177.0	4715.0	457.0	352.0	260.0	57.0	73.0	24.0	0.0	0.0	12374.0	454366.0
Pba-CTat_065-Ex1-6G-lcwgs-1-1.clmp.fp2_r2_screen	190.0	4890.0	426.0	368.0	213.0	44.0	59.0	12.0	0.0	0.0	12098.0	454555.0
Pba-CTat_069-Ex1-4H-lcwgs-1-1.clmp.fp2_r1_screen	45.0	1240.0	126.0	86.0	62.0	21.0	24.0	5.0	1.0	0.0	3492.0	143205.0
Pba-CTat_069-Ex1-4H-lcwgs-1-1.clmp.fp2_r2_screen	51.0	1226.0	123.0	111.0	52.0	19.0	19.0	8.0	0.0	0.0	3478.0	143220.0
Pba-CTat_072-Ex1-4F-lcwgs-1-1.clmp.fp2_r1_screen	18.0	268.0	27.0	22.0	17.0	2.0	0.0	1.0	0.0	0.0	779.0	24111.0
Pba-CTat_072-Ex1-4F-lcwgs-1-1.clmp.fp2_r2_screen	16.0	299.0	36.0	18.0	9.0	5.0	1.0	2.0	1.0	0.0	744.0	24114.0
Pba-CTat_073-Ex1-3D-lcwgs-1-1.clmp.fp2_r1_screen	395.0	10240.0	979.0	840.0	550.0	114.0	127.0	54.0	0.0	0.0	28567.0	1134142.0
Pba-CTat_073-Ex1-3D-lcwgs-1-1.clmp.fp2_r2_screen	397.0	9982.0	948.0	832.0	595.0	109.0	136.0	51.0	3.0	0.0	28225.0	1134730.0
Pba-CTat_074-Ex1-7B-lcwgs-1-1.clmp.fp2_r1_screen	127.0	3123.0	302.0	213.0	175.0	39.0	39.0	14.0	1.0	0.0	8163.0	318294.0
Pba-CTat_074-Ex1-7B-lcwgs-1-1.clmp.fp2_r2_screen	122.0	3099.0	301.0	239.0	168.0	37.0	45.0	13.0	0.0	0.0	8105.0	318361.0
Pba-CTat_075-Ex1-6A-lcwgs-1-1.clmp.fp2_r1_screen	368.0	9087.0	815.0	746.0	474.0	95.0	110.0	45.0	1.0	0.0	23724.0	888078.0
Pba-CTat_075-Ex1-6A-lcwgs-1-1.clmp.fp2_r2_screen	334.0	9077.0	815.0	720.0	432.0	102.0	94.0	39.0	3.0	0.0	23479.0	888448.0
Pba-CTat_077-Ex1-5B-lcwgs-1-1.clmp.fp2_r1_screen	535.0	11722.0	1158.0	979.0	607.0	153.0	141.0	58.0	1.0	0.0	32991.0	1105464.0
Pba-CTat_077-Ex1-5B-lcwgs-1-1.clmp.fp2_r2_screen	555.0	11631.0	1077.0	1038.0	621.0	157.0	135.0	43.0	1.0	0.0	32395.0	1106156.0
Pba-CTat_078-Ex1-5A-lcwgs-1-1.clmp.fp2_r1_screen	254.0	6657.0	579.0	548.0	360.0	64.0	78.0	33.0	2.0	0.0	17857.0	616677.0
Pba-CTat_078-Ex1-5A-lcwgs-1-1.clmp.fp2_r2_screen	284.0	6580.0	581.0	477.0	331.0	72.0	58.0	43.0	2.0	0.0	17747.0	616934.0
Pba-CTat_082-Ex1-2G-lcwgs-1-1.clmp.fp2_r1_screen	314.0	7970.0	748.0	635.0	435.0	105.0	113.0	29.0	1.0	0.0	21459.0	844457.0
Pba-CTat_082-Ex1-2G-lcwgs-1-1.clmp.fp2_r2_screen	302.0	7871.0	805.0	650.0	456.0	104.0	98.0	37.0	1.0	0.0	20959.0	844983.0
Pba-CTat_083-Ex1-4B-lcwgs-1-1.clmp.fp2_r1_screen	378.0	8199.0	768.0	662.0	448.0	100.0	91.0	46.0	1.0	0.0	22846.0	776579.0
Pba-CTat_083-Ex1-4B-lcwgs-1-1.clmp.fp2_r2_screen	391.0	8283.0	738.0	711.0	430.0	96.0	98.0	49.0	1.0	0.0	22175.0	777146.0
Pba-CTat_084-Ex1-6H-lcwgs-1-1.clmp.fp2_r1_screen	253.0	5047.0	517.0	443.0	294.0	59.0	48.0	25.0	0.0	0.0	14382.0	545261.0
Pba-CTat_084-Ex1-6H-lcwgs-1-1.clmp.fp2_r2_screen	253.0	5070.0	445.0	402.0	270.0	59.0	45.0	23.0	0.0	0.0	13935.0	545827.0
Pba-CTat_085-Ex1-1F-lcwgs-1-1.clmp.fp2_r1_screen	90.0	1913.0	192.0	133.0	101.0	22.0	24.0	11.0	1.0	0.0	5532.0	217218.0
Pba-CTat_085-Ex1-1F-lcwgs-1-1.clmp.fp2_r2_screen	89.0	1911.0	191.0	174.0	110.0	21.0	21.0	10.0	0.0	0.0	5267.0	217443.0
Pba-CTat_086-Ex1-8F-lcwgs-1-1.clmp.fp2_r1_screen	283.0	7217.0	703.0	571.0	436.0	80.0	81.0	43.0	1.0	0.0	20137.0	839615.0
Pba-CTat_086-Ex1-8F-lcwgs-1-1.clmp.fp2_r2_screen	279.0	7114.0	725.0	576.0	400.0	99.0	91.0	38.0	0.0	0.0	19535.0	840310.0
Pba-CTat_087-Ex1-5C-lcwgs-1-1.clmp.fp2_r1_screen	423.0	10940.0	1023.0	935.0	572.0	125.0	137.0	51.0	1.0	0.0	30070.0	1043600.0
Pba-CTat_087-Ex1-5C-lcwgs-1-1.clmp.fp2_r2_screen	466.0	11015.0	1013.0	833.0	581.0	132.0	143.0	38.0	0.0	0.0	29512.0	1044144.0
Pba-CTat_088-Ex1-3E-lcwgs-1-1.clmp.fp2_r1_screen	41.0	1268.0	136.0	83.0	88.0	17.0	19.0	5.0	0.0	0.0	3790.0	147970.0
Pba-CTat_088-Ex1-3E-lcwgs-1-1.clmp.fp2_r2_screen	57.0	1245.0	104.0	100.0	69.0	18.0	12.0	5.0	0.0	0.0	3653.0	148154.0
Pba-CTat_092-Ex1-3H-lcwgs-1-1.clmp.fp2_r1_screen	40.0	601.0	62.0	48.0	27.0	7.0	5.0	5.0	0.0	0.0	1943.0	63695.0
Pba-CTat_092-Ex1-3H-lcwgs-1-1.clmp.fp2_r2_screen	37.0	635.0	63.0	40.0	26.0	7.0	4.0	4.0	0.0	0.0	1941.0	63676.0
Pba-CTat_093-Ex1-7H-lcwgs-1-1.clmp.fp2_r1_screen	170.0	3624.0	380.0	320.0	230.0	48.0	38.0	26.0	0.0	0.0	10333.0	414530.0
Pba-CTat_093-Ex1-7H-lcwgs-1-1.clmp.fp2_r2_screen	148.0	3546.0	354.0	306.0	176.0	39.0	35.0	26.0	0.0	0.0	10152.0	414917.0
Pba-CTat_094-Ex1-1B-lcwgs-1-1.clmp.fp2_r1_screen	170.0	4111.0	409.0	352.0	190.0	46.0	37.0	20.0	0.0	0.0	10725.0	396790.0
Pba-CTat_094-Ex1-1B-lcwgs-1-1.clmp.fp2_r2_screen	198.0	3961.0	337.0	303.0	216.0	52.0	37.0	27.0	1.0	0.0	10557.0	397161.0
Pba-CTat_095-Ex1-6C-lcwgs-1-1.clmp.fp2_r1_screen	310.0	7947.0	835.0	660.0	447.0	100.0	99.0	49.0	1.0	0.0	23959.0	852368.0
Pba-CTat_095-Ex1-6C-lcwgs-1-1.clmp.fp2_r2_screen	365.0	7891.0	886.0	662.0	453.0	108.0	91.0	42.0	0.0	0.0	23821.0	852456.0
Pba-CVer_001-Ex2-11C-lcwgs-1-1.clmp.fp2_r1_screen	11616.0	440.0	1433.0	32.0	6.0	1.0	1.0	22.0	0.0	0.0	3358.0	24222.0
Pba-CVer_001-Ex2-11C-lcwgs-1-1.clmp.fp2_r2_screen	11525.0	457.0	1434.0	37.0	8.0	4.0	1.0	25.0	0.0	0.0	3229.0	24411.0
Pba-CVer_002-Ex2-11D-lcwgs-1-1.clmp.fp2_r1_screen	316.0	26.0	174.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	132.0	1927.0
Pba-CVer_002-Ex2-11D-lcwgs-1-1.clmp.fp2_r2_screen	313.0	23.0	159.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	142.0	1938.0
