Sample	Bacteria_24k	Protists_1k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Ecoli	Multiple Genomes	No hits
Hte-CPnd_090-Ex1-5E-lcwgs-1-T.clmp.fp2_r2_screen	144.0	182.0	30.0	21.0	12.0	5.0	1.0	1.0	0.0	0.0	0.0	643.0	26444.0
Hte-CPnd_091-Ex1-9C-lcwgs-1-T.clmp.fp2_r1_screen	114.0	87.0	175.0	10.0	8.0	5.0	0.0	2.0	0.0	0.0	0.0	415.0	14835.0
Hte-CPnd_091-Ex1-9C-lcwgs-1-T.clmp.fp2_r2_screen	106.0	82.0	174.0	10.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	431.0	14843.0
Hte-CPnd_092-Ex1-8E-lcwgs-1-T.clmp.fp2_r1_screen	1048.0	793.0	129.0	67.0	50.0	14.0	8.0	17.0	0.0	0.0	0.0	5543.0	86774.0
Hte-CPnd_092-Ex1-8E-lcwgs-1-T.clmp.fp2_r2_screen	1058.0	815.0	106.0	77.0	38.0	11.0	10.0	19.0	0.0	0.0	0.0	5516.0	86793.0
Hte-CPnd_094-Ex1-5B-lcwgs-1-T.clmp.fp2_r1_screen	161.0	167.0	44.0	13.0	6.0	4.0	0.0	2.0	0.0	0.0	0.0	781.0	24765.0
Hte-CPnd_094-Ex1-5B-lcwgs-1-T.clmp.fp2_r2_screen	150.0	187.0	35.0	21.0	8.0	0.0	2.0	2.0	0.0	0.0	0.0	797.0	24741.0
Hte-CPnd_096-Ex1-8A-lcwgs-1-T.clmp.fp2_r1_screen	208.0	240.0	49.0	32.0	12.0	1.0	2.0	13.0	0.0	0.0	0.0	964.0	43186.0
Hte-CPnd_096-Ex1-8A-lcwgs-1-T.clmp.fp2_r2_screen	191.0	261.0	44.0	32.0	8.0	2.0	4.0	11.0	1.0	0.0	0.0	989.0	43164.0
Hte-CTaw_006-Ex1-9G-lcwgs-1-T.clmp.fp2_r1_screen	745.0	5447.0	884.0	533.0	377.0	72.0	60.0	35.0	0.0	0.0	0.0	18950.0	827879.0
Hte-CTaw_006-Ex1-9G-lcwgs-1-T.clmp.fp2_r2_screen	758.0	5285.0	835.0	478.0	331.0	65.0	60.0	35.0	0.0	0.0	0.0	18914.0	828221.0
Hte-CTaw_012-Ex1-10B-lcwgs-1-T.clmp.fp2_r1_screen	979.0	3868.0	548.0	402.0	302.0	53.0	47.0	14.0	0.0	0.0	0.0	12739.0	646018.0
Hte-CTaw_012-Ex1-10B-lcwgs-1-T.clmp.fp2_r2_screen	936.0	3849.0	545.0	417.0	266.0	37.0	55.0	14.0	0.0	0.0	0.0	12634.0	646217.0
Hte-CTaw_014-Ex1-10H-lcwgs-1-T.clmp.fp2_r1_screen	873.0	5977.0	615.0	519.0	390.0	71.0	79.0	32.0	2.0	0.0	0.0	22537.0	897104.0
Hte-CTaw_014-Ex1-10H-lcwgs-1-T.clmp.fp2_r2_screen	925.0	5990.0	656.0	580.0	381.0	59.0	69.0	38.0	2.0	0.0	0.0	22395.0	897104.0
Hte-CTaw_015-Ex1-12D-lcwgs-1-T.clmp.fp2_r1_screen	1086.0	4497.0	530.0	504.0	318.0	58.0	51.0	27.0	0.0	0.0	0.0	17124.0	698025.0
Hte-CTaw_015-Ex1-12D-lcwgs-1-T.clmp.fp2_r2_screen	1040.0	4542.0	531.0	503.0	322.0	61.0	48.0	27.0	4.0	0.0	0.0	16900.0	698242.0
Hte-CTaw_020-Ex1-3A-lcwgs-1-T.clmp.fp2_r1_screen	35.0	197.0	29.0	17.0	8.0	3.0	4.0	1.0	0.0	0.0	0.0	733.0	26266.0
Hte-CTaw_020-Ex1-3A-lcwgs-1-T.clmp.fp2_r2_screen	38.0	173.0	26.0	15.0	8.0	1.0	4.0	1.0	1.0	0.0	0.0	694.0	26332.0
Hte-CTaw_022-Ex1-11F-lcwgs-1-T.clmp.fp2_r1_screen	551.0	740.0	102.0	68.0	41.0	14.0	5.0	4.0	1.0	0.0	0.0	2886.0	108704.0
Hte-CTaw_022-Ex1-11F-lcwgs-1-T.clmp.fp2_r2_screen	549.0	703.0	112.0	65.0	40.0	16.0	4.0	4.0	0.0	0.0	0.0	2851.0	108772.0
Hte-CTaw_024-Ex1-12B-lcwgs-1-T.clmp.fp2_r1_screen	1538.0	8961.0	1177.0	964.0	732.0	109.0	109.0	48.0	2.0	0.0	0.0	29841.0	1471514.0
Hte-CTaw_024-Ex1-12B-lcwgs-1-T.clmp.fp2_r2_screen	1589.0	8860.0	1197.0	1009.0	715.0	95.0	112.0	58.0	3.0	0.0	0.0	29540.0	1471817.0
Hte-CTaw_026-Ex1-3E-lcwgs-1-T.clmp.fp2_r1_screen	295.0	2508.0	365.0	283.0	204.0	31.0	39.0	13.0	1.0	0.0	0.0	9178.0	423467.0
Hte-CTaw_026-Ex1-3E-lcwgs-1-T.clmp.fp2_r2_screen	299.0	2565.0	318.0	272.0	170.0	43.0	38.0	10.0	1.0	0.0	0.0	9071.0	423597.0
Hte-CTaw_027-Ex1-12G-lcwgs-1-T.clmp.fp2_r1_screen	910.0	3493.0	653.0	354.0	233.0	44.0	39.0	18.0	0.0	0.0	0.0	12727.0	484804.0
Hte-CTaw_027-Ex1-12G-lcwgs-1-T.clmp.fp2_r2_screen	884.0	3435.0	610.0	364.0	211.0	41.0	39.0	19.0	0.0	0.0	0.0	12767.0	484905.0
Hte-CTaw_028-Ex1-4C-lcwgs-1-T.clmp.fp2_r1_screen	112.0	284.0	217.0	24.0	16.0	1.0	2.0	5.0	0.0	0.0	0.0	1298.0	36673.0
Hte-CTaw_028-Ex1-4C-lcwgs-1-T.clmp.fp2_r2_screen	114.0	277.0	210.0	25.0	13.0	4.0	1.0	2.0	1.0	0.0	0.0	1316.0	36669.0
Hte-CTaw_029-Ex1-11H-lcwgs-1-T.clmp.fp2_r1_screen	788.0	3230.0	380.0	321.0	209.0	36.0	35.0	14.0	0.0	0.0	0.0	12814.0	452541.0
Hte-CTaw_029-Ex1-11H-lcwgs-1-T.clmp.fp2_r2_screen	815.0	3194.0	367.0	339.0	204.0	46.0	29.0	21.0	0.0	0.0	0.0	12671.0	452682.0
Hte-CTaw_030-Ex1-2F-lcwgs-1-T.clmp.fp2_r1_screen	499.0	4771.0	595.0	514.0	372.0	76.0	75.0	26.0	0.0	0.0	0.0	19103.0	772444.0
Hte-CTaw_030-Ex1-2F-lcwgs-1-T.clmp.fp2_r2_screen	505.0	4844.0	577.0	493.0	337.0	75.0	61.0	20.0	0.0	0.0	0.0	19039.0	772524.0
Hte-CTaw_031-Ex1-12H-lcwgs-1-T.clmp.fp2_r1_screen	882.0	2527.0	292.0	257.0	173.0	26.0	20.0	13.0	2.0	0.0	0.0	9850.0	380390.0
Hte-CTaw_031-Ex1-12H-lcwgs-1-T.clmp.fp2_r2_screen	863.0	2449.0	306.0	270.0	156.0	28.0	23.0	14.0	1.0	0.0	0.0	9814.0	380508.0
Hte-CTaw_032-Ex1-10F-lcwgs-1-T.clmp.fp2_r1_screen	639.0	2229.0	305.0	243.0	182.0	24.0	23.0	15.0	0.0	0.0	0.0	8185.0	353731.0
Hte-CTaw_032-Ex1-10F-lcwgs-1-T.clmp.fp2_r2_screen	635.0	2232.0	298.0	238.0	145.0	17.0	26.0	14.0	1.0	0.0	0.0	8129.0	353841.0
Hte-CTaw_033-Ex1-9F-lcwgs-1-T.clmp.fp2_r1_screen	602.0	2146.0	219.0	224.0	112.0	21.0	26.0	14.0	0.0	0.0	0.0	8054.0	298851.0
Hte-CTaw_033-Ex1-9F-lcwgs-1-T.clmp.fp2_r2_screen	584.0	2149.0	225.0	203.0	125.0	18.0	32.0	6.0	0.0	0.0	0.0	7952.0	298975.0
Hte-CTaw_034-Ex1-1F-lcwgs-1-T.clmp.fp2_r1_screen	490.0	3677.0	362.0	380.0	242.0	57.0	43.0	18.0	1.0	0.0	0.0	14672.0	458269.0
Hte-CTaw_034-Ex1-1F-lcwgs-1-T.clmp.fp2_r2_screen	505.0	3618.0	378.0	373.0	211.0	50.0	37.0	21.0	0.0	0.0	0.0	14845.0	458173.0
Hte-CTaw_035-Ex1-10D-lcwgs-1-T.clmp.fp2_r1_screen	753.0	3685.0	442.0	328.0	248.0	49.0	41.0	18.0	0.0	0.0	0.0	14033.0	590895.0
Hte-CTaw_035-Ex1-10D-lcwgs-1-T.clmp.fp2_r2_screen	744.0	3697.0	426.0	352.0	246.0	41.0	50.0	28.0	1.0	0.0	0.0	14012.0	590895.0
Hte-CTaw_038-Ex1-11E-lcwgs-1-T.clmp.fp2_r1_screen	882.0	3674.0	450.0	406.0	269.0	48.0	42.0	14.0	1.0	0.0	0.0	13469.0	616192.0
Hte-CTaw_038-Ex1-11E-lcwgs-1-T.clmp.fp2_r2_screen	864.0	3655.0	528.0	377.0	248.0	51.0	47.0	29.0	1.0	0.0	0.0	13327.0	616320.0
Hte-CTaw_039-Ex1-1H-lcwgs-1-T.clmp.fp2_r1_screen	571.0	940.0	191.0	101.0	73.0	9.0	12.0	7.0	1.0	0.0	0.0	3511.0	142956.0
Hte-CTaw_039-Ex1-1H-lcwgs-1-T.clmp.fp2_r2_screen	538.0	962.0	191.0	110.0	52.0	8.0	8.0	8.0	0.0	0.0	0.0	3539.0	142956.0
Hte-CTaw_040-Ex1-3D-lcwgs-1-T.clmp.fp2_r1_screen	167.0	1085.0	149.0	108.0	80.0	13.0	12.0	5.0	0.0	0.0	0.0	4640.0	160188.0
Hte-CTaw_040-Ex1-3D-lcwgs-1-T.clmp.fp2_r2_screen	182.0	1145.0	129.0	132.0	93.0	14.0	18.0	8.0	1.0	0.0	0.0	4637.0	160088.0
Hte-CTaw_041-Ex1-1B-lcwgs-1-T.clmp.fp2_r1_screen	97.0	143.0	39.0	16.0	13.0	1.0	1.0	2.0	0.0	0.0	0.0	664.0	24301.0
Hte-CTaw_041-Ex1-1B-lcwgs-1-T.clmp.fp2_r2_screen	92.0	137.0	36.0	9.0	16.0	4.0	2.0	3.0	0.0	0.0	0.0	652.0	24326.0
Hte-CTaw_042-Ex1-2D-lcwgs-1-T.clmp.fp2_r1_screen	713.0	7240.0	856.0	745.0	517.0	86.0	113.0	33.0	0.0	0.0	0.0	26522.0	1139685.0
Hte-CTaw_042-Ex1-2D-lcwgs-1-T.clmp.fp2_r2_screen	690.0	7282.0	907.0	751.0	478.0	85.0	96.0	38.0	0.0	0.0	0.0	26381.0	1139802.0
Hte-CTaw_043-Ex1-4E-lcwgs-1-T.clmp.fp2_r1_screen	483.0	4001.0	534.0	475.0	302.0	63.0	73.0	10.0	0.0	0.0	0.0	14953.0	694630.0
Hte-CTaw_043-Ex1-4E-lcwgs-1-T.clmp.fp2_r2_screen	490.0	4131.0	612.0	461.0	314.0	57.0	77.0	14.0	0.0	0.0	0.0	14809.0	694559.0
Hte-CTaw_044-Ex1-10E-lcwgs-1-T.clmp.fp2_r1_screen	886.0	3640.0	473.0	381.0	305.0	34.0	50.0	16.0	0.0	0.0	0.0	14070.0	557317.0
Hte-CTaw_044-Ex1-10E-lcwgs-1-T.clmp.fp2_r2_screen	883.0	3718.0	460.0	382.0	305.0	34.0	51.0	21.0	1.0	0.0	0.0	13885.0	557432.0
Hte-CTaw_045-Ex1-4A-lcwgs-1-T.clmp.fp2_r1_screen	152.0	829.0	100.0	84.0	55.0	11.0	11.0	4.0	1.0	0.0	0.0	3265.0	133867.0
Hte-CTaw_045-Ex1-4A-lcwgs-1-T.clmp.fp2_r2_screen	140.0	852.0	108.0	81.0	59.0	13.0	19.0	1.0	0.0	0.0	0.0	3169.0	133937.0
Hte-CTaw_046-Ex1-2G-lcwgs-1-T.clmp.fp2_r1_screen	1791.0	2957.0	407.0	354.0	229.0	49.0	37.0	12.0	0.0	0.0	0.0	12164.0	491887.0
Hte-CTaw_046-Ex1-2G-lcwgs-1-T.clmp.fp2_r2_screen	1795.0	2997.0	378.0	332.0	246.0	50.0	51.0	19.0	0.0	0.0	0.0	12081.0	491938.0
Hte-CTaw_047-Ex1-12F-lcwgs-1-T.clmp.fp2_r1_screen	927.0	4671.0	513.0	481.0	292.0	61.0	51.0	20.0	2.0	0.0	0.0	18086.0	680038.0
Hte-CTaw_047-Ex1-12F-lcwgs-1-T.clmp.fp2_r2_screen	908.0	4704.0	579.0	482.0	309.0	67.0	62.0	35.0	1.0	0.0	0.0	17957.0	680038.0
Hte-CTaw_048-Ex1-3H-lcwgs-1-T.clmp.fp2_r1_screen	6904.0	2772.0	303.0	280.0	216.0	39.0	34.0	13.0	1.0	0.0	0.0	12880.0	434399.0
Hte-CTaw_048-Ex1-3H-lcwgs-1-T.clmp.fp2_r2_screen	6926.0	2831.0	330.0	282.0	199.0	39.0	35.0	15.0	1.0	0.0	0.0	12601.0	434582.0
Hte-CTaw_050-Ex1-1G-lcwgs-1-T.clmp.fp2_r1_screen	18607.0	6078.0	654.0	542.0	328.0	82.0	76.0	34.0	1.0	0.0	0.0	29612.0	901474.0
Hte-CTaw_050-Ex1-1G-lcwgs-1-T.clmp.fp2_r2_screen	18544.0	5962.0	639.0	555.0	398.0	75.0	70.0	35.0	0.0	0.0	0.0	29353.0	901857.0
Hte-CTaw_051-Ex1-3C-lcwgs-1-T.clmp.fp2_r1_screen	75.0	123.0	141.0	17.0	13.0	2.0	1.0	0.0	0.0	0.0	0.0	535.0	18168.0
Hte-CTaw_051-Ex1-3C-lcwgs-1-T.clmp.fp2_r2_screen	68.0	121.0	138.0	15.0	11.0	1.0	1.0	0.0	0.0	0.0	0.0	544.0	18176.0
Hte-CTaw_053-Ex1-10C-lcwgs-1-T.clmp.fp2_r1_screen	1103.0	3803.0	536.0	444.0	320.0	40.0	65.0	20.0	0.0	0.0	0.0	14047.0	614424.0
Hte-CTaw_053-Ex1-10C-lcwgs-1-T.clmp.fp2_r2_screen	1049.0	3784.0	527.0	406.0	311.0	35.0	41.0	30.0	2.0	0.0	0.0	13939.0	614678.0
Hte-CTaw_054-Ex1-4H-lcwgs-1-T.clmp.fp2_r1_screen	1917.0	1999.0	275.0	225.0	123.0	22.0	28.0	10.0	0.0	0.0	0.0	7084.0	348892.0
Hte-CTaw_054-Ex1-4H-lcwgs-1-T.clmp.fp2_r2_screen	1927.0	2028.0	244.0	198.0	136.0	23.0	25.0	9.0	1.0	0.0	0.0	7020.0	348964.0
Hte-CTaw_055-Ex1-4G-lcwgs-1-T.clmp.fp2_r1_screen	851.0	5943.0	678.0	605.0	391.0	78.0	70.0	24.0	0.0	0.0	0.0	22065.0	883108.0
Hte-CTaw_055-Ex1-4G-lcwgs-1-T.clmp.fp2_r2_screen	822.0	5804.0	712.0	576.0	352.0	66.0	75.0	37.0	2.0	0.0	0.0	22076.0	883291.0
Hte-CTaw_056-Ex1-4B-lcwgs-1-T.clmp.fp2_r1_screen	103.0	360.0	66.0	30.0	25.0	4.0	9.0	5.0	0.0	0.0	0.0	1410.0	51762.0
Hte-CTaw_056-Ex1-4B-lcwgs-1-T.clmp.fp2_r2_screen	98.0	391.0	67.0	34.0	17.0	3.0	5.0	5.0	0.0	0.0	0.0	1397.0	51757.0
Hte-CTaw_057-Ex1-4D-lcwgs-1-T.clmp.fp2_r1_screen	201.0	338.0	41.0	31.0	19.0	10.0	5.0	0.0	0.0	0.0	0.0	1222.0	47370.0
Hte-CTaw_057-Ex1-4D-lcwgs-1-T.clmp.fp2_r2_screen	203.0	320.0	39.0	32.0	24.0	5.0	8.0	3.0	0.0	0.0	0.0	1238.0	47365.0
Hte-CTaw_058-Ex1-11D-lcwgs-1-T.clmp.fp2_r1_screen	890.0	3941.0	469.0	425.0	275.0	50.0	39.0	33.0	0.0	0.0	0.0	14666.0	576555.0
Hte-CTaw_058-Ex1-11D-lcwgs-1-T.clmp.fp2_r2_screen	880.0	3823.0	472.0	417.0	265.0	47.0	42.0	20.0	0.0	0.0	0.0	14703.0	576674.0
Hte-CTaw_059-Ex1-11A-lcwgs-1-T.clmp.fp2_r1_screen	757.0	2523.0	321.0	257.0	198.0	32.0	18.0	20.0	0.0	0.0	0.0	9586.0	428603.0
Hte-CTaw_059-Ex1-11A-lcwgs-1-T.clmp.fp2_r2_screen	768.0	2554.0	304.0	289.0	189.0	38.0	28.0	17.0	2.0	0.0	0.0	9479.0	428647.0
Hte-CTaw_060-Ex1-9D-lcwgs-1-T.clmp.fp2_r1_screen	704.0	3280.0	395.0	331.0	224.0	50.0	47.0	15.0	0.0	0.0	0.0	11685.0	485685.0
Hte-CTaw_060-Ex1-9D-lcwgs-1-T.clmp.fp2_r2_screen	721.0	3234.0	372.0	367.0	212.0	30.0	37.0	13.0	1.0	0.0	0.0	11643.0	485786.0
Hte-CTaw_062-Ex1-2B-lcwgs-1-T.clmp.fp2_r1_screen	68.0	238.0	33.0	34.0	16.0	3.0	2.0	0.0	0.0	0.0	0.0	1066.0	38300.0
Hte-CTaw_062-Ex1-2B-lcwgs-1-T.clmp.fp2_r2_screen	68.0	256.0	46.0	30.0	17.0	4.0	1.0	1.0	0.0	0.0	0.0	1021.0	38316.0
Hte-CTaw_064-Ex1-12C-lcwgs-1-T.clmp.fp2_r1_screen	1368.0	6231.0	837.0	670.0	436.0	78.0	73.0	28.0	1.0	0.0	0.0	23350.0	990822.0
Hte-CTaw_064-Ex1-12C-lcwgs-1-T.clmp.fp2_r2_screen	1409.0	6276.0	822.0	677.0	419.0	74.0	70.0	31.0	1.0	0.0	0.0	22884.0	991231.0
Hte-CTaw_065-Ex1-11C-lcwgs-1-T.clmp.fp2_r1_screen	1092.0	4344.0	508.0	417.0	294.0	43.0	50.0	17.0	1.0	0.0	0.0	15612.0	672562.0
Hte-CTaw_065-Ex1-11C-lcwgs-1-T.clmp.fp2_r2_screen	1073.0	4264.0	484.0	456.0	315.0	35.0	39.0	27.0	1.0	0.0	0.0	15475.0	672771.0
Hte-CTaw_067-Ex1-3B-lcwgs-1-T.clmp.fp2_r1_screen	94.0	607.0	66.0	54.0	33.0	6.0	6.0	3.0	0.0	0.0	0.0	2721.0	81263.0
Hte-CTaw_067-Ex1-3B-lcwgs-1-T.clmp.fp2_r2_screen	82.0	642.0	73.0	68.0	29.0	10.0	4.0	2.0	0.0	0.0	0.0	2697.0	81246.0
Hte-CTaw_068-Ex1-2H-lcwgs-1-T.clmp.fp2_r1_screen	1112.0	2797.0	328.0	340.0	171.0	32.0	21.0	25.0	1.0	0.0	0.0	11040.0	401674.0
Hte-CTaw_068-Ex1-2H-lcwgs-1-T.clmp.fp2_r2_screen	1185.0	2905.0	332.0	326.0	185.0	26.0	43.0	19.0	1.0	0.0	0.0	10845.0	401674.0
Hte-CTaw_069-Ex1-4F-lcwgs-1-T.clmp.fp2_r1_screen	618.0	3321.0	481.0	376.0	270.0	53.0	53.0	18.0	0.0	1.0	0.0	12137.0	566101.0
Hte-CTaw_069-Ex1-4F-lcwgs-1-T.clmp.fp2_r2_screen	607.0	3349.0	455.0	379.0	274.0	47.0	56.0	20.0	2.0	0.0	0.0	12023.0	566217.0
Hte-CTaw_070-Ex1-3F-lcwgs-1-T.clmp.fp2_r1_screen	368.0	3065.0	353.0	340.0	193.0	39.0	35.0	15.0	1.0	0.0	0.0	12032.0	413945.0
Hte-CTaw_070-Ex1-3F-lcwgs-1-T.clmp.fp2_r2_screen	351.0	3111.0	343.0	307.0	207.0	27.0	42.0	15.0	1.0	0.0	0.0	12037.0	413945.0
Hte-CTaw_071-Ex1-2A-lcwgs-1-T.clmp.fp2_r1_screen	555.0	7121.0	921.0	844.0	522.0	91.0	76.0	32.0	0.0	0.0	0.0	26847.0	1164576.0
Hte-CTaw_071-Ex1-2A-lcwgs-1-T.clmp.fp2_r2_screen	562.0	7155.0	928.0	779.0	530.0	115.0	77.0	33.0	1.0	0.0	0.0	26469.0	1164936.0
Hte-CTaw_072-Ex1-1E-lcwgs-1-T.clmp.fp2_r1_screen	197.0	574.0	85.0	62.0	41.0	8.0	7.0	3.0	0.0	0.0	0.0	2084.0	91098.0
Hte-CTaw_072-Ex1-1E-lcwgs-1-T.clmp.fp2_r2_screen	171.0	538.0	80.0	51.0	32.0	7.0	8.0	1.0	0.0	0.0	0.0	2069.0	91202.0
Hte-CTaw_074-Ex1-2E-lcwgs-1-T.clmp.fp2_r1_screen	510.0	4546.0	639.0	523.0	386.0	66.0	71.0	25.0	0.0	0.0	0.0	16365.0	843192.0
Hte-CTaw_074-Ex1-2E-lcwgs-1-T.clmp.fp2_r2_screen	551.0	4498.0	609.0	497.0	344.0	66.0	81.0	26.0	0.0	0.0	0.0	16199.0	843452.0
Hte-CTaw_075-Ex1-1A-lcwgs-1-T.clmp.fp2_r1_screen	329.0	2743.0	402.0	287.0	217.0	32.0	38.0	15.0	0.0	0.0	0.0	9180.0	490282.0
Hte-CTaw_075-Ex1-1A-lcwgs-1-T.clmp.fp2_r2_screen	335.0	2776.0	400.0	290.0	208.0	27.0	30.0	16.0	0.0	0.0	0.0	9161.0	490282.0
Hte-CTaw_076-Ex1-3G-lcwgs-1-T.clmp.fp2_r1_screen	2128.0	3656.0	449.0	392.0	272.0	46.0	46.0	19.0	0.0	0.0	0.0	13138.0	533302.0
Hte-CTaw_076-Ex1-3G-lcwgs-1-T.clmp.fp2_r2_screen	2176.0	3575.0	411.0	369.0	265.0	61.0	55.0	17.0	0.0	0.0	0.0	12996.0	533523.0
Hte-CTaw_077-Ex1-11G-lcwgs-1-T.clmp.fp2_r1_screen	747.0	4489.0	774.0	445.0	263.0	35.0	52.0	19.0	0.0	0.0	0.0	14433.0	602095.0
Hte-CTaw_077-Ex1-11G-lcwgs-1-T.clmp.fp2_r2_screen	761.0	4389.0	733.0	479.0	265.0	33.0	36.0	26.0	1.0	0.0	0.0	14409.0	602220.0
Hte-CTaw_078-Ex1-9H-lcwgs-1-T.clmp.fp2_r1_screen	823.0	5465.0	638.0	532.0	325.0	60.0	49.0	25.0	0.0	0.0	0.0	20567.0	741338.0
Hte-CTaw_078-Ex1-9H-lcwgs-1-T.clmp.fp2_r2_screen	808.0	5460.0	559.0	563.0	283.0	70.0	64.0	26.0	7.0	0.0	0.0	20490.0	741492.0
Hte-CTaw_079-Ex1-9C-lcwgs-1-T.clmp.fp2_r1_screen	981.0	3747.0	463.0	385.0	280.0	53.0	37.0	21.0	1.0	0.0	0.0	14015.0	581889.0
Hte-CTaw_079-Ex1-9C-lcwgs-1-T.clmp.fp2_r2_screen	958.0	3930.0	437.0	382.0	289.0	50.0	52.0	26.0	1.0	0.0	0.0	13978.0	581769.0
Hte-CTaw_080-Ex1-2C-lcwgs-1-T.clmp.fp2_r1_screen	104.0	250.0	294.0	36.0	21.0	0.0	0.0	4.0	0.0	0.0	0.0	1122.0	39018.0
Hte-CTaw_080-Ex1-2C-lcwgs-1-T.clmp.fp2_r2_screen	104.0	239.0	300.0	32.0	16.0	1.0	2.0	6.0	1.0	0.0	0.0	1142.0	39006.0
Hte-CTaw_083-Ex1-1D-lcwgs-1-T.clmp.fp2_r1_screen	181.0	231.0	28.0	24.0	19.0	5.0	2.0	5.0	0.0	0.0	0.0	851.0	33334.0
Hte-CTaw_083-Ex1-1D-lcwgs-1-T.clmp.fp2_r2_screen	180.0	232.0	30.0	29.0	22.0	2.0	2.0	3.0	0.0	0.0	0.0	867.0	33313.0
Hte-CTaw_084-Ex1-9A-lcwgs-1-T.clmp.fp2_r1_screen	744.0	4373.0	571.0	449.0	347.0	51.0	54.0	29.0	0.0	0.0	0.0	16491.0	710506.0
Hte-CTaw_084-Ex1-9A-lcwgs-1-T.clmp.fp2_r2_screen	763.0	4294.0	593.0	512.0	332.0	50.0	53.0	21.0	1.0	0.0	0.0	16344.0	710652.0
Hte-CTaw_086-Ex1-10A-lcwgs-1-T.clmp.fp2_r1_screen	1363.0	8802.0	1134.0	984.0	741.0	112.0	110.0	55.0	2.0	0.0	0.0	33756.0	1470971.0
Hte-CTaw_086-Ex1-10A-lcwgs-1-T.clmp.fp2_r2_screen	1299.0	8769.0	1098.0	904.0	678.0	111.0	110.0	60.0	2.0	0.0	0.0	32966.0	1472033.0
Hte-CTaw_088-Ex1-11B-lcwgs-1-T.clmp.fp2_r1_screen	974.0	4236.0	536.0	410.0	309.0	43.0	54.0	20.0	0.0	0.0	0.0	16399.0	637382.0
Hte-CTaw_088-Ex1-11B-lcwgs-1-T.clmp.fp2_r2_screen	986.0	4249.0	513.0	428.0	313.0	53.0	69.0	27.0	0.0	0.0	0.0	16145.0	637580.0
Hte-CTaw_089-Ex1-10G-lcwgs-1-T.clmp.fp2_r1_screen	1561.0	8529.0	1300.0	850.0	656.0	93.0	106.0	38.0	0.0	0.0	0.0	28514.0	1355889.0
Hte-CTaw_089-Ex1-10G-lcwgs-1-T.clmp.fp2_r2_screen	1538.0	8551.0	1248.0	879.0	607.0	93.0	103.0	39.0	1.0	0.0	0.0	28309.0	1356168.0
Hte-CTaw_090-Ex1-9E-lcwgs-1-T.clmp.fp2_r1_screen	1332.0	6210.0	889.0	680.0	394.0	72.0	78.0	27.0	1.0	0.0	0.0	18682.0	999335.0
Hte-CTaw_090-Ex1-9E-lcwgs-1-T.clmp.fp2_r2_screen	1297.0	6163.0	862.0	681.0	385.0	60.0	74.0	32.0	3.0	0.0	0.0	18397.0	999746.0
Hte-CTaw_091-Ex1-1C-lcwgs-1-T.clmp.fp2_r1_screen	198.0	440.0	265.0	40.0	38.0	7.0	10.0	2.0	0.0	0.0	0.0	1611.0	65912.0
Hte-CTaw_091-Ex1-1C-lcwgs-1-T.clmp.fp2_r2_screen	217.0	398.0	270.0	52.0	36.0	3.0	3.0	3.0	0.0	0.0	0.0	1581.0	65960.0
Hte-CTaw_092-Ex1-12E-lcwgs-1-T.clmp.fp2_r1_screen	1387.0	5762.0	664.0	595.0	377.0	67.0	71.0	24.0	3.0	0.0	0.0	21124.0	895273.0
Hte-CTaw_092-Ex1-12E-lcwgs-1-T.clmp.fp2_r2_screen	1329.0	5809.0	653.0	606.0	384.0	80.0	64.0	34.0	2.0	0.0	0.0	21206.0	895180.0
Hte-CTaw_094-Ex1-9B-lcwgs-1-T.clmp.fp2_r1_screen	2183.0	10901.0	1669.0	1365.0	947.0	126.0	144.0	55.0	3.0	0.0	0.0	36500.0	1766791.0
Hte-CTaw_094-Ex1-9B-lcwgs-1-T.clmp.fp2_r2_screen	2151.0	10764.0	1757.0	1349.0	918.0	105.0	128.0	70.0	2.0	0.0	0.0	36285.0	1767155.0
Hte-CTaw_096-Ex1-12A-lcwgs-1-T.clmp.fp2_r1_screen	1522.0	4716.0	614.0	504.0	333.0	81.0	68.0	20.0	2.0	0.0	0.0	16394.0	753092.0
Hte-CTaw_096-Ex1-12A-lcwgs-1-T.clmp.fp2_r2_screen	1516.0	4721.0	637.0	492.0	346.0	58.0	54.0	28.0	1.0	0.0	0.0	16167.0	753326.0
Hte-CTic_001-Ex1-1A-lcwgs-1-T.clmp.fp2_r1_screen	533.0	176.0	84.0	21.0	10.0	1.0	2.0	1.0	0.0	0.0	0.0	1047.0	31533.0
Hte-CTic_001-Ex1-1A-lcwgs-1-T.clmp.fp2_r2_screen	534.0	180.0	83.0	20.0	12.0	2.0	2.0	4.0	0.0	0.0	0.0	1024.0	31547.0
Hte-CTic_002-Ex1-2A-lcwgs-1-T.clmp.fp2_r1_screen	496.0	3279.0	878.0	335.0	225.0	59.0	38.0	10.0	1.0	0.0	0.0	12131.0	562346.0
Hte-CTic_002-Ex1-2A-lcwgs-1-T.clmp.fp2_r2_screen	482.0	3288.0	885.0	337.0	205.0	57.0	34.0	48.0	1.0	0.0	0.0	12057.0	562404.0
