Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Ecoli	Contamnts_Adaptrs	Multiple Genomes	No hits
Sgr-APal_045-Ex16E-lwgs-1-1.clmp.fp2_r1_screen	595.0	274.0	43.0	34.0	15.0	15.0	1.0	1.0	0.0	0.0	0.0	4920.0	45878.0
Sgr-APal_045-Ex16E-lwgs-1-1.clmp.fp2_r2_screen	551.0	279.0	46.0	28.0	12.0	15.0	3.0	2.0	0.0	0.0	0.0	4869.0	45971.0
Sgr-APal_046-Ex16F-lwgs-1-1.clmp.fp2_r1_screen	902.0	234.0	96.0	46.0	30.0	25.0	6.0	2.0	0.0	0.0	0.0	8934.0	57234.0
Sgr-APal_046-Ex16F-lwgs-1-1.clmp.fp2_r2_screen	987.0	240.0	102.0	50.0	18.0	24.0	5.0	1.0	0.0	0.0	0.0	8862.0	57220.0
Sgr-APal_047-Ex16G-lwgs-1-1.clmp.fp2_r1_screen	701.0	280.0	70.0	37.0	18.0	24.0	5.0	3.0	0.0	0.0	0.0	6894.0	55456.0
Sgr-APal_047-Ex16G-lwgs-1-1.clmp.fp2_r2_screen	703.0	272.0	48.0	29.0	20.0	18.0	8.0	1.0	0.0	0.0	0.0	6888.0	55501.0
Sgr-CBir_002-Ex11A-lwgs-1-1.clmp.fp2_r1_screen	17220.0	267.0	1331.0	841.0	498.0	421.0	148.0	66.0	5.0	0.0	0.0	99800.0	832733.0
Sgr-CBir_002-Ex11A-lwgs-1-1.clmp.fp2_r2_screen	17354.0	260.0	1445.0	833.0	487.0	413.0	134.0	75.0	5.0	0.0	0.0	99781.0	832543.0
Sgr-CBir_003-Ex11B-lwgs-1-1.clmp.fp2_r1_screen	37024.0	514.0	2658.0	1771.0	832.0	805.0	282.0	116.0	4.0	0.0	0.0	221184.0	1598402.0
Sgr-CBir_003-Ex11B-lwgs-1-1.clmp.fp2_r2_screen	37225.0	528.0	2817.0	1867.0	846.0	839.0	306.0	102.0	3.0	0.0	0.0	221402.0	1597657.0
Sgr-CBir_004-Ex11C-lwgs-1-1.clmp.fp2_r1_screen	11867.0	194.0	909.0	552.0	261.0	254.0	85.0	36.0	1.0	0.0	0.0	68293.0	550818.0
Sgr-CBir_004-Ex11C-lwgs-1-1.clmp.fp2_r2_screen	11955.0	194.0	872.0	565.0	257.0	231.0	69.0	40.0	2.0	0.0	0.0	68521.0	550564.0
Sgr-CBir_005-Ex11D-lwgs-1-1.clmp.fp2_r1_screen	52743.0	702.0	4330.0	2736.0	1360.0	1280.0	425.0	170.0	5.0	0.0	0.0	304277.0	2678554.0
Sgr-CBir_005-Ex11D-lwgs-1-1.clmp.fp2_r2_screen	53332.0	732.0	4264.0	2704.0	1362.0	1260.0	452.0	196.0	5.0	0.0	0.0	304635.0	2677640.0
Sgr-CBir_006-Ex11E-lwgs-1-1.clmp.fp2_r1_screen	906.0	43.0	74.0	45.0	28.0	21.0	9.0	5.0	0.0	0.0	0.0	6079.0	50055.0
Sgr-CBir_006-Ex11E-lwgs-1-1.clmp.fp2_r2_screen	962.0	38.0	61.0	48.0	26.0	26.0	8.0	2.0	0.0	0.0	0.0	6091.0	50003.0
Sgr-CBir_007-Ex11F-lwgs-1-1.clmp.fp2_r1_screen	14485.0	203.0	1116.0	767.0	413.0	358.0	124.0	68.0	1.0	0.0	0.0	85990.0	707158.0
Sgr-CBir_007-Ex11F-lwgs-1-1.clmp.fp2_r2_screen	14586.0	200.0	1180.0	759.0	393.0	355.0	120.0	55.0	3.0	0.0	0.0	85874.0	707158.0
Sgr-CBir_008-Ex11G-lwgs-1-1.clmp.fp2_r1_screen	19367.0	339.0	1658.0	1043.0	590.0	466.0	171.0	62.0	2.0	0.0	0.0	113086.0	1108971.0
Sgr-CBir_008-Ex11G-lwgs-1-1.clmp.fp2_r2_screen	20087.0	336.0	1577.0	1050.0	568.0	489.0	177.0	67.0	4.0	0.0	0.0	113177.0	1108223.0
Sgr-CBir_009-Ex11H-lwgs-1-1.clmp.fp2_r1_screen	36922.0	498.0	2892.0	1885.0	931.0	852.0	258.0	148.0	3.0	0.0	0.0	216622.0	1901465.0
Sgr-CBir_009-Ex11H-lwgs-1-1.clmp.fp2_r2_screen	37309.0	506.0	2901.0	1924.0	886.0	837.0	300.0	139.0	4.0	0.0	0.0	216854.0	1900816.0
Sgr-CBir_010-Ex12A-lwgs-1-1.clmp.fp2_r1_screen	477.0	33.0	36.0	27.0	12.0	17.0	2.0	1.0	1.0	0.0	0.0	3336.0	23818.0
Sgr-CBir_010-Ex12A-lwgs-1-1.clmp.fp2_r2_screen	464.0	31.0	46.0	24.0	17.0	13.0	5.0	5.0	1.0	0.0	0.0	3284.0	23870.0
Sgr-CBir_011-Ex12B-lwgs-1-1.clmp.fp2_r1_screen	51020.0	574.0	4036.0	2439.0	1316.0	1153.0	454.0	193.0	8.0	0.0	0.0	295559.0	2258730.0
Sgr-CBir_011-Ex12B-lwgs-1-1.clmp.fp2_r2_screen	51623.0	565.0	4038.0	2507.0	1251.0	1125.0	432.0	172.0	9.0	0.0	0.0	295815.0	2257945.0
Sgr-CBir_012-Ex12C-lwgs-1-1.clmp.fp2_r1_screen	23607.0	354.0	2003.0	1169.0	754.0	553.0	222.0	84.0	8.0	0.0	0.0	131540.0	1378027.0
Sgr-CBir_012-Ex12C-lwgs-1-1.clmp.fp2_r2_screen	23772.0	364.0	2076.0	1219.0	675.0	575.0	237.0	103.0	2.0	0.0	0.0	131732.0	1377566.0
Sgr-CBir_013-Ex12D-lwgs-1-1.clmp.fp2_r1_screen	17544.0	293.0	1325.0	944.0	467.0	385.0	119.0	73.0	8.0	0.0	0.0	110105.0	876124.0
Sgr-CBir_013-Ex12D-lwgs-1-1.clmp.fp2_r2_screen	17786.0	301.0	1407.0	896.0	456.0	373.0	135.0	72.0	3.0	0.0	0.0	110338.0	875620.0
Sgr-CBir_014-Ex12E-lwgs-1-1.clmp.fp2_r1_screen	81129.0	1067.0	6229.0	4045.0	1912.0	1895.0	696.0	265.0	15.0	0.0	0.0	501311.0	3440323.0
Sgr-CBir_014-Ex12E-lwgs-1-1.clmp.fp2_r2_screen	82315.0	1093.0	6295.0	3933.0	1928.0	1815.0	617.0	293.0	9.0	0.0	0.0	501881.0	3438708.0
Sgr-CBir_015-Ex12F-lwgs-1-1.clmp.fp2_r1_screen	10072.0	168.0	801.0	520.0	270.0	264.0	75.0	29.0	4.0	0.0	0.0	60094.0	486410.0
Sgr-CBir_015-Ex12F-lwgs-1-1.clmp.fp2_r2_screen	9910.0	174.0	787.0	520.0	291.0	192.0	97.0	30.0	1.0	0.0	0.0	60407.0	486298.0
Sgr-CBir_016-Ex12G-lwgs-1-1.clmp.fp2_r1_screen	22083.0	442.0	1686.0	1117.0	546.0	495.0	173.0	77.0	4.0	0.0	0.0	130799.0	1075320.0
Sgr-CBir_016-Ex12G-lwgs-1-1.clmp.fp2_r2_screen	21930.0	412.0	1660.0	1139.0	540.0	485.0	177.0	77.0	0.0	0.0	0.0	131125.0	1075197.0
Sgr-CBir_017-Ex12H-lwgs-1-1.clmp.fp2_r1_screen	10324.0	211.0	809.0	523.0	283.0	233.0	82.0	27.0	5.0	0.0	0.0	66180.0	516454.0
Sgr-CBir_017-Ex12H-lwgs-1-1.clmp.fp2_r2_screen	10444.0	199.0	824.0	461.0	291.0	251.0	85.0	34.0	2.0	0.0	0.0	66086.0	516454.0
Sgr-CBir_018-Ex13A-lwgs-1-1.clmp.fp2_r1_screen	14377.0	371.0	1977.0	763.0	415.0	323.0	151.0	48.0	3.0	0.0	0.0	79260.0	811029.0
Sgr-CBir_018-Ex13A-lwgs-1-1.clmp.fp2_r2_screen	14498.0	335.0	1956.0	749.0	403.0	329.0	137.0	51.0	1.0	0.0	0.0	78683.0	811575.0
Sgr-CBir_019-Ex13B-lwgs-1-1.clmp.fp2_r1_screen	19220.0	385.0	1555.0	1022.0	515.0	461.0	175.0	72.0	1.0	0.0	0.0	116559.0	976181.0
Sgr-CBir_019-Ex13B-lwgs-1-1.clmp.fp2_r2_screen	19595.0	405.0	1589.0	1012.0	493.0	459.0	158.0	79.0	1.0	0.0	0.0	116621.0	975734.0
Sgr-CBir_020-Ex13C-lwgs-1-1.clmp.fp2_r1_screen	11565.0	281.0	962.0	610.0	338.0	309.0	123.0	47.0	3.0	0.0	0.0	78923.0	730541.0
Sgr-CBir_020-Ex13C-lwgs-1-1.clmp.fp2_r2_screen	11468.0	241.0	901.0	608.0	306.0	282.0	121.0	37.0	2.0	0.0	0.0	78783.0	730953.0
Sgr-CBir_021-Ex13D-lwgs-1-1.clmp.fp2_r1_screen	28638.0	548.0	2330.0	1385.0	745.0	636.0	259.0	109.0	12.0	0.0	0.0	160820.0	1441714.0
Sgr-CBir_021-Ex13D-lwgs-1-1.clmp.fp2_r2_screen	28755.0	542.0	2210.0	1428.0	767.0	678.0	227.0	91.0	5.0	0.0	0.0	160124.0	1442369.0
Sgr-CBir_022-Ex13E-lwgs-1-1.clmp.fp2_r1_screen	33813.0	595.0	2542.0	1723.0	878.0	815.0	326.0	130.0	7.0	0.0	0.0	215455.0	1733497.0
Sgr-CBir_022-Ex13E-lwgs-1-1.clmp.fp2_r2_screen	33959.0	573.0	2582.0	1722.0	876.0	740.0	317.0	118.0	7.0	0.0	0.0	214793.0	1734094.0
Sgr-CBir_023-Ex13F-lwgs-1-1.clmp.fp2_r1_screen	33958.0	667.0	2649.0	1876.0	893.0	805.0	306.0	116.0	9.0	0.0	0.0	205883.0	1849205.0
Sgr-CBir_023-Ex13F-lwgs-1-1.clmp.fp2_r2_screen	34330.0	657.0	2671.0	1737.0	917.0	797.0	286.0	97.0	6.0	0.0	0.0	205455.0	1849414.0
Sgr-CBir_024-Ex13G-lwgs-1-1.clmp.fp2_r1_screen	37164.0	821.0	2999.0	1938.0	1011.0	871.0	330.0	129.0	3.0	0.0	0.0	231489.0	2023784.0
Sgr-CBir_024-Ex13G-lwgs-1-1.clmp.fp2_r2_screen	37254.0	813.0	2994.0	1886.0	1034.0	787.0	310.0	120.0	6.0	0.0	0.0	230861.0	2024474.0
Sgr-CBir_025-Ex13H-lwgs-1-1.clmp.fp2_r1_screen	37122.0	683.0	2827.0	1886.0	870.0	830.0	270.0	116.0	7.0	0.0	0.0	222528.0	1826422.0
Sgr-CBir_025-Ex13H-lwgs-1-1.clmp.fp2_r2_screen	37795.0	657.0	2860.0	1905.0	860.0	777.0	291.0	118.0	3.0	0.0	0.0	221664.0	1826631.0
Sgr-CBir_026-Ex14A-lwgs-1-1.clmp.fp2_r1_screen	25130.0	372.0	2246.0	1352.0	832.0	617.0	292.0	99.0	2.0	0.0	0.0	170269.0	1593709.0
Sgr-CBir_026-Ex14A-lwgs-1-1.clmp.fp2_r2_screen	25458.0	365.0	2188.0	1316.0	904.0	630.0	266.0	100.0	4.0	0.0	0.0	169621.0	1594068.0
Sgr-CBir_027-Ex14B-lwgs-1-1.clmp.fp2_r1_screen	18330.0	333.0	1447.0	912.0	528.0	456.0	160.0	52.0	2.0	0.0	0.0	105210.0	948832.0
Sgr-CBir_027-Ex14B-lwgs-1-1.clmp.fp2_r2_screen	18571.0	320.0	1407.0	927.0	446.0	436.0	150.0	66.0	2.0	0.0	0.0	104997.0	948940.0
Sgr-CBir_029-Ex14D-lwgs-1-1.clmp.fp2_r1_screen	22809.0	398.0	1774.0	1171.0	579.0	543.0	238.0	65.0	3.0	0.0	0.0	133102.0	1290820.0
Sgr-CBir_029-Ex14D-lwgs-1-1.clmp.fp2_r2_screen	22871.0	371.0	1838.0	1196.0	574.0	534.0	246.0	76.0	2.0	0.0	0.0	133409.0	1290385.0
Sgr-CBir_030-Ex14E-lwgs-1-1.clmp.fp2_r1_screen	35407.0	604.0	2715.0	1755.0	901.0	780.0	295.0	102.0	10.0	0.0	0.0	207511.0	1903925.0
Sgr-CBir_030-Ex14E-lwgs-1-1.clmp.fp2_r2_screen	35871.0	582.0	2819.0	1751.0	970.0	810.0	302.0	112.0	1.0	0.0	0.0	206862.0	1903925.0
Sgr-CBir_031-Ex14F-lwgs-1-1.clmp.fp2_r1_screen	13571.0	273.0	1081.0	709.0	415.0	327.0	128.0	57.0	3.0	0.0	0.0	82789.0	745479.0
Sgr-CBir_031-Ex14F-lwgs-1-1.clmp.fp2_r2_screen	13756.0	276.0	1097.0	679.0	395.0	278.0	114.0	56.0	4.0	0.0	0.0	82698.0	745479.0
Sgr-CBir_033-Ex14H-lwgs-1-1.clmp.fp2_r1_screen	36654.0	557.0	2903.0	1875.0	925.0	852.0	280.0	110.0	4.0	0.0	0.0	216595.0	1847201.0
Sgr-CBir_033-Ex14H-lwgs-1-1.clmp.fp2_r2_screen	37447.0	527.0	2852.0	1815.0	909.0	817.0	326.0	108.0	10.0	0.0	0.0	216154.0	1846991.0
Sgr-CBir_034-Ex15A-lwgs-1-1.clmp.fp2_r1_screen	10277.0	263.0	888.0	517.0	334.0	243.0	119.0	33.0	0.0	0.0	0.0	69041.0	617293.0
Sgr-CBir_034-Ex15A-lwgs-1-1.clmp.fp2_r2_screen	10411.0	240.0	866.0	537.0	303.0	253.0	123.0	41.0	1.0	0.0	0.0	68800.0	617433.0
Sgr-CBir_035-Ex15B-lwgs-1-1.clmp.fp2_r1_screen	18377.0	223.0	1478.0	885.0	539.0	422.0	183.0	67.0	2.0	0.0	0.0	113260.0	950658.0
Sgr-CBir_035-Ex15B-lwgs-1-1.clmp.fp2_r2_screen	18532.0	266.0	1487.0	949.0	489.0	419.0	178.0	59.0	5.0	0.0	0.0	113704.0	950006.0
Sgr-CBir_036-Ex15C-lwgs-1-1.clmp.fp2_r1_screen	41184.0	2467.0	3686.0	2319.0	1426.0	988.0	475.0	216.0	6.0	0.0	0.0	274684.0	2654796.0
Sgr-CBir_036-Ex15C-lwgs-1-1.clmp.fp2_r2_screen	41764.0	2506.0	3751.0	2279.0	1490.0	893.0	482.0	158.0	9.0	0.0	0.0	275014.0	2653901.0
Sgr-CBir_037-Ex15D-lwgs-1-1.clmp.fp2_r1_screen	24286.0	447.0	1933.0	1222.0	737.0	547.0	245.0	94.0	5.0	0.0	0.0	134435.0	1358340.0
Sgr-CBir_037-Ex15D-lwgs-1-1.clmp.fp2_r2_screen	24349.0	453.0	2085.0	1199.0	750.0	549.0	219.0	95.0	0.0	0.0	0.0	134557.0	1358035.0
Sgr-CBir_038-Ex15E-lwgs-1-1.clmp.fp2_r1_screen	9904.0	188.0	796.0	510.0	291.0	249.0	89.0	32.0	3.0	0.0	0.0	60802.0	532820.0
Sgr-CBir_038-Ex15E-lwgs-1-1.clmp.fp2_r2_screen	9894.0	198.0	808.0	505.0	279.0	228.0	92.0	42.0	3.0	0.0	0.0	60755.0	532880.0
Sgr-CBir_039-Ex15F-lwgs-1-1.clmp.fp2_r1_screen	20167.0	389.0	1573.0	1042.0	523.0	463.0	172.0	65.0	5.0	0.0	0.0	115017.0	1099832.0
Sgr-CBir_039-Ex15F-lwgs-1-1.clmp.fp2_r2_screen	20271.0	362.0	1647.0	988.0	547.0	438.0	160.0	65.0	1.0	0.0	0.0	115061.0	1099708.0
Sgr-CBir_041-Ex15G-lwgs-1-1.clmp.fp2_r1_screen	33047.0	580.0	2623.0	1708.0	851.0	768.0	259.0	106.0	4.0	0.0	0.0	194786.0	1604859.0
Sgr-CBir_041-Ex15G-lwgs-1-1.clmp.fp2_r2_screen	33301.0	586.0	2536.0	1665.0	840.0	748.0	276.0	141.0	5.0	0.0	0.0	195186.0	1604307.0
Sgr-CBir_042-Ex15H-lwgs-1-1.clmp.fp2_r1_screen	8971.0	172.0	767.0	445.0	249.0	201.0	79.0	40.0	1.0	0.0	0.0	55458.0	505882.0
Sgr-CBir_042-Ex15H-lwgs-1-1.clmp.fp2_r2_screen	9301.0	181.0	711.0	474.0	304.0	217.0	76.0	47.0	0.0	0.0	0.0	55358.0	505596.0
Sgr-CBir_043-Ex16A-lwgs-1-1.clmp.fp2_r1_screen	8702.0	165.0	696.0	436.0	289.0	210.0	70.0	34.0	2.0	0.0	0.0	56161.0	451189.0
Sgr-CBir_043-Ex16A-lwgs-1-1.clmp.fp2_r2_screen	8721.0	157.0	677.0	461.0	252.0	206.0	65.0	26.0	2.0	0.0	0.0	55835.0	451552.0
Sgr-CBir_044-Ex16B-lwgs-1-1.clmp.fp2_r1_screen	16166.0	280.0	1264.0	907.0	482.0	397.0	123.0	61.0	1.0	0.0	0.0	96630.0	824711.0
Sgr-CBir_044-Ex16B-lwgs-1-1.clmp.fp2_r2_screen	16558.0	258.0	1366.0	842.0	465.0	386.0	119.0	51.0	2.0	0.0	0.0	96734.0	824241.0
Sgr-CBir_045-Ex16C-lwgs-1-1.clmp.fp2_r1_screen	19505.0	237.0	1588.0	970.0	572.0	452.0	167.0	78.0	5.0	0.0	1.0	114157.0	986609.0
Sgr-CBir_045-Ex16C-lwgs-1-1.clmp.fp2_r2_screen	19702.0	244.0	1669.0	961.0	522.0	407.0	161.0	67.0	5.0	0.0	0.0	114444.0	986159.0
Sgr-CBir_046-Ex16D-lwgs-1-1.clmp.fp2_r1_screen	36345.0	629.0	2852.0	1902.0	972.0	804.0	318.0	138.0	3.0	0.0	0.0	233426.0	1871244.0
Sgr-CBir_046-Ex16D-lwgs-1-1.clmp.fp2_r2_screen	36791.0	660.0	2815.0	1879.0	956.0	813.0	322.0	110.0	10.0	0.0	0.0	233033.0	1871244.0
Sgr-CBir_047-Ex16E-lwgs-1-1.clmp.fp2_r1_screen	22891.0	354.0	1762.0	1154.0	622.0	511.0	195.0	95.0	4.0	0.0	0.0	135873.0	1228875.0
Sgr-CBir_047-Ex16E-lwgs-1-1.clmp.fp2_r2_screen	23274.0	364.0	1822.0	1174.0	586.0	520.0	192.0	77.0	3.0	0.0	0.0	136145.0	1228179.0
Sgr-CBir_048-Ex16F-lwgs-1-1.clmp.fp2_r1_screen	21975.0	521.0	1738.0	1161.0	698.0	532.0	211.0	88.0	5.0	0.0	0.0	131774.0	1361436.0
Sgr-CBir_048-Ex16F-lwgs-1-1.clmp.fp2_r2_screen	22093.0	510.0	1916.0	1093.0	659.0	491.0	253.0	86.0	6.0	0.0	0.0	131140.0	1361892.0
Sgr-CBir_049-Ex16G-lwgs-1-1.clmp.fp2_r1_screen	24651.0	392.0	1986.0	1333.0	725.0	577.0	212.0	112.0	4.0	0.0	0.0	143547.0	1253587.0
Sgr-CBir_049-Ex16G-lwgs-1-1.clmp.fp2_r2_screen	24713.0	368.0	2023.0	1299.0	707.0	557.0	241.0	107.0	3.0	0.0	0.0	143664.0	1253444.0
Sgr-CBir_050-Ex16H-lwgs-1-1.clmp.fp2_r1_screen	8504.0	217.0	766.0	439.0	324.0	217.0	95.0	39.0	0.0	0.0	0.0	49229.0	549431.0
Sgr-CBir_050-Ex16H-lwgs-1-1.clmp.fp2_r2_screen	8601.0	222.0	779.0	465.0	314.0	190.0	89.0	38.0	2.0	0.0	0.0	49313.0	549248.0
Sgr-CBir_051-Ex17A-lwgs-1-1.clmp.fp2_r1_screen	19741.0	344.0	1859.0	1092.0	816.0	497.0	266.0	85.0	12.0	0.0	0.0	140271.0	1371166.0
Sgr-CBir_051-Ex17A-lwgs-1-1.clmp.fp2_r2_screen	20290.0	326.0	1887.0	1168.0	704.0	479.0	218.0	93.0	3.0	0.0	0.0	139354.0	1371627.0
Sgr-CBir_052-Ex17B-lwgs-1-1.clmp.fp2_r1_screen	7421.0	146.0	564.0	386.0	186.0	146.0	59.0	29.0	3.0	0.0	0.0	41754.0	409320.0
Sgr-CBir_052-Ex17B-lwgs-1-1.clmp.fp2_r2_screen	7364.0	142.0	574.0	370.0	172.0	154.0	74.0	19.0	1.0	0.0	0.0	41778.0	409366.0
Sgr-CBir_053-Ex17C-lwgs-1-1.clmp.fp2_r1_screen	34504.0	762.0	2799.0	1670.0	915.0	827.0	311.0	120.0	7.0	0.0	0.0	190815.0	1932198.0
Sgr-CBir_053-Ex17C-lwgs-1-1.clmp.fp2_r2_screen	34722.0	754.0	2830.0	1673.0	899.0	824.0	308.0	103.0	2.0	0.0	0.0	191048.0	1931765.0
Sgr-CBir_054-Ex17D-lwgs-1-1.clmp.fp2_r1_screen	28179.0	724.0	2680.0	1521.0	1001.0	648.0	260.0	103.0	8.0	0.0	0.0	172260.0	1860251.0
Sgr-CBir_054-Ex17D-lwgs-1-1.clmp.fp2_r2_screen	28155.0	700.0	2550.0	1520.0	991.0	661.0	310.0	116.0	5.0	0.0	0.0	172170.0	1860457.0
Sgr-CBir_055-Ex17E-lwgs-1-1.clmp.fp2_r1_screen	17324.0	353.0	1419.0	842.0	465.0	371.0	138.0	69.0	2.0	0.0	0.0	109144.0	867774.0
Sgr-CBir_055-Ex17E-lwgs-1-1.clmp.fp2_r2_screen	17650.0	325.0	1306.0	880.0	438.0	350.0	139.0	67.0	2.0	0.0	0.0	109070.0	867674.0
Sgr-CBir_056-Ex17F-lwgs-1-1.clmp.fp2_r1_screen	15514.0	292.0	1279.0	761.0	481.0	409.0	157.0	42.0	4.0	0.0	0.0	95832.0	941071.0
Sgr-CBir_056-Ex17F-lwgs-1-1.clmp.fp2_r2_screen	15840.0	289.0	1305.0	772.0	487.0	385.0	182.0	54.0	1.0	0.0	0.0	95878.0	940649.0
Sgr-CBir_057-Ex17G-lwgs-1-1.clmp.fp2_r1_screen	23384.0	542.0	1957.0	1184.0	656.0	560.0	256.0	79.0	2.0	0.0	0.0	144495.0	1305232.0
Sgr-CBir_057-Ex17G-lwgs-1-1.clmp.fp2_r2_screen	23496.0	537.0	1939.0	1230.0	607.0	558.0	210.0	90.0	2.0	0.0	0.0	144594.0	1305084.0
Sgr-CBir_058-Ex17H-lwgs-1-1.clmp.fp2_r1_screen	28390.0	727.0	2434.0	1474.0	810.0	698.0	267.0	103.0	1.0	0.0	0.0	181548.0	1534776.0
Sgr-CBir_058-Ex17H-lwgs-1-1.clmp.fp2_r2_screen	28971.0	719.0	2293.0	1476.0	796.0	673.0	257.0	105.0	4.0	0.0	0.0	180808.0	1535126.0
Sgr-CBir_059-Ex18A-lwgs-1-1.clmp.fp2_r1_screen	12982.0	280.0	1137.0	671.0	418.0	318.0	140.0	56.0	1.0	0.0	0.0	87216.0	755505.0
Sgr-CBir_059-Ex18A-lwgs-1-1.clmp.fp2_r2_screen	13074.0	265.0	1160.0	641.0	426.0	290.0	137.0	64.0	3.0	0.0	0.0	86300.0	756364.0
Sgr-CBir_060-Ex18B-lwgs-1-1.clmp.fp2_r1_screen	44479.0	887.0	3842.0	2297.0	1388.0	1064.0	402.0	146.0	7.0	0.0	0.0	255584.0	2640386.0
Sgr-CBir_060-Ex18B-lwgs-1-1.clmp.fp2_r2_screen	44530.0	868.0	3870.0	2275.0	1327.0	1051.0	403.0	170.0	11.0	0.0	0.0	255001.0	2640976.0
Sgr-CBir_061-Ex18C-lwgs-1-1.clmp.fp2_r1_screen	25162.0	585.0	2068.0	1236.0	734.0	576.0	243.0	85.0	4.0	0.0	0.0	156831.0	1400316.0
Sgr-CBir_061-Ex18C-lwgs-1-1.clmp.fp2_r2_screen	25144.0	611.0	2121.0	1268.0	727.0	563.0	214.0	97.0	3.0	0.0	0.0	155982.0	1401110.0
Sgr-CBir_062-Ex18D-lwgs-1-1.clmp.fp2_r1_screen	8291.0	206.0	664.0	402.0	200.0	159.0	62.0	27.0	0.0	0.0	0.0	51015.0	419112.0
Sgr-CBir_062-Ex18D-lwgs-1-1.clmp.fp2_r2_screen	8301.0	197.0	660.0	439.0	215.0	181.0	58.0	30.0	0.0	0.0	0.0	50561.0	419496.0
Sgr-CBir_063-Ex18E-lwgs-1-1.clmp.fp2_r1_screen	5927.0	108.0	441.0	293.0	157.0	117.0	53.0	21.0	2.0	0.0	0.0	35489.0	303795.0
Sgr-CBir_063-Ex18E-lwgs-1-1.clmp.fp2_r2_screen	6018.0	130.0	453.0	286.0	155.0	141.0	47.0	13.0	1.0	0.0	0.0	35503.0	303656.0
Sgr-CBir_064-Ex18F-lwgs-1-1.clmp.fp2_r1_screen	32927.0	867.0	2784.0	1721.0	1071.0	753.0	337.0	135.0	4.0	0.0	0.0	196169.0	2114449.0
Sgr-CBir_064-Ex18F-lwgs-1-1.clmp.fp2_r2_screen	33458.0	827.0	2799.0	1744.0	997.0	754.0	425.0	121.0	9.0	0.0	0.0	195164.0	2114919.0
Sgr-CBir_065-Ex18G-lwgs-1-1.clmp.fp2_r1_screen	4123.0	118.0	318.0	198.0	115.0	102.0	49.0	14.0	0.0	0.0	0.0	27631.0	221755.0
Sgr-CBir_065-Ex18G-lwgs-1-1.clmp.fp2_r2_screen	4007.0	102.0	327.0	186.0	114.0	107.0	25.0	20.0	1.0	0.0	0.0	27398.0	222136.0
Sgr-CBir_066-Ex18H-lwgs-1-1.clmp.fp2_r1_screen	498.0	36.0	42.0	25.0	22.0	12.0	3.0	2.0	0.0	0.0	0.0	3540.0	29884.0
Sgr-CBir_066-Ex18H-lwgs-1-1.clmp.fp2_r2_screen	513.0	38.0	43.0	23.0	15.0	6.0	3.0	1.0	0.0	0.0	0.0	3555.0	29867.0
Sgr-CBir_067-Ex14C-lwgs-1-1.clmp.fp2_r1_screen	21688.0	372.0	1716.0	1022.0	583.0	537.0	177.0	76.0	5.0	0.0	0.0	122572.0	1128056.0
Sgr-CBir_067-Ex14C-lwgs-1-1.clmp.fp2_r2_screen	21900.0	388.0	1716.0	1078.0	549.0	489.0	172.0	78.0	4.0	0.0	0.0	122374.0	1128056.0
Sgr-CBir_068-Ex14G-lwgs-1-1.clmp.fp2_r1_screen	27581.0	443.0	2109.0	1294.0	681.0	592.0	218.0	90.0	3.0	0.0	0.0	160485.0	1347071.0
Sgr-CBir_068-Ex14G-lwgs-1-1.clmp.fp2_r2_screen	27699.0	415.0	2040.0	1354.0	680.0	624.0	220.0	98.0	4.0	0.0	0.0	160670.0	1346763.0
Sgr-CJol_001-Ex15D-lwgs-1-1.clmp.fp2_r1_screen	68650.0	5328.0	6746.0	3412.0	1830.0	1555.0	530.0	266.0	15.0	0.0	0.0	390081.0	3436587.0
Sgr-CJol_001-Ex15D-lwgs-1-1.clmp.fp2_r2_screen	69054.0	5380.0	6891.0	3554.0	1877.0	1512.0	576.0	294.0	9.0	0.0	0.0	388875.0	3436978.0
Sgr-CJol_002-Ex15H-lwgs-1-1.clmp.fp2_r1_screen	27960.0	46128.0	2067.0	1312.0	673.0	652.0	212.0	224.0	4.0	0.0	0.0	159477.0	1318427.0
Sgr-CJol_002-Ex15H-lwgs-1-1.clmp.fp2_r2_screen	28160.0	46052.0	2064.0	1293.0	650.0	589.0	215.0	225.0	5.0	0.0	0.0	159145.0	1318738.0
Sgr-CJol_003-Ex17D-lwgs-1-1.clmp.fp2_r1_screen	65549.0	58688.0	5746.0	3502.0	2171.0	1565.0	703.0	305.0	16.0	0.0	0.0	382361.0	4613569.0
Sgr-CJol_003-Ex17D-lwgs-1-1.clmp.fp2_r2_screen	66343.0	58673.0	5641.0	3535.0	2104.0	1558.0	702.0	292.0	13.0	0.0	0.0	381745.0	4613569.0
Sgr-CJol_004-Ex13H-lwgs-1-1.clmp.fp2_r1_screen	51803.0	15079.0	3719.0	2569.0	1088.0	1009.0	339.0	169.0	9.0	0.0	0.0	276982.0	2222167.0
Sgr-CJol_004-Ex13H-lwgs-1-1.clmp.fp2_r2_screen	52525.0	15011.0	3882.0	2520.0	1092.0	1068.0	323.0	175.0	4.0	0.0	0.0	276166.0	2222167.0
Sgr-CJol_006-Ex14H-lwgs-1-1.clmp.fp2_r1_screen	28126.0	36779.0	2267.0	1394.0	719.0	622.0	242.0	107.0	2.0	0.0	0.0	153133.0	1541145.0
