Sample	Protists_1k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Bacteria_24k	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
GotPopCS48_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	996.0	146.0	87.0	61.0	15.0	14.0	14.0	8.0	0.0	0.0	5116.0	59632.0
GotPopCS49_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	66888.0	9950.0	5238.0	3801.0	1509.0	1052.0	1362.0	407.0	7.0	1.0	362894.0	3946006.0
GotPopCS49_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	66910.0	9692.0	5112.0	3687.0	1467.0	942.0	1286.0	420.0	6.0	0.0	365347.0	3944246.0
GotPopCS4_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	61321.0	9004.0	4799.0	3401.0	1230.0	1058.0	813.0	390.0	8.0	0.0	325280.0	3609496.0
GotPopCS4_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	61385.0	8962.0	4643.0	3405.0	1360.0	991.0	874.0	328.0	10.0	0.0	328559.0	3606283.0
GotPopCS50_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	78853.0	12236.0	6299.0	4544.0	1684.0	1149.0	1578.0	458.0	9.0	0.0	431591.0	4760818.0
GotPopCS50_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	80150.0	11898.0	6228.0	4629.0	1743.0	1126.0	1573.0	464.0	14.0	0.0	433226.0	4758168.0
GotPopCS6_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	48434.0	7229.0	3815.0	2694.0	1036.0	1118.0	900.0	283.0	13.0	0.0	270071.0	2803720.0
GotPopCS6_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	49393.0	7232.0	3803.0	2640.0	1040.0	1147.0	852.0	309.0	4.0	0.0	270429.0	2802464.0
GotPopCS8_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	50792.0	7837.0	4056.0	3031.0	1135.0	773.0	845.0	299.0	5.0	0.0	275995.0	3166103.0
GotPopCS8_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	51909.0	7860.0	4029.0	2949.0	1132.0	737.0	852.0	263.0	6.0	0.0	279946.0	3161188.0
GotPopWAL136_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	102443.0	15192.0	7737.0	5704.0	2225.0	1826.0	1987.0	596.0	14.0	0.0	559684.0	5888125.0
GotPopWAL136_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	103231.0	14848.0	7764.0	5668.0	2153.0	1755.0	1975.0	633.0	14.0	0.0	562660.0	5884832.0
GotPopWAL182_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	103604.0	15828.0	7808.0	6055.0	2259.0	2465.0	1204.0	615.0	18.0	0.0	573296.0	6111264.0
GotPopWAL182_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	104738.0	15424.0	7810.0	5882.0	2139.0	2526.0	1127.0	628.0	12.0	0.0	573548.0	6110582.0
GotPopWAL188_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	51040.0	7677.0	3816.0	2873.0	1108.0	748.0	820.0	285.0	5.0	0.0	278841.0	3020511.0
GotPopWAL188_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	51810.0	7600.0	3865.0	2762.0	1134.0	739.0	820.0	300.0	7.0	0.0	281207.0	3017480.0
GotPopWAL19_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	72388.0	10597.0	5391.0	4083.0	1560.0	1232.0	1360.0	461.0	12.0	0.0	401063.0	4153085.0
GotPopWAL19_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	73056.0	10675.0	5449.0	4054.0	1608.0	1322.0	1336.0	415.0	10.0	0.0	403478.0	4149829.0
GotPopWAL228_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	112058.0	16657.0	8378.0	6312.0	2369.0	2874.0	1469.0	646.0	11.0	0.0	612594.0	6499880.0
GotPopWAL228_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	113052.0	16459.0	8377.0	6351.0	2378.0	2780.0	1449.0	652.0	8.0	0.0	617672.0	6494070.0
GotPopWAL230_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	103930.0	15395.0	8083.0	5955.0	2300.0	1837.0	2128.0	680.0	10.0	0.0	577491.0	6047588.0
GotPopWAL230_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	103978.0	15353.0	7767.0	5671.0	2211.0	1815.0	2085.0	687.0	10.0	0.0	577556.0	6048264.0
GotPopWAL25_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	106696.0	15431.0	7971.0	5876.0	2394.0	1457.0	1827.0	640.0	10.0	0.0	585587.0	6055791.0
GotPopWAL25_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	106768.0	15547.0	7803.0	5702.0	2238.0	1545.0	1824.0	587.0	14.0	0.0	589253.0	6052399.0
GotPopWAL2_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	128014.0	18875.0	9542.0	7157.0	2742.0	2258.0	2185.0	733.0	21.0	0.0	701730.0	7388396.0
GotPopWAL2_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	128560.0	19151.0	9555.0	7060.0	2685.0	2153.0	2111.0	746.0	19.0	0.0	707827.0	7381786.0
GotPopWAL66_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	27354.0	4005.0	2033.0	1461.0	621.0	438.0	332.0	131.0	1.0	0.0	149591.0	1598741.0
GotPopWAL66_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	27686.0	4018.0	1994.0	1543.0	578.0	400.0	372.0	127.0	3.0	0.0	150674.0	1597313.0
GotPopWAL94_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	29252.0	4304.0	2193.0	1623.0	652.0	428.0	392.0	189.0	3.0	0.0	164136.0	1671102.0
GotPopWAL94_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	29431.0	4254.0	2204.0	1648.0	672.0	393.0	377.0	186.0	4.0	0.0	165502.0	1669603.0
GotPopWAS104_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	41490.0	6025.0	3041.0	2198.0	891.0	661.0	540.0	238.0	6.0	0.0	226482.0	2418061.0
GotPopWAS104_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	41908.0	6085.0	3046.0	2256.0	876.0	669.0	543.0	222.0	6.0	0.0	226771.0	2417251.0
GotPopWAS268_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	113951.0	16855.0	8721.0	6284.0	2418.0	2491.0	1645.0	724.0	19.0	0.0	628622.0	6409898.0
GotPopWAS268_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	114161.0	16814.0	8390.0	6295.0	2352.0	2471.0	1597.0	781.0	15.0	0.0	631731.0	6407021.0
GotPopWAS296_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	7969.0	1205.0	615.0	470.0	187.0	98.0	116.0	60.0	2.0	0.0	46198.0	453112.0
GotPopWAS296_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	8036.0	1180.0	604.0	448.0	185.0	98.0	116.0	59.0	4.0	0.0	47210.0	452092.0
GotPopWAS49_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	32257.0	4817.0	2377.0	1718.0	653.0	911.0	368.0	174.0	5.0	0.0	177814.0	1864692.0
GotPopWAS49_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	32626.0	5029.0	2324.0	1752.0	659.0	893.0	347.0	183.0	3.0	0.0	178321.0	1863649.0
GotPopWAS57_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	120692.0	17634.0	8860.0	6642.0	2583.0	1695.0	1327.0	759.0	18.0	0.0	676949.0	6878591.0
GotPopWAS57_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	122159.0	17451.0	8786.0	6381.0	2594.0	1684.0	1319.0	728.0	18.0	0.0	676039.0	6878591.0
GotPopWBL100_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	1665.0	240.0	101.0	102.0	34.0	22.0	16.0	7.0	0.0	0.0	9434.0	100012.0
GotPopWBL100_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	1709.0	241.0	130.0	115.0	45.0	28.0	11.0	13.0	0.0	0.0	9396.0	99945.0
GotPopWBL106_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	52830.0	7947.0	4038.0	2934.0	1136.0	1555.0	592.0	330.0	8.0	0.0	277974.0	3012964.0
GotPopWBL106_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	53565.0	7900.0	3983.0	2938.0	1082.0	1610.0	560.0	310.0	3.0	0.0	282101.0	3008256.0
GotPopWBL10_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	35047.0	5147.0	2559.0	1941.0	756.0	574.0	519.0	174.0	6.0	0.0	188960.0	1994052.0
GotPopWBL10_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	35212.0	5093.0	2530.0	1862.0	764.0	592.0	547.0	181.0	3.0	0.0	190906.0	1992045.0
GotPopWBL156_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	47994.0	7247.0	3728.0	2795.0	1038.0	716.0	674.0	271.0	3.0	0.0	262066.0	2859140.0
GotPopWBL156_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	48689.0	7307.0	3711.0	2769.0	1072.0	671.0	693.0	282.0	5.0	0.0	265793.0	2854680.0
GotPopWBL172_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	12627.0	1928.0	960.0	728.0	260.0	179.0	234.0	71.0	4.0	0.0	68768.0	757488.0
GotPopWBL172_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	12701.0	1866.0	919.0	752.0	288.0	199.0	241.0	97.0	0.0	0.0	68864.0	757320.0
GotPopWBL204_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	81596.0	12954.0	6189.0	4551.0	1763.0	1139.0	958.0	468.0	15.0	0.0	429886.0	4791695.0
GotPopWBL204_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	81890.0	13212.0	6051.0	4542.0	1747.0	1147.0	900.0	484.0	8.0	0.0	431671.0	4789562.0
GotPopWBL217_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	101619.0	15180.0	7880.0	5809.0	2184.0	1787.0	1204.0	661.0	20.0	0.0	554368.0	6021739.0
GotPopWBL217_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	102452.0	14911.0	7866.0	5897.0	2180.0	1758.0	1149.0	652.0	17.0	0.0	558528.0	6017041.0
GotPopWBL231_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	1268653.0	183133.0	93451.0	68803.0	28349.0	19970.0	12426.0	7739.0	194.0	0.0	7531684.0	72618653.0
GotPopWBL231_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	1280357.0	181706.0	92543.0	68556.0	27936.0	19749.0	11967.0	7479.0	194.0	0.0	7564832.0	72577736.0
GotPopWBL3_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	47990.0	6978.0	3610.0	2671.0	1009.0	1138.0	514.0	273.0	4.0	0.0	257218.0	2716445.0
GotPopWBL3_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	47962.0	7066.0	3559.0	2381.0	921.0	1139.0	516.0	272.0	2.0	0.0	258802.0	2715230.0
GotPopWBL44_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	9487.0	1407.0	729.0	485.0	204.0	154.0	124.0	60.0	2.0	0.0	53355.0	540117.0
GotPopWBL44_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	9656.0	1457.0	791.0	505.0	198.0	174.0	123.0	74.0	1.0	0.0	53695.0	539450.0
GotPopWBS121_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	115975.0	17006.0	8671.0	6281.0	2470.0	1606.0	1390.0	664.0	14.0	0.0	631659.0	6654943.0
GotPopWBS121_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	117308.0	16664.0	8782.0	6195.0	2499.0	1542.0	1380.0	618.0	14.0	0.0	638919.0	6646758.0
GotPopWBS124_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	8381.0	1323.0	651.0	457.0	153.0	237.0	106.0	44.0	0.0	0.0	47123.0	480961.0
GotPopWBS124_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	8634.0	1245.0	639.0	471.0	158.0	218.0	105.0	45.0	1.0	0.0	47121.0	480799.0
GotPopWBS152_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	47372.0	6930.0	3444.0	2660.0	960.0	1045.0	555.0	258.0	7.0	0.0	257276.0	2749479.0
GotPopWBS152_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	47689.0	7058.0	3513.0	2595.0	921.0	1051.0	555.0	277.0	5.0	0.0	259606.0	2746716.0
GotPopWBS161_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	43540.0	6274.0	3340.0	2492.0	962.0	552.0	773.0	229.0	3.0	0.0	240723.0	2499684.0
GotPopWBS161_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	43762.0	6199.0	3267.0	2402.0	934.0	614.0	814.0	248.0	6.0	0.0	240922.0	2499404.0
GotPopWBS16_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	21008.0	3113.0	1549.0	1189.0	458.0	293.0	362.0	109.0	5.0	0.0	115856.0	1220432.0
GotPopWBS16_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	21023.0	2957.0	1562.0	1152.0	425.0	278.0	336.0	126.0	5.0	0.0	116760.0	1219750.0
GotPopWBS234_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	77111.0	11326.0	5813.0	4339.0	1645.0	2001.0	1166.0	483.0	9.0	0.0	432194.0	4319772.0
GotPopWBS234_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	77972.0	11344.0	5671.0	4303.0	1615.0	1905.0	1275.0	488.0	10.0	0.0	434418.0	4316858.0
GotPopWBS252_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	95610.0	14110.0	7150.0	5079.0	2129.0	1567.0	1224.0	612.0	14.0	0.0	539115.0	5482923.0
GotPopWBS252_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	96573.0	14175.0	7291.0	5188.0	2036.0	1566.0	1208.0	580.0	15.0	0.0	541053.0	5479848.0
GotPopWBS290_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	16333.0	2476.0	1290.0	938.0	347.0	423.0	275.0	99.0	2.0	0.0	92700.0	923834.0
GotPopWBS290_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	16574.0	2423.0	1178.0	935.0	357.0	401.0	227.0	119.0	4.0	0.0	93392.0	923107.0
GotPopWBS53_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	60844.0	9143.0	4388.0	3281.0	1301.0	2160.0	603.0	393.0	9.0	0.0	339748.0	3341464.0
GotPopWBS53_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	62317.0	8955.0	4419.0	3286.0	1259.0	1773.0	674.0	411.0	13.0	0.0	339516.0	3340711.0
GotPopWCL101_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	58044.0	8512.0	4392.0	3220.0	1277.0	1220.0	861.0	355.0	12.0	0.0	316927.0	3419862.0
GotPopWCL101_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	59163.0	8788.0	4480.0	3314.0	1148.0	1184.0	872.0	350.0	9.0	0.0	318564.0	3416810.0
GotPopWCL112_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	76335.0	11695.0	5962.0	4468.0	1630.0	1644.0	1062.0	467.0	7.0	0.0	416011.0	4576700.0
GotPopWCL112_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	77605.0	11344.0	5772.0	4318.0	1694.0	1592.0	1013.0	419.0	9.0	0.0	420611.0	4571604.0
GotPopWCL116_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	66091.0	9891.0	5200.0	3971.0	1358.0	1571.0	705.0	513.0	6.0	0.0	365904.0	3880115.0
GotPopWCL116_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	66866.0	9947.0	5034.0	3927.0	1376.0	1559.0	736.0	512.0	9.0	0.0	369145.0	3876214.0
GotPopWCL122_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	750662.0	113459.0	57388.0	42449.0	16811.0	12859.0	7917.0	4265.0	127.0	0.0	4196679.0	44204935.0
GotPopWCL122_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	757722.0	112743.0	56904.0	41674.0	16709.0	12968.0	8010.0	4175.0	136.0	0.0	4226160.0	44170350.0
GotPopWCL123_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	321019.0	49332.0	25040.0	18065.0	7212.0	6417.0	6662.0	1831.0	49.0	0.0	1775238.0	19129527.0
GotPopWCL123_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	325240.0	48965.0	24809.0	18044.0	7102.0	6544.0	6645.0	1837.0	50.0	0.0	1795104.0	19106052.0
GotPopWCL127_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	291889.0	43696.0	22486.0	16466.0	6469.0	4164.0	5122.0	1712.0	53.0	0.0	1608410.0	17051593.0
GotPopWCL127_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	295467.0	43399.0	22453.0	16532.0	6387.0	4278.0	5161.0	1781.0	32.0	0.0	1631650.0	17024920.0
GotPopWCL12_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	198587.0	29859.0	14833.0	11117.0	4185.0	3269.0	2191.0	1032.0	19.0	0.0	1067758.0	11902994.0
GotPopWCL12_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	201214.0	29552.0	14734.0	10949.0	4342.0	3253.0	2183.0	1057.0	25.0	0.0	1078777.0	11889758.0
GotPopWCL132_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	57319.0	8466.0	4336.0	3303.0	1162.0	1019.0	1107.0	391.0	11.0	0.0	317386.0	3316691.0
GotPopWCL132_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	57848.0	8444.0	4191.0	3176.0	1230.0	1011.0	1114.0	381.0	4.0	0.0	317843.0	3315949.0
GotPopWCL134_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	36514.0	5481.0	2866.0	2132.0	755.0	609.0	506.0	219.0	12.0	0.0	195988.0	2179065.0
GotPopWCL134_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	36809.0	5488.0	2767.0	2001.0	790.0	558.0	477.0	229.0	2.0	0.0	198385.0	2176641.0
GotPopWCL136_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	148011.0	21957.0	11249.0	8241.0	3257.0	3144.0	2794.0	833.0	21.0	0.0	795616.0	8770558.0
GotPopWCL136_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	149015.0	22091.0	11157.0	8266.0	3206.0	3092.0	2715.0	778.0	18.0	0.0	804551.0	8760792.0
GotPopWCL153_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	113375.0	16439.0	8555.0	6321.0	2492.0	1612.0	1274.0	639.0	18.0	0.0	596604.0	6644649.0
GotPopWCL153_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	113896.0	16447.0	8601.0	6169.0	2340.0	1548.0	1292.0	620.0	15.0	0.0	605272.0	6635778.0
GotPopWCL155_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	27264.0	4098.0	2065.0	1421.0	579.0	465.0	395.0	124.0	6.0	0.0	146255.0	1578862.0
GotPopWCL155_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	27073.0	3975.0	1973.0	1530.0	608.0	478.0	377.0	160.0	2.0	0.0	146848.0	1578510.0
GotPopWCL157_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	1107551.0	161179.0	81592.0	59521.0	24634.0	15325.0	11884.0	5964.0	127.0	0.0	6405712.0	62931260.0
GotPopWCL157_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	1114342.0	159717.0	80728.0	59376.0	24225.0	14779.0	11764.0	5830.0	155.0	0.0	6452136.0	62881697.0
GotPopWCL160_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	47425.0	7417.0	3663.0	2630.0	1086.0	998.0	635.0	309.0	6.0	0.0	259362.0	2845230.0
GotPopWCL160_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	47764.0	7179.0	3676.0	2653.0	1022.0	963.0	594.0	268.0	5.0	0.0	260675.0	2843962.0
GotPopWCL16_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	45873.0	6881.0	3592.0	2761.0	952.0	788.0	746.0	342.0	6.0	0.0	257713.0	2681790.0
GotPopWCL16_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	46615.0	6893.0	3569.0	2601.0	944.0	749.0	797.0	363.0	4.0	0.0	261021.0	2677888.0
GotPopWCL177_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	85918.0	12911.0	6379.0	4923.0	1830.0	1562.0	878.0	517.0	10.0	0.0	459008.0	4949983.0
GotPopWCL177_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	86295.0	12823.0	6401.0	4828.0	1801.0	1467.0	891.0	540.0	11.0	0.0	459431.0	4949431.0
GotPopWCL180_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	53061.0	7950.0	4163.0	3004.0	1117.0	1005.0	551.0	360.0	8.0	0.0	283702.0	3114489.0
GotPopWCL180_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	53489.0	7883.0	3827.0	2915.0	1072.0	995.0	584.0	335.0	15.0	0.0	284847.0	3113448.0
GotPopWCL188_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	76455.0	11314.0	5748.0	4133.0	1613.0	1395.0	760.0	412.0	10.0	0.0	402291.0	4537171.0
GotPopWCL188_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	77034.0	11227.0	5555.0	4133.0	1584.0	1366.0	801.0	390.0	7.0	0.0	407075.0	4532130.0
GotPopWCL192_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	72754.0	10754.0	5525.0	4176.0	1532.0	1423.0	808.0	514.0	7.0	0.0	396838.0	4291054.0
GotPopWCL192_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	73733.0	10849.0	5372.0	4100.0	1552.0	1375.0	837.0	524.0	6.0	0.0	399811.0	4287226.0
GotPopWCL196_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	102174.0	15028.0	7845.0	5713.0	2256.0	1435.0	1281.0	632.0	13.0	0.0	547262.0	6018700.0
GotPopWCL196_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	102892.0	15143.0	7467.0	5762.0	2139.0	1472.0	1270.0	608.0	12.0	0.0	549555.0	6016019.0
GotPopWCL202_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	48994.0	7231.0	3828.0	2759.0	1085.0	686.0	680.0	293.0	6.0	0.0	266589.0	2840253.0
GotPopWCL202_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	49313.0	7321.0	3682.0	2826.0	1063.0	696.0	670.0	270.0	8.0	0.0	267254.0	2839301.0
GotPopWCL206_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	292965.0	43306.0	22136.0	16698.0	6272.0	4095.0	3181.0	1791.0	31.0	0.0	1550538.0	17391784.0
GotPopWCL206_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	294698.0	43491.0	22324.0	16627.0	6207.0	4133.0	3023.0	1708.0	42.0	0.0	1575826.0	17364718.0
GotPopWCL209_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	23217.0	3545.0	1768.0	1309.0	457.0	399.0	314.0	99.0	3.0	0.0	123797.0	1363793.0
GotPopWCL209_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	23279.0	3407.0	1728.0	1261.0	531.0	420.0	287.0	122.0	1.0	0.0	125239.0	1362426.0
GotPopWCL20_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	207285.0	30950.0	15703.0	11758.0	4673.0	3104.0	2390.0	1199.0	27.0	0.0	1141771.0	12145765.0
GotPopWCL20_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	208403.0	30216.0	15520.0	11699.0	4484.0	3058.0	2350.0	1199.0	26.0	0.0	1145975.0	12141695.0
GotPopWCL217_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	66659.0	9910.0	5131.0	3667.0	1532.0	1042.0	1216.0	359.0	5.0	0.0	362618.0	3950379.0
GotPopWCL217_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	68023.0	9723.0	4974.0	3542.0	1389.0	1085.0	1177.0	360.0	10.0	0.0	366259.0	3945976.0
GotPopWCL220_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	80387.0	12035.0	6227.0	4572.0	1773.0	1349.0	1215.0	543.0	11.0	0.0	448440.0	4669283.0
GotPopWCL220_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	82046.0	11947.0	6352.0	4431.0	1788.0	1341.0	1284.0	528.0	13.0	0.0	449435.0	4666670.0
GotPopWCL223_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	18511.0	2751.0	1420.0	1086.0	401.0	324.0	246.0	116.0	2.0	0.0	103917.0	1097641.0
GotPopWCL223_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r2_screen	18771.0	2790.0	1423.0	1120.0	403.0	283.0	264.0	112.0	2.0	0.0	105323.0	1095924.0
GotPopWCL224_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_r1_screen	27300.0	4048.0	2088.0	1512.0	616.0	391.0	390.0	158.0	1.0	0.0	148587.0	1617157.0
