Sample	Protists_1k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Bacteria_24k	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Cch-CCS_006-1B-lcwgs-1-2.clmp.fp2_r1_screen	125025.0	17799.0	9493.0	6345.0	2663.0	2654.0	2151.0	670.0	25.0	0.0	716850.0	6669096.0
Cch-CCS_006-1B-lcwgs-1-2.clmp.fp2_r2_screen	126286.0	17672.0	9399.0	6369.0	2603.0	2630.0	2095.0	676.0	15.0	0.0	713664.0	6671362.0
Cch-CCS_008-9E-lcwgs-1-2.clmp.fp2_r1_screen	117231.0	17791.0	9131.0	6725.0	2670.0	1642.0	1841.0	614.0	20.0	0.0	644475.0	6978067.0
Cch-CCS_008-9E-lcwgs-1-2.clmp.fp2_r2_screen	119342.0	17628.0	9048.0	6610.0	2516.0	1629.0	1817.0	618.0	14.0	0.0	650698.0	6970287.0
Cch-CCS_011-7F-lcwgs-1-2.clmp.fp2_r1_screen	97221.0	14030.0	7448.0	5202.0	2131.0	1342.0	1291.0	561.0	13.0	0.0	559549.0	5300670.0
Cch-CCS_011-7F-lcwgs-1-2.clmp.fp2_r2_screen	97967.0	13972.0	7441.0	5196.0	2084.0	1328.0	1268.0	529.0	17.0	0.0	557788.0	5301868.0
Cch-CCS_012-9G-lcwgs-1-2.clmp.fp2_r1_screen	294395.0	42248.0	22066.0	16300.0	6295.0	4584.0	3217.0	1633.0	42.0	0.0	1598472.0	16848357.0
Cch-CCS_012-9G-lcwgs-1-2.clmp.fp2_r2_screen	294926.0	42404.0	21807.0	15797.0	6240.0	4445.0	3257.0	1608.0	47.0	0.0	1606256.0	16840822.0
Cch-CCS_013-12B-lcwgs-1-2.clmp.fp2_r1_screen	153698.0	22876.0	11938.0	8596.0	3238.0	3017.0	2933.0	937.0	15.0	0.0	862527.0	8826384.0
Cch-CCS_013-12B-lcwgs-1-2.clmp.fp2_r2_screen	155263.0	22429.0	11908.0	8334.0	3285.0	3130.0	2962.0	877.0	19.0	0.0	864537.0	8823415.0
Cch-CCS_014-9G-lcwgs-1-2.clmp.fp2_r1_screen	143323.0	20995.0	10969.0	8084.0	3028.0	2025.0	2055.0	861.0	17.0	0.0	796358.0	8277903.0
Cch-CCS_014-9G-lcwgs-1-2.clmp.fp2_r2_screen	144348.0	21225.0	10832.0	7911.0	3030.0	2028.0	2017.0	841.0	21.0	0.0	799169.0	8274196.0
Cch-CCS_015-3F-lcwgs-1-2.clmp.fp2_r1_screen	248932.0	35693.0	19378.0	13713.0	5152.0	3287.0	2999.0	1627.0	36.0	0.0	1403512.0	13191049.0
Cch-CCS_015-3F-lcwgs-1-2.clmp.fp2_r2_screen	249739.0	35254.0	18962.0	13586.0	5154.0	3294.0	2931.0	1568.0	30.0	0.0	1400826.0	13194034.0
Cch-CCS_016-5D-lcwgs-1-2.clmp.fp2_r1_screen	167628.0	24847.0	12751.0	9490.0	3587.0	3291.0	3398.0	963.0	26.0	0.0	922887.0	9669095.0
Cch-CCS_016-5D-lcwgs-1-2.clmp.fp2_r2_screen	168379.0	24944.0	12731.0	9108.0	3442.0	3133.0	3377.0	943.0	34.0	0.0	927104.0	9664768.0
Cch-CCS_018-5F-lcwgs-1-2.clmp.fp2_r1_screen	236837.0	34762.0	18386.0	13402.0	5259.0	3493.0	4727.0	1418.0	42.0	0.0	1310582.0	13651654.0
Cch-CCS_018-5F-lcwgs-1-2.clmp.fp2_r2_screen	237826.0	34675.0	17866.0	12889.0	4987.0	3346.0	4610.0	1338.0	29.0	0.0	1314399.0	13648597.0
Cch-CCS_019-12F-lcwgs-1-2.clmp.fp2_r1_screen	202423.0	30606.0	15655.0	11207.0	4285.0	4993.0	2980.0	1164.0	37.0	0.0	1113160.0	11768228.0
Cch-CCS_019-12F-lcwgs-1-2.clmp.fp2_r2_screen	203410.0	30289.0	15516.0	11158.0	4458.0	4807.0	2926.0	1089.0	22.0	0.0	1115466.0	11765597.0
Cch-CCS_021-9F-lcwgs-1-2.clmp.fp2_r1_screen	114179.0	16777.0	8876.0	6123.0	2470.0	1863.0	1799.0	600.0	13.0	0.0	626325.0	6487998.0
Cch-CCS_021-9F-lcwgs-1-2.clmp.fp2_r2_screen	115372.0	16636.0	8723.0	6072.0	2385.0	1730.0	1732.0	588.0	14.0	0.0	629407.0	6484364.0
Cch-CCS_023-10A-lcwgs-1-2.clmp.fp2_r1_screen	153163.0	22860.0	11816.0	8693.0	3318.0	2191.0	2653.0	916.0	21.0	0.0	826588.0	9048043.0
Cch-CCS_023-10A-lcwgs-1-2.clmp.fp2_r2_screen	154536.0	22659.0	11814.0	8540.0	3216.0	2064.0	2527.0	901.0	19.0	0.0	836024.0	9037962.0
Cch-CCS_024-9B-lcwgs-1-2.clmp.fp2_r1_screen	263085.0	38960.0	20586.0	15013.0	5570.0	3663.0	3685.0	1510.0	43.0	0.0	1449175.0	15096364.0
Cch-CCS_024-9B-lcwgs-1-2.clmp.fp2_r2_screen	265940.0	38741.0	20081.0	14624.0	5576.0	3668.0	3694.0	1508.0	28.0	0.0	1454189.0	15089605.0
Cch-CCS_025-6F-lcwgs-1-2.clmp.fp2_r1_screen	601968.0	89222.0	45553.0	33053.0	13359.0	9582.0	6716.0	3164.0	93.0	0.0	3263453.0	35106889.0
Cch-CCS_025-6F-lcwgs-1-2.clmp.fp2_r2_screen	608891.0	88490.0	45100.0	32682.0	12956.0	9555.0	6482.0	3095.0	94.0	0.0	3297991.0	35067716.0
Cch-CCS_026-9E-lcwgs-1-2.clmp.fp2_r1_screen	229592.0	34049.0	17186.0	12955.0	4899.0	3151.0	3076.0	1184.0	41.0	0.0	1231630.0	13464794.0
Cch-CCS_026-9E-lcwgs-1-2.clmp.fp2_r2_screen	231349.0	33353.0	17127.0	12591.0	4912.0	3196.0	3088.0	1176.0	33.0	0.0	1236939.0	13458793.0
Cch-CCS_028-3C-lcwgs-1-2.clmp.fp2_r1_screen	161244.0	23610.0	12102.0	8791.0	3484.0	2759.0	1922.0	1011.0	22.0	0.0	879439.0	9095410.0
Cch-CCS_028-3C-lcwgs-1-2.clmp.fp2_r2_screen	161107.0	23015.0	12050.0	8669.0	3344.0	2602.0	1814.0	895.0	18.0	0.0	882908.0	9093372.0
Cch-CCS_029-3F-lcwgs-1-2.clmp.fp2_r1_screen	63774.0	9569.0	4960.0	3564.0	1349.0	899.0	1030.0	319.0	12.0	0.0	354012.0	3667876.0
Cch-CCS_029-3F-lcwgs-1-2.clmp.fp2_r2_screen	64442.0	9278.0	5020.0	3502.0	1289.0	892.0	1032.0	302.0	12.0	0.0	353719.0	3667876.0
Cch-CCS_032-9A-lcwgs-1-2.clmp.fp2_r1_screen	358437.0	53496.0	27003.0	19708.0	7934.0	5470.0	4103.0	1847.0	74.0	0.0	1936043.0	20933217.0
Cch-CCS_032-9A-lcwgs-1-2.clmp.fp2_r2_screen	361770.0	52747.0	26680.0	19325.0	7711.0	5445.0	3936.0	1829.0	41.0	0.0	1943970.0	20923878.0
Cch-CCS_033-4E-lcwgs-1-2.clmp.fp2_r1_screen	132043.0	18685.0	10076.0	6996.0	2879.0	1752.0	2584.0	690.0	19.0	0.0	734735.0	7247770.0
Cch-CCS_033-4E-lcwgs-1-2.clmp.fp2_r2_screen	133182.0	18736.0	9645.0	6748.0	2776.0	1720.0	2448.0	661.0	15.0	0.0	735344.0	7246954.0
Cch-CCS_034-11E-lcwgs-1-2.clmp.fp2_r1_screen	250137.0	37921.0	19272.0	14000.0	5517.0	6262.0	4652.0	1385.0	43.0	0.0	1353442.0	14950741.0
Cch-CCS_034-11E-lcwgs-1-2.clmp.fp2_r2_screen	253198.0	37751.0	19327.0	13860.0	5461.0	6262.0	4620.0	1380.0	42.0	0.0	1369038.0	14932433.0
Cch-CCS_035-2D-lcwgs-1-2.clmp.fp2_r1_screen	33594.0	4730.0	2499.0	1718.0	698.0	574.0	466.0	167.0	3.0	0.0	187213.0	1763703.0
Cch-CCS_035-2D-lcwgs-1-2.clmp.fp2_r2_screen	33731.0	4699.0	2420.0	1619.0	658.0	525.0	418.0	165.0	6.0	0.0	186224.0	1764900.0
Cch-CCS_037-2B-lcwgs-1-2.clmp.fp2_r1_screen	45695.0	6417.0	3385.0	2355.0	945.0	711.0	645.0	214.0	8.0	0.0	260141.0	2418929.0
Cch-CCS_037-2B-lcwgs-1-2.clmp.fp2_r2_screen	45788.0	6258.0	3268.0	2339.0	909.0	714.0	577.0	213.0	12.0	0.0	259342.0	2420025.0
Cch-CCS_038-3B-lcwgs-1-2.clmp.fp2_r1_screen	325304.0	48868.0	24660.0	17625.0	7064.0	5871.0	3537.0	1665.0	43.0	0.0	1798620.0	18736283.0
Cch-CCS_038-3B-lcwgs-1-2.clmp.fp2_r2_screen	327078.0	48159.0	24573.0	17143.0	6943.0	5686.0	3307.0	1637.0	50.0	0.0	1798681.0	18736283.0
Cch-CCS_039-12B-lcwgs-1-2.clmp.fp2_r1_screen	69715.0	10299.0	5590.0	4015.0	1500.0	1068.0	944.0	452.0	7.0	0.0	385096.0	4045753.0
Cch-CCS_039-12B-lcwgs-1-2.clmp.fp2_r2_screen	70023.0	10088.0	5213.0	3874.0	1475.0	1076.0	948.0	436.0	7.0	0.0	385999.0	4045300.0
Cch-CCS_040-1D-lcwgs-1-2.clmp.fp2_r1_screen	421979.0	62314.0	31834.0	22480.0	9053.0	9124.0	5422.0	2225.0	49.0	0.0	2277217.0	24377620.0
Cch-CCS_040-1D-lcwgs-1-2.clmp.fp2_r2_screen	425698.0	61308.0	31270.0	22234.0	9041.0	8786.0	5334.0	2152.0	54.0	0.0	2281264.0	24372176.0
Cch-CCS_041-7H-lcwgs-1-2.clmp.fp2_r1_screen	188904.0	27146.0	14599.0	9933.0	3975.0	2963.0	2207.0	1016.0	28.0	0.0	1029398.0	10584233.0
Cch-CCS_041-7H-lcwgs-1-2.clmp.fp2_r2_screen	189715.0	26755.0	14170.0	9846.0	3880.0	2821.0	2116.0	948.0	22.0	0.0	1022778.0	10591351.0
Cch-CCS_042-12H-lcwgs-1-2.clmp.fp2_r1_screen	81302.0	11935.0	6144.0	4319.0	1771.0	1290.0	1265.0	470.0	11.0	0.0	444320.0	4712188.0
Cch-CCS_042-12H-lcwgs-1-2.clmp.fp2_r2_screen	81516.0	11724.0	6236.0	4181.0	1744.0	1264.0	1288.0	441.0	13.0	0.0	444420.0	4712188.0
Cch-CCS_043-12C-lcwgs-1-2.clmp.fp2_r1_screen	200202.0	29617.0	15190.0	10764.0	4381.0	3055.0	2248.0	1037.0	41.0	0.0	1081722.0	11371147.0
Cch-CCS_043-12C-lcwgs-1-2.clmp.fp2_r2_screen	201958.0	29071.0	14837.0	10576.0	4361.0	3085.0	2159.0	1019.0	28.0	0.0	1084979.0	11367331.0
Cch-CCS_044-12B-lcwgs-1-2.clmp.fp2_r1_screen	142703.0	20831.0	10778.0	7638.0	3101.0	2054.0	1655.0	750.0	25.0	0.0	795043.0	8140327.0
Cch-CCS_044-12B-lcwgs-1-2.clmp.fp2_r2_screen	143584.0	20681.0	10522.0	7732.0	2989.0	1958.0	1651.0	711.0	22.0	0.0	794728.0	8140327.0
Cch-CCS_045-5A-lcwgs-1-2.clmp.fp2_r1_screen	389738.0	58352.0	29552.0	21514.0	8621.0	7263.0	5551.0	2077.0	50.0	0.0	2112376.0	22726731.0
Cch-CCS_045-5A-lcwgs-1-2.clmp.fp2_r2_screen	391888.0	57730.0	29252.0	21452.0	8258.0	7303.0	5529.0	2021.0	49.0	1.0	2119220.0	22719122.0
Cch-CCS_046-4B-lcwgs-1-2.clmp.fp2_r1_screen	138945.0	19890.0	10487.0	7562.0	3019.0	1884.0	2760.0	817.0	22.0	0.0	769732.0	7767417.0
Cch-CCS_046-4B-lcwgs-1-2.clmp.fp2_r2_screen	139108.0	19886.0	10400.0	7501.0	2982.0	1888.0	2674.0	729.0	22.0	0.0	768184.0	7769161.0
Cch-CCS_047-4F-lcwgs-1-2.clmp.fp2_r1_screen	192887.0	28310.0	14787.0	10781.0	4056.0	2725.0	2353.0	1097.0	32.0	0.0	1034685.0	11176557.0
Cch-CCS_047-4F-lcwgs-1-2.clmp.fp2_r2_screen	194601.0	27986.0	14657.0	10605.0	4004.0	2650.0	2295.0	1149.0	20.0	0.0	1037487.0	11172816.0
Cch-CCS_048-3D-lcwgs-1-2.clmp.fp2_r1_screen	1970.0	299.0	165.0	97.0	52.0	35.0	32.0	14.0	0.0	0.0	10849.0	123952.0
Cch-CCS_048-3D-lcwgs-1-2.clmp.fp2_r2_screen	2076.0	309.0	153.0	115.0	45.0	32.0	31.0	9.0	0.0	0.0	10908.0	123787.0
Cch-CCS_049-1H-lcwgs-1-2.clmp.fp2_r1_screen	135772.0	20093.0	10531.0	7871.0	3142.0	2063.0	2809.0	833.0	11.0	0.0	741407.0	8051505.0
Cch-CCS_049-1H-lcwgs-1-2.clmp.fp2_r2_screen	136655.0	19956.0	10544.0	7622.0	2954.0	1930.0	2699.0	838.0	16.0	0.0	744011.0	8048812.0
Cch-CCS_050-1C-lcwgs-1-2.clmp.fp2_r1_screen	187061.0	27657.0	14693.0	10326.0	4055.0	2660.0	3644.0	922.0	27.0	0.0	1038730.0	10564766.0
Cch-CCS_050-1C-lcwgs-1-2.clmp.fp2_r2_screen	188716.0	26986.0	14300.0	10137.0	4007.0	2544.0	3607.0	991.0	23.0	0.0	1039649.0	10563581.0
Cch-CWAL_019-2A-lcwgs-1-2.clmp.fp2_r1_screen	163348.0	23417.0	12127.0	8895.0	3491.0	2779.0	3032.0	958.0	28.0	0.0	916829.0	8890745.0
Cch-CWAL_019-2A-lcwgs-1-2.clmp.fp2_r2_screen	164784.0	23286.0	11944.0	8779.0	3366.0	2848.0	2949.0	903.0	18.0	0.0	920037.0	8886735.0
Cch-CWAL_025-5G-lcwgs-1-2.clmp.fp2_r1_screen	249324.0	35653.0	18263.0	13213.0	5414.0	3412.0	4367.0	1495.0	33.0	0.0	1401976.0	13456593.0
Cch-CWAL_025-5G-lcwgs-1-2.clmp.fp2_r2_screen	251038.0	35121.0	18154.0	12816.0	5121.0	3379.0	4227.0	1320.0	41.0	0.0	1403452.0	13455074.0
Cch-CWAL_066-5B-lcwgs-1-2.clmp.fp2_r1_screen	68159.0	9533.0	5022.0	3487.0	1486.0	1014.0	808.0	343.0	12.0	0.0	382027.0	3685734.0
Cch-CWAL_066-5B-lcwgs-1-2.clmp.fp2_r2_screen	68547.0	9550.0	4899.0	3502.0	1418.0	927.0	850.0	298.0	12.0	0.0	382304.0	3685318.0
Cch-CWAL_094-1B-lcwgs-1-2.clmp.fp2_r1_screen	82711.0	11497.0	6061.0	4295.0	1704.0	1093.0	1019.0	476.0	11.0	0.0	478555.0	4263290.0
Cch-CWAL_094-1B-lcwgs-1-2.clmp.fp2_r2_screen	82551.0	11235.0	5995.0	4278.0	1740.0	1082.0	1022.0	463.0	12.0	0.0	479044.0	4263290.0
Cch-CWAL_136-4G-lcwgs-1-2.clmp.fp2_r1_screen	242235.0	35208.0	18184.0	13053.0	5174.0	4116.0	4586.0	1380.0	38.0	0.0	1346637.0	13299015.0
Cch-CWAL_136-4G-lcwgs-1-2.clmp.fp2_r2_screen	243719.0	34170.0	17969.0	12943.0	5038.0	4095.0	4453.0	1420.0	35.0	0.0	1346769.0	13299015.0
Cch-CWAL_182-7C-lcwgs-1-2.clmp.fp2_r1_screen	230340.0	34244.0	17189.0	12856.0	5058.0	5376.0	2555.0	1366.0	41.0	0.0	1283273.0	13206002.0
Cch-CWAL_182-7C-lcwgs-1-2.clmp.fp2_r2_screen	232143.0	33737.0	16974.0	12549.0	4894.0	5454.0	2388.0	1350.0	28.0	0.0	1278341.0	13210442.0
Cch-CWAL_188-10B-lcwgs-1-2.clmp.fp2_r1_screen	116500.0	16923.0	8665.0	6364.0	2601.0	1610.0	1824.0	653.0	17.0	0.0	642602.0	6623252.0
Cch-CWAL_188-10B-lcwgs-1-2.clmp.fp2_r2_screen	118248.0	16959.0	8692.0	6040.0	2507.0	1689.0	1844.0	645.0	15.0	0.0	645573.0	6618799.0
Cch-CWAL_228-5B-lcwgs-1-2.clmp.fp2_r1_screen	259710.0	37391.0	19006.0	14114.0	5613.0	6186.0	3265.0	1429.0	33.0	0.0	1436643.0	14414516.0
Cch-CWAL_228-5B-lcwgs-1-2.clmp.fp2_r2_screen	261534.0	37278.0	18840.0	13944.0	5387.0	5918.0	3162.0	1384.0	26.0	0.0	1439157.0	14411276.0
Cch-CWAL_230-8H-lcwgs-1-2.clmp.fp2_r1_screen	244344.0	35512.0	18468.0	13782.0	5257.0	4106.0	4874.0	1604.0	33.0	0.0	1374708.0	13623035.0
Cch-CWAL_230-8H-lcwgs-1-2.clmp.fp2_r2_screen	244662.0	35474.0	17906.0	13195.0	5025.0	3979.0	4670.0	1515.0	36.0	0.0	1367031.0	13632230.0
Cch-CWAS_049-12E-lcwgs-1-2.clmp.fp2_r1_screen	77771.0	11207.0	5540.0	4028.0	1638.0	2072.0	817.0	408.0	7.0	0.0	433051.0	4262555.0
Cch-CWAS_049-12E-lcwgs-1-2.clmp.fp2_r2_screen	77891.0	11320.0	5613.0	3990.0	1535.0	1997.0	789.0	422.0	7.0	0.0	433455.0	4262075.0
Cch-CWAS_057-7G-lcwgs-1-2.clmp.fp2_r1_screen	276573.0	39237.0	20024.0	14643.0	5777.0	3617.0	2991.0	1644.0	40.0	0.0	1558787.0	15142612.0
Cch-CWAS_057-7G-lcwgs-1-2.clmp.fp2_r2_screen	278249.0	38770.0	19773.0	14275.0	5724.0	3703.0	2902.0	1620.0	35.0	0.0	1553162.0	15147732.0
Cch-CWAS_104-2D-lcwgs-1-2.clmp.fp2_r1_screen	113822.0	15610.0	8099.0	5678.0	2365.0	1729.0	1365.0	597.0	12.0	0.0	639401.0	5986904.0
Cch-CWAS_104-2D-lcwgs-1-2.clmp.fp2_r2_screen	114392.0	15535.0	8008.0	5540.0	2315.0	1667.0	1395.0	530.0	12.0	0.0	637252.0	5988936.0
Cch-CWAS_268-1A-lcwgs-1-2.clmp.fp2_r1_screen	260385.0	37588.0	19402.0	13979.0	5388.0	5305.0	3572.0	1630.0	26.0	0.0	1451811.0	13996219.0
Cch-CWAS_268-1A-lcwgs-1-2.clmp.fp2_r2_screen	260982.0	37259.0	18767.0	13667.0	5274.0	5273.0	3445.0	1636.0	34.0	0.0	1452749.0	13996219.0
Cch-CWAS_296-3D-lcwgs-1-2.clmp.fp2_r1_screen	26033.0	3563.0	1949.0	1395.0	531.0	356.0	352.0	188.0	2.0	0.0	158451.0	1276840.0
Cch-CWAS_296-3D-lcwgs-1-2.clmp.fp2_r2_screen	26207.0	3614.0	1857.0	1346.0	534.0	339.0	324.0	158.0	2.0	0.0	158292.0	1276987.0
Cch-CWBL_003-4E-lcwgs-1-2.clmp.fp2_r1_screen	118388.0	16986.0	8602.0	6296.0	2467.0	2596.0	1231.0	627.0	17.0	0.0	649949.0	6335835.0
Cch-CWBL_003-4E-lcwgs-1-2.clmp.fp2_r2_screen	118977.0	16856.0	8532.0	5851.0	2262.0	2569.0	1256.0	633.0	15.0	0.0	648779.0	6337264.0
Cch-CWBL_010-10H-lcwgs-1-2.clmp.fp2_r1_screen	225513.0	32370.0	16548.0	11873.0	4703.0	5062.0	2745.0	1208.0	36.0	0.0	1231119.0	11971261.0
Cch-CWBL_010-10H-lcwgs-1-2.clmp.fp2_r2_screen	227676.0	31967.0	16373.0	11565.0	4720.0	5179.0	2712.0	1174.0	30.0	0.0	1239233.0	11961809.0
Cch-CWBL_044-11B-lcwgs-1-2.clmp.fp2_r1_screen	34991.0	4738.0	2587.0	1701.0	754.0	526.0	422.0	205.0	6.0	0.0	210043.0	1662858.0
Cch-CWBL_044-11B-lcwgs-1-2.clmp.fp2_r2_screen	35253.0	4759.0	2541.0	1655.0	716.0	523.0	393.0	209.0	8.0	0.0	209340.0	1663434.0
Cch-CWBL_100-5A-lcwgs-1-2.clmp.fp2_r1_screen	6329.0	861.0	447.0	348.0	118.0	80.0	75.0	27.0	1.0	0.0	37984.0	302147.0
Cch-CWBL_100-5A-lcwgs-1-2.clmp.fp2_r2_screen	6361.0	819.0	496.0	310.0	126.0	97.0	55.0	35.0	0.0	0.0	38076.0	302042.0
Cch-CWBL_106-12G-lcwgs-1-2.clmp.fp2_r1_screen	135971.0	19522.0	9999.0	7180.0	2830.0	3631.0	1407.0	778.0	16.0	0.0	738843.0	7116303.0
Cch-CWBL_106-12G-lcwgs-1-2.clmp.fp2_r2_screen	137311.0	19423.0	9826.0	6959.0	2819.0	3657.0	1363.0	766.0	24.0	0.0	744459.0	7109873.0
Cch-CWBL_156-1A-lcwgs-1-2.clmp.fp2_r1_screen	114875.0	16733.0	8693.0	6244.0	2416.0	1602.0	1486.0	642.0	13.0	0.0	639477.0	6389868.0
Cch-CWBL_156-1A-lcwgs-1-2.clmp.fp2_r2_screen	116010.0	16767.0	8725.0	6236.0	2479.0	1568.0	1503.0	655.0	8.0	0.0	643975.0	6384123.0
Cch-CWBL_172-1E-lcwgs-1-2.clmp.fp2_r1_screen	43812.0	6156.0	3226.0	2206.0	929.0	578.0	725.0	247.0	9.0	0.0	252560.0	2221751.0
Cch-CWBL_172-1E-lcwgs-1-2.clmp.fp2_r2_screen	44114.0	6012.0	3183.0	2226.0	860.0	571.0	689.0	238.0	1.0	0.0	251035.0	2223270.0
Cch-CWBL_204-3H-lcwgs-1-2.clmp.fp2_r1_screen	191132.0	30056.0	14186.0	10473.0	4020.0	2626.0	2088.0	1006.0	36.0	0.0	1021211.0	10633924.0
Cch-CWBL_204-3H-lcwgs-1-2.clmp.fp2_r2_screen	191267.0	29878.0	14143.0	10201.0	4011.0	2559.0	2027.0	1055.0	23.0	0.0	1019288.0	10636306.0
Cch-CWBL_217-2A-lcwgs-1-2.clmp.fp2_r1_screen	235673.0	34252.0	17895.0	12991.0	4992.0	4031.0	2642.0	1514.0	43.0	0.0	1304826.0	13233053.0
Cch-CWBL_217-2A-lcwgs-1-2.clmp.fp2_r2_screen	236256.0	33715.0	17457.0	13081.0	4810.0	3935.0	2613.0	1507.0	34.0	0.0	1308421.0	13230083.0
Cch-CWBS_016-4E-lcwgs-1-2.clmp.fp2_r1_screen	165396.0	23306.0	12449.0	8994.0	3506.0	2206.0	2840.0	906.0	19.0	0.0	940357.0	8909282.0
Cch-CWBS_016-4E-lcwgs-1-2.clmp.fp2_r2_screen	167105.0	22786.0	12151.0	8606.0	3429.0	2205.0	2812.0	831.0	21.0	0.0	939026.0	8910289.0
Cch-CWBS_053-11F-lcwgs-1-2.clmp.fp2_r1_screen	215720.0	30843.0	15337.0	10969.0	4395.0	6215.0	2214.0	1245.0	26.0	0.0	1204462.0	11083833.0
Cch-CWBS_053-11F-lcwgs-1-2.clmp.fp2_r2_screen	219159.0	30239.0	15344.0	10996.0	4464.0	6205.0	2237.0	1244.0	32.0	0.0	1204021.0	11081318.0
Cch-CWBS_121-10G-lcwgs-1-2.clmp.fp2_r1_screen	280610.0	39602.0	20602.0	14361.0	5858.0	3622.0	3141.0	1540.0	45.0	0.0	1565996.0	15056511.0
Cch-CWBS_121-10G-lcwgs-1-2.clmp.fp2_r2_screen	283526.0	39177.0	20355.0	14101.0	5860.0	3691.0	3074.0	1496.0	32.0	0.0	1574260.0	15046316.0
Cch-CWBS_124-7H-lcwgs-1-2.clmp.fp2_r1_screen	22676.0	3198.0	1619.0	1123.0	446.0	569.0	287.0	111.0	3.0	0.0	130129.0	1185723.0
Cch-CWBS_124-7H-lcwgs-1-2.clmp.fp2_r2_screen	22910.0	3107.0	1623.0	1120.0	435.0	560.0	260.0	114.0	2.0	0.0	129222.0	1186531.0
Cch-CWBS_152-11A-lcwgs-1-2.clmp.fp2_r1_screen	115463.0	16575.0	8332.0	6207.0	2394.0	2368.0	1287.0	642.0	17.0	0.0	636643.0	6352271.0
Cch-CWBS_152-11A-lcwgs-1-2.clmp.fp2_r2_screen	116677.0	16460.0	8427.0	6218.0	2301.0	2352.0	1272.0	663.0	12.0	0.0	638403.0	6349414.0
Cch-CWBS_161-7D-lcwgs-1-2.clmp.fp2_r1_screen	105276.0	14987.0	8045.0	5735.0	2209.0	1440.0	1835.0	619.0	15.0	0.0	598541.0	5724125.0
Cch-CWBS_161-7D-lcwgs-1-2.clmp.fp2_r2_screen	106863.0	14726.0	7769.0	5643.0	2139.0	1443.0	1859.0	562.0	15.0	0.0	597036.0	5724772.0
Cch-CWBS_234-8F-lcwgs-1-2.clmp.fp2_r1_screen	184891.0	26556.0	13607.0	9833.0	3848.0	4467.0	2659.0	1080.0	24.0	0.0	1049513.0	9832082.0
Cch-CWBS_234-8F-lcwgs-1-2.clmp.fp2_r2_screen	186411.0	26328.0	13583.0	9744.0	3714.0	4250.0	2791.0	1134.0	27.0	0.0	1049609.0	9830969.0
Cch-CWBS_252-1G-lcwgs-1-2.clmp.fp2_r1_screen	226329.0	32635.0	16973.0	12010.0	5018.0	3549.0	2936.0	1304.0	25.0	0.0	1292169.0	12516420.0
Cch-CWBS_252-1G-lcwgs-1-2.clmp.fp2_r2_screen	228277.0	32692.0	16955.0	11859.0	4770.0	3526.0	2849.0	1236.0	41.0	0.0	1292154.0	12515009.0
Cch-CWBS_290-4B-lcwgs-1-2.clmp.fp2_r1_screen	45646.0	6488.0	3424.0	2346.0	965.0	997.0	657.0	302.0	5.0	0.0	264493.0	2326043.0
Cch-CWBS_290-4B-lcwgs-1-2.clmp.fp2_r2_screen	45792.0	6322.0	3350.0	2348.0	916.0	1010.0	588.0	283.0	3.0	0.0	264711.0	2326043.0
Cch-CWCL_009-9B-lcwgs-1-2.clmp.fp2_r1_screen	618448.0	89813.0	46785.0	34060.0	13056.0	9037.0	7418.0	3794.0	86.0	0.0	3390713.0	34689925.0
Cch-CWCL_016-12A-lcwgs-1-2.clmp.fp2_r1_screen	225398.0	33318.0	17273.0	12361.0	4812.0	4076.0	3319.0	1448.0	32.0	0.0	1272527.0	12559754.0
Cch-CWCL_016-12A-lcwgs-1-2.clmp.fp2_r2_screen	227355.0	32426.0	16914.0	12195.0	4683.0	3956.0	3248.0	1437.0	37.0	0.0	1275139.0	12556928.0
Cch-CWCL_024-4H-lcwgs-1-2.clmp.fp2_r1_screen	42779.0	6199.0	3017.0	2497.0	928.0	576.0	543.0	256.0	5.0	0.0	240786.0	2359427.0
Cch-CWCL_024-4H-lcwgs-1-2.clmp.fp2_r2_screen	43006.0	6247.0	3080.0	2333.0	934.0	578.0	508.0	249.0	6.0	0.0	239848.0	2360224.0
Cch-CWCL_026-5F-lcwgs-1-2.clmp.fp2_r2_screen	564718.0	81129.0	41853.0	31884.0	11819.0	7484.0	5643.0	3479.0	90.0	0.0	3141635.0	31697946.0
Cch-CWCL_029-3F-lcwgs-1-2.clmp.fp2_r1_screen	2892.0	426.0	217.0	188.0	63.0	50.0	47.0	13.0	1.0	0.0	15554.0	174862.0
Cch-CWCL_029-3F-lcwgs-1-2.clmp.fp2_r2_screen	2799.0	457.0	203.0	184.0	58.0	44.0	36.0	16.0	0.0	0.0	15440.0	175076.0
Cch-CWCL_036-7G-lcwgs-1-2.clmp.fp2_r1_screen	268830.0	39247.0	19988.0	14290.0	5930.0	4938.0	4209.0	1524.0	30.0	0.0	1497607.0	14884549.0
Cch-CWCL_036-7G-lcwgs-1-2.clmp.fp2_r2_screen	269845.0	38619.0	19208.0	13856.0	5638.0	4647.0	4142.0	1440.0	33.0	0.0	1489120.0	14894594.0
Cch-CWCL_046-9H-lcwgs-1-2.clmp.fp2_r1_screen	167658.0	25036.0	12692.0	9254.0	3629.0	3941.0	2291.0	970.0	27.0	0.0	935503.0	9579055.0
