Sample	Protists_1k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Bacteria_24k	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
GotPopWAL136_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	38884.0	4808.0	2582.0	1672.0	782.0	512.0	661.0	194.0	6.0	0.0	233949.0	1566433.0
GotPopWAL182_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	24655.0	3204.0	1710.0	1091.0	496.0	396.0	201.0	110.0	4.0	0.0	148866.0	1016174.0
GotPopWAL182_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	24727.0	3029.0	1636.0	1067.0	482.0	446.0	204.0	111.0	3.0	0.0	145318.0	1019884.0
GotPopWAL188_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	14952.0	1933.0	1072.0	656.0	318.0	192.0	187.0	66.0	2.0	0.0	91930.0	600378.0
GotPopWAL188_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	14949.0	1850.0	1031.0	616.0	304.0	166.0	192.0	76.0	2.0	0.0	90129.0	602371.0
GotPopWAL19_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	19126.0	2194.0	1263.0	746.0	394.0	231.0	264.0	72.0	2.0	0.0	124151.0	617515.0
GotPopWAL19_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	19159.0	2255.0	1249.0	696.0	333.0	220.0	245.0	80.0	2.0	0.0	122366.0	619353.0
GotPopWAL228_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	37981.0	4780.0	2628.0	1591.0	787.0	671.0	369.0	198.0	4.0	0.0	227708.0	1513171.0
GotPopWAL228_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	37824.0	4688.0	2490.0	1563.0	678.0	628.0	356.0	172.0	8.0	0.0	223835.0	1517646.0
GotPopWAL230_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	37964.0	4876.0	2698.0	1852.0	773.0	551.0	655.0	212.0	6.0	0.0	231929.0	1573002.0
GotPopWAL230_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	37694.0	4757.0	2607.0	1645.0	693.0	512.0	645.0	207.0	4.0	0.0	227374.0	1578380.0
GotPopWAL25_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	38353.0	4676.0	2607.0	1570.0	792.0	447.0	593.0	158.0	9.0	0.0	243690.0	1398180.0
GotPopWAL25_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	38784.0	4448.0	2482.0	1442.0	737.0	429.0	572.0	143.0	4.0	0.0	239119.0	1402915.0
GotPopWAL2_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	30263.0	3922.0	2082.0	1388.0	595.0	393.0	508.0	142.0	9.0	0.0	181125.0	1293492.0
GotPopWAL2_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	30365.0	3701.0	1973.0	1359.0	609.0	403.0	458.0	133.0	4.0	0.0	177486.0	1297428.0
GotPopWAL66_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	13832.0	1676.0	999.0	537.0	246.0	185.0	142.0	49.0	3.0	0.0	86279.0	510037.0
GotPopWAL66_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	13792.0	1657.0	898.0	491.0	270.0	155.0	144.0	54.0	2.0	0.0	85196.0	511326.0
GotPopWAL94_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	24140.0	2900.0	1597.0	1064.0	496.0	261.0	223.0	117.0	2.0	0.0	152585.0	929383.0
GotPopWAL94_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	23972.0	2836.0	1613.0	982.0	453.0	248.0	229.0	116.0	1.0	0.0	150598.0	931720.0
GotPopWAS104_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	31190.0	3678.0	2106.0	1243.0	600.0	360.0	321.0	144.0	4.0	0.0	190582.0	1165088.0
GotPopWAS104_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	30968.0	3725.0	1965.0	1126.0	566.0	353.0	261.0	124.0	4.0	0.0	186950.0	1169274.0
GotPopWAS268_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	34486.0	4171.0	2277.0	1423.0	685.0	455.0	354.0	154.0	2.0	0.0	210630.0	1249415.0
GotPopWAS268_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	34176.0	3985.0	2151.0	1250.0	624.0	429.0	373.0	141.0	2.0	0.0	206843.0	1254078.0
GotPopWAS296_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	10045.0	1210.0	693.0	448.0	187.0	129.0	118.0	67.0	4.0	0.0	66027.0	370799.0
GotPopWAS296_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	9925.0	1241.0	696.0	460.0	184.0	113.0	108.0	52.0	0.0	0.0	64799.0	372149.0
GotPopWAS49_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	13729.0	1743.0	910.0	545.0	262.0	276.0	133.0	51.0	0.0	0.0	82191.0	550158.0
GotPopWAS49_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	13579.0	1593.0	858.0	552.0	260.0	260.0	117.0	49.0	1.0	0.0	80816.0	551913.0
GotPopWAS57_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	36418.0	4575.0	2512.0	1517.0	687.0	411.0	317.0	171.0	4.0	0.0	222374.0	1445387.0
GotPopWAS57_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	36429.0	4392.0	2385.0	1450.0	704.0	412.0	302.0	172.0	6.0	0.0	218448.0	1449673.0
GotPopWBL100_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	3094.0	386.0	198.0	148.0	60.0	31.0	32.0	16.0	0.0	0.0	19757.0	105057.0
GotPopWBL100_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	3102.0	336.0	220.0	117.0	54.0	38.0	29.0	11.0	0.0	0.0	19789.0	105083.0
GotPopWBL106_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	31301.0	3772.0	2058.0	1303.0	654.0	566.0	259.0	168.0	2.0	0.0	189845.0	1124976.0
GotPopWBL106_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	31123.0	3814.0	2081.0	1247.0	602.0	545.0	245.0	153.0	9.0	0.0	187534.0	1127551.0
GotPopWBL10_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	13767.0	1923.0	926.0	645.0	288.0	213.0	194.0	67.0	1.0	0.0	81888.0	589608.0
GotPopWBL10_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	13773.0	1739.0	942.0	577.0	282.0	203.0	187.0	62.0	2.0	0.0	79801.0	591952.0
GotPopWBL156_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	18743.0	2220.0	1253.0	744.0	352.0	217.0	166.0	90.0	1.0	0.0	118248.0	674718.0
GotPopWBL156_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	18654.0	2162.0	1253.0	769.0	319.0	191.0	168.0	62.0	1.0	0.0	116739.0	676434.0
GotPopWBL172_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	18711.0	2272.0	1337.0	792.0	402.0	215.0	258.0	81.0	2.0	0.0	117437.0	718191.0
GotPopWBL172_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	18930.0	2258.0	1216.0	800.0	334.0	217.0	248.0	74.0	2.0	0.0	115193.0	720426.0
GotPopWBL204_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	28766.0	3852.0	1966.0	1162.0	562.0	388.0	274.0	127.0	2.0	0.0	169132.0	1074704.0
GotPopWBL204_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	28379.0	3681.0	1920.0	1116.0	545.0	304.0	247.0	109.0	3.0	0.0	166469.0	1078162.0
GotPopWBL217_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	33820.0	4071.0	2177.0	1371.0	665.0	423.0	264.0	146.0	4.0	0.0	208648.0	1231833.0
GotPopWBL217_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	33696.0	3960.0	2191.0	1318.0	592.0	422.0	286.0	160.0	6.0	0.0	205398.0	1235393.0
GotPopWBL231_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	132652.0	19063.0	9899.0	7000.0	2980.0	2096.0	1218.0	796.0	13.0	0.0	770177.0	7780059.0
GotPopWBL231_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	132100.0	18161.0	9440.0	6608.0	2633.0	1893.0	1172.0	702.0	24.0	0.0	740002.0	7813218.0
GotPopWBL3_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	23536.0	2903.0	1599.0	970.0	473.0	370.0	219.0	102.0	1.0	0.0	141431.0	934801.0
GotPopWBL3_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	23459.0	2832.0	1562.0	972.0	442.0	379.0	211.0	102.0	4.0	0.0	138543.0	937899.0
GotPopWBL44_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	15941.0	1894.0	1117.0	647.0	326.0	187.0	167.0	71.0	2.0	0.0	104630.0	586350.0
GotPopWBL44_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	16017.0	1859.0	1084.0	633.0	292.0	212.0	151.0	61.0	9.0	0.0	103027.0	587987.0
GotPopWBS121_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	49981.0	5909.0	3244.0	1922.0	939.0	575.0	461.0	193.0	6.0	0.0	316119.0	1800816.0
GotPopWBS121_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	50249.0	5651.0	3188.0	1850.0	934.0	490.0	402.0	228.0	10.0	0.0	310679.0	1806484.0
GotPopWBS124_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	6009.0	706.0	376.0	219.0	124.0	129.0	71.0	20.0	3.0	0.0	37300.0	232212.0
GotPopWBS124_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	6085.0	698.0	385.0	245.0	130.0	105.0	59.0	30.0	0.0	0.0	36721.0	232711.0
GotPopWBS152_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	21656.0	2786.0	1465.0	892.0	448.0	370.0	190.0	105.0	7.0	0.0	128777.0	878284.0
GotPopWBS152_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	21701.0	2589.0	1481.0	948.0	421.0	338.0	181.0	87.0	1.0	0.0	125534.0	881699.0
GotPopWBS161_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	19341.0	2409.0	1329.0	815.0	376.0	235.0	245.0	106.0	1.0	0.0	121365.0	737827.0
GotPopWBS161_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	19613.0	2358.0	1317.0	810.0	365.0	230.0	246.0	70.0	6.0	0.0	119174.0	739860.0
GotPopWBS16_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	18521.0	2260.0	1333.0	793.0	384.0	231.0	289.0	101.0	4.0	0.0	113299.0	764919.0
GotPopWBS16_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	18561.0	2214.0	1258.0	689.0	352.0	221.0	256.0	89.0	5.0	0.0	110683.0	767806.0
GotPopWBS234_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	31224.0	3909.0	2136.0	1306.0	617.0	555.0	374.0	145.0	7.0	0.0	193404.0	1222250.0
GotPopWBS234_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	31252.0	3770.0	2091.0	1351.0	557.0	546.0	331.0	150.0	4.0	0.0	189257.0	1226618.0
GotPopWBS252_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	36281.0	4630.0	2575.0	1579.0	746.0	474.0	425.0	178.0	6.0	0.0	222847.0	1575270.0
GotPopWBS252_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	36411.0	4638.0	2536.0	1521.0	677.0	461.0	372.0	172.0	6.0	0.0	218888.0	1579329.0
GotPopWBS290_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	12942.0	1600.0	910.0	501.0	238.0	223.0	142.0	74.0	0.0	0.0	80829.0	487528.0
GotPopWBS290_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	12618.0	1521.0	838.0	498.0	251.0	218.0	146.0	52.0	0.0	0.0	79913.0	488932.0
GotPopWBS53_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	36912.0	4388.0	2407.0	1472.0	710.0	734.0	293.0	159.0	2.0	0.0	225862.0	1332580.0
GotPopWBS53_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	37213.0	4351.0	2421.0	1434.0	672.0	681.0	324.0	159.0	5.0	0.0	221023.0	1337236.0
GotPopWCL101_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	19090.0	2328.0	1339.0	805.0	379.0	288.0	195.0	87.0	4.0	0.0	123594.0	716001.0
GotPopWCL101_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	19312.0	2266.0	1237.0	781.0	350.0	248.0	188.0	100.0	3.0	0.0	121377.0	718248.0
GotPopWCL112_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	17496.0	2113.0	1203.0	677.0	344.0	238.0	180.0	55.0	4.0	0.0	111150.0	619695.0
GotPopWCL112_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	17769.0	2073.0	1140.0	642.0	331.0	212.0	151.0	86.0	1.0	0.0	109398.0	621352.0
GotPopWCL116_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	30093.0	3647.0	2038.0	1297.0	612.0	478.0	267.0	156.0	6.0	0.0	186448.0	1172734.0
GotPopWCL116_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	30522.0	3571.0	2067.0	1281.0	581.0	435.0	232.0	155.0	13.0	0.0	183669.0	1175250.0
GotPopWCL122_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	70408.0	10126.0	5367.0	3549.0	1551.0	1143.0	689.0	408.0	11.0	0.0	404464.0	3763549.0
GotPopWCL122_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	69954.0	9709.0	5094.0	3323.0	1392.0	1076.0	704.0	359.0	15.0	0.0	391602.0	3778037.0
GotPopWCL123_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	33575.0	4444.0	2350.0	1631.0	679.0	509.0	616.0	160.0	5.0	0.0	199761.0	1473888.0
GotPopWCL123_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	33903.0	4347.0	2461.0	1468.0	632.0	530.0	582.0	156.0	6.0	0.0	195351.0	1478182.0
GotPopWCL127_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	55442.0	7771.0	4080.0	2624.0	1122.0	717.0	989.0	318.0	13.0	0.0	324886.0	2684619.0
GotPopWCL127_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	55926.0	7495.0	3960.0	2557.0	1082.0	717.0	904.0	263.0	8.0	0.0	316110.0	2693559.0
GotPopWCL12_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	54054.0	7116.0	3886.0	2442.0	1143.0	802.0	519.0	261.0	6.0	0.0	316911.0	2428418.0
GotPopWCL12_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	54054.0	6998.0	3784.0	2405.0	1003.0	699.0	493.0	247.0	10.0	0.0	311252.0	2434613.0
GotPopWCL132_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	15597.0	1895.0	1104.0	621.0	335.0	201.0	260.0	81.0	1.0	0.0	98706.0	559672.0
GotPopWCL132_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	15569.0	1822.0	1052.0	610.0	275.0	188.0	230.0	85.0	2.0	0.0	97001.0	561639.0
GotPopWCL134_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	15180.0	1817.0	1029.0	601.0	306.0	190.0	154.0	69.0	5.0	0.0	98373.0	534120.0
GotPopWCL134_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	15331.0	1800.0	983.0	597.0	313.0	163.0	120.0	58.0	0.0	0.0	96990.0	535489.0
GotPopWCL136_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	21208.0	2583.0	1379.0	794.0	406.0	316.0	277.0	80.0	8.0	0.0	135343.0	735798.0
GotPopWCL136_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	21089.0	2524.0	1358.0	777.0	406.0	270.0	288.0	82.0	3.0	0.0	133890.0	737505.0
GotPopWCL153_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	45302.0	5627.0	3091.0	1864.0	905.0	515.0	391.0	204.0	4.0	0.0	271349.0	1745426.0
GotPopWCL153_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	45047.0	5450.0	3023.0	1837.0	822.0	520.0	364.0	199.0	3.0	0.0	266800.0	1750613.0
GotPopWCL155_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	17878.0	2308.0	1265.0	751.0	405.0	281.0	216.0	77.0	4.0	0.0	110645.0	754815.0
GotPopWCL155_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	17908.0	2220.0	1204.0	773.0	314.0	262.0	225.0	83.0	2.0	0.0	108351.0	757303.0
GotPopWCL157_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	241237.0	35834.0	18025.0	12827.0	5524.0	3340.0	2531.0	1362.0	45.0	0.0	1383142.0	14175594.0
GotPopWCL157_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	240783.0	33172.0	16908.0	11974.0	4982.0	3077.0	2436.0	1208.0	43.0	0.0	1325766.0	14239112.0
GotPopWCL160_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	16446.0	2098.0	1140.0	682.0	301.0	236.0	152.0	62.0	3.0	0.0	100953.0	638032.0
GotPopWCL160_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	16387.0	2014.0	1125.0	690.0	247.0	240.0	153.0	81.0	5.0	0.0	98699.0	640464.0
GotPopWCL16_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	23905.0	2963.0	1663.0	1011.0	503.0	309.0	316.0	125.0	4.0	0.0	149946.0	926761.0
GotPopWCL16_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	23915.0	2808.0	1582.0	972.0	466.0	325.0	337.0	132.0	5.0	0.0	146659.0	930305.0
GotPopWCL177_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	29068.0	3514.0	1940.0	1193.0	591.0	371.0	220.0	141.0	2.0	0.0	173829.0	1050309.0
GotPopWCL177_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	28782.0	3359.0	1837.0	1170.0	504.0	365.0	237.0	134.0	4.0	0.0	170694.0	1054092.0
GotPopWCL180_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	23923.0	2899.0	1655.0	1072.0	463.0	363.0	196.0	111.0	8.0	0.0	143600.0	921870.0
GotPopWCL180_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	23724.0	2849.0	1552.0	990.0	476.0	313.0	183.0	125.0	1.0	0.0	141337.0	924610.0
GotPopWCL188_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	23303.0	2999.0	1652.0	1023.0	459.0	306.0	218.0	96.0	8.0	0.0	138772.0	938279.0
GotPopWCL188_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	23268.0	2755.0	1538.0	951.0	391.0	310.0	189.0	104.0	6.0	0.0	136113.0	941490.0
GotPopWCL192_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	25203.0	3143.0	1822.0	1033.0	534.0	332.0	202.0	133.0	1.0	0.0	154313.0	989818.0
GotPopWCL192_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	25127.0	2923.0	1695.0	975.0	432.0	365.0	197.0	131.0	7.0	0.0	151570.0	993112.0
GotPopWCL196_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	18360.0	2334.0	1366.0	794.0	443.0	233.0	211.0	98.0	7.0	0.0	112482.0	786672.0
GotPopWCL196_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	18543.0	2336.0	1248.0	767.0	397.0	227.0	194.0	82.0	6.0	0.0	109759.0	789441.0
GotPopWCL202_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	22078.0	2871.0	1561.0	1031.0	467.0	264.0	260.0	101.0	6.0	0.0	134202.0	944916.0
GotPopWCL202_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	22119.0	2705.0	1496.0	935.0	451.0	263.0	260.0	108.0	2.0	0.0	131289.0	948129.0
GotPopWCL206_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	80621.0	10583.0	5885.0	3760.0	1701.0	1010.0	745.0	430.0	15.0	0.0	468934.0	3650786.0
GotPopWCL206_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	80401.0	10217.0	5506.0	3605.0	1538.0	957.0	684.0	379.0	14.0	0.0	461511.0	3659658.0
GotPopWCL209_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	10383.0	1260.0	734.0	444.0	210.0	172.0	107.0	45.0	1.0	0.0	63799.0	426796.0
GotPopWCL209_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	10675.0	1265.0	728.0	387.0	193.0	140.0	98.0	40.0	2.0	0.0	62267.0	428156.0
GotPopWCL20_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	35626.0	4518.0	2472.0	1653.0	723.0	438.0	326.0	159.0	5.0	0.0	210633.0	1555259.0
GotPopWCL20_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	35268.0	4473.0	2363.0	1552.0	663.0	412.0	319.0	149.0	6.0	0.0	205550.0	1561057.0
GotPopWCL217_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	25698.0	3511.0	1896.0	1086.0	533.0	379.0	412.0	112.0	3.0	0.0	155330.0	1114208.0
GotPopWCL217_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	25719.0	3219.0	1767.0	1075.0	517.0	313.0	391.0	97.0	2.0	0.0	151038.0	1119030.0
GotPopWCL220_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	12421.0	1483.0	870.0	475.0	248.0	160.0	129.0	72.0	2.0	0.0	79767.0	411406.0
GotPopWCL220_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	12395.0	1478.0	797.0	476.0	252.0	140.0	127.0	44.0	3.0	0.0	79205.0	412116.0
GotPopWCL223_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	20070.0	2578.0	1469.0	870.0	418.0	282.0	217.0	102.0	6.0	0.0	131394.0	793687.0
GotPopWCL223_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	20307.0	2451.0	1400.0	860.0	377.0	232.0	236.0	106.0	5.0	0.0	129625.0	795494.0
GotPopWCL224_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	14995.0	1795.0	1045.0	656.0	287.0	165.0	163.0	80.0	5.0	0.0	93591.0	582540.0
GotPopWCL224_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	15218.0	1834.0	1021.0	598.0	273.0	176.0	145.0	74.0	1.0	0.0	91773.0	584209.0
GotPopWCL226_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	19606.0	2440.0	1376.0	809.0	401.0	287.0	213.0	95.0	1.0	0.0	123423.0	750628.0
GotPopWCL226_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	19607.0	2323.0	1364.0	788.0	365.0	244.0	206.0	89.0	1.0	0.0	121326.0	752966.0
GotPopWCL238_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	29902.0	4014.0	2203.0	1384.0	582.0	399.0	412.0	144.0	4.0	0.0	183543.0	1327458.0
GotPopWCL238_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	29911.0	3852.0	2123.0	1343.0	522.0	407.0	399.0	137.0	1.0	0.0	180327.0	1331023.0
GotPopWCL24_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	19300.0	2621.0	1343.0	900.0	409.0	231.0	231.0	100.0	3.0	0.0	117945.0	868098.0
GotPopWCL24_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	19499.0	2535.0	1391.0	895.0	387.0	249.0	219.0	87.0	1.0	0.0	114382.0	871536.0
GotPopWCL254_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	12517.0	1530.0	904.0	547.0	239.0	159.0	128.0	64.0	2.0	0.0	75052.0	534398.0
GotPopWCL254_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	12527.0	1524.0	810.0	547.0	230.0	127.0	123.0	64.0	3.0	0.0	73498.0	536087.0
GotPopWCL256_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	18825.0	2411.0	1391.0	838.0	404.0	226.0	215.0	103.0	4.0	0.0	118401.0	777992.0
GotPopWCL256_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	19071.0	2276.0	1264.0	777.0	372.0	190.0	213.0	77.0	1.0	0.0	115999.0	780570.0
GotPopWCL259_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	23524.0	2881.0	1725.0	956.0	526.0	280.0	264.0	110.0	2.0	0.0	149772.0	906496.0
GotPopWCL259_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	23748.0	2844.0	1648.0	969.0	452.0	275.0	263.0	106.0	2.0	0.0	147016.0	909213.0
GotPopWCL265_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r1_screen	23283.0	2925.0	1582.0	1008.0	452.0	273.0	230.0	113.0	4.0	0.0	147792.0	877338.0
GotPopWCL265_CKDL230010745-1A_HJJCCCCX2_L2_clmp.fp2_r2_screen	23438.0	2761.0	1551.0	977.0	460.0	225.0	228.0	98.0	1.0	0.0	146024.0	879237.0
