Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences	Snippy_mqc-generalstats-snippy-VariantTotal
Hte-ATaw_061-Ex1-8E-lcwgs-1-T.1	14.434653465346543	43.0	150.0	18.181818181818183	101000.0	
Hte-ATaw_061-Ex1-8E-lcwgs-1-T.2	13.812871287128715	44.0	150.0	18.181818181818183	101000.0	
Hte-ATaw_062-Ex1-8F-lcwgs-1-T.1	11.19432928577936	42.0	150.0	18.181818181818183	429359.0	
Hte-ATaw_062-Ex1-8F-lcwgs-1-T.2	10.710351229699171	42.0	150.0	18.181818181818183	429359.0	
Hte-ATaw_063-Ex1-8G-lcwgs-1-T.1	23.635504300973636	52.0	150.0	27.27272727272727	52895.0	
Hte-ATaw_063-Ex1-8G-lcwgs-1-T.2	22.02476604594007	52.0	150.0	27.27272727272727	52895.0	
Hte-ATaw_064-Ex1-8H-lcwgs-1-T.1	19.011774354167883	45.0	150.0	18.181818181818183	102426.0	
Hte-ATaw_064-Ex1-8H-lcwgs-1-T.2	17.95149669029348	45.0	150.0	18.181818181818183	102426.0	
Hte-ATaw_065-Ex1-9A-lcwgs-1-T.1	19.602872834812004	45.0	150.0	45.45454545454545	4734.0	
Hte-ATaw_065-Ex1-9A-lcwgs-1-T.2	17.8284748626954	45.0	150.0	45.45454545454545	4734.0	
Hte-ATaw_066-Ex1-9B-lcwgs-1-T.1	22.283055023268545	45.0	150.0	45.45454545454545	3653.0	
Hte-ATaw_066-Ex1-9B-lcwgs-1-T.2	19.956200383246653	45.0	150.0	45.45454545454545	3653.0	
Hte-ATaw_067-Ex1-9C-lcwgs-1-T.1	10.32361210771515	41.0	150.0	18.181818181818183	119530.0	
Hte-ATaw_067-Ex1-9C-lcwgs-1-T.2	9.902233628927789	41.0	150.0	18.181818181818183	119530.0	
Hte-ATaw_068-Ex1-9D-lcwgs-1-T.1	9.2891823156164	41.0	150.0	18.181818181818183	77854.0	
Hte-ATaw_068-Ex1-9D-lcwgs-1-T.2	8.87044981632286	41.0	150.0	18.181818181818183	77854.0	
Hte-ATaw_069-Ex1-9E-lcwgs-1-T.1	17.44615044736551	48.0	150.0	27.27272727272727	45265.0	
Hte-ATaw_069-Ex1-9E-lcwgs-1-T.2	15.999116315033689	48.0	150.0	27.27272727272727	45265.0	
Hte-ATaw_070-Ex1-9F-lcwgs-1-T.1	17.51676667843276	46.0	150.0	18.181818181818183	33996.0	
Hte-ATaw_070-Ex1-9F-lcwgs-1-T.2	15.80774208730439	46.0	150.0	18.181818181818183	33996.0	
Hte-ATaw_071-Ex1-9G-lcwgs-1-T.1	11.80353973493456	42.0	150.0	18.181818181818183	60287.0	
Hte-ATaw_071-Ex1-9G-lcwgs-1-T.2	11.013983114104192	42.0	150.0	18.181818181818183	60287.0	
Hte-ATaw_072-Ex1-9H-lcwgs-1-T.1	12.163495831881903	41.0	150.0	18.181818181818183	136082.0	
Hte-ATaw_072-Ex1-9H-lcwgs-1-T.2	11.79762021188489	41.0	150.0	18.181818181818183	136082.0	
Hte-ATaw_073-Ex1-10A-lcwgs-1-T.1	15.032757951508344	44.0	150.0	18.181818181818183	143003.0	
Hte-ATaw_073-Ex1-10A-lcwgs-1-T.2	14.28593106564513	44.0	150.0	18.181818181818183	143003.0	
Hte-ATaw_074-Ex1-10B-lcwgs-1-T.1	18.91151505708531	44.0	150.0	27.27272727272727	149715.0	
Hte-ATaw_074-Ex1-10B-lcwgs-1-T.2	17.93200683678222	44.0	150.0	18.181818181818183	149715.0	
Hte-ATaw_075-Ex1-10C-lcwgs-1-T.1	13.195017433658933	43.0	150.0	18.181818181818183	75142.0	
Hte-ATaw_075-Ex1-10C-lcwgs-1-T.2	12.576189082004746	43.0	150.0	18.181818181818183	75142.0	
Hte-ATaw_076-Ex1-10D-lcwgs-1-T.1	10.367712784845779	43.0	150.0	18.181818181818183	81667.0	
Hte-ATaw_076-Ex1-10D-lcwgs-1-T.2	9.904857531193741	43.0	150.0	18.181818181818183	81667.0	
Hte-ATaw_077-Ex1-10E-lcwgs-1-T.1	11.118961788031726	41.0	150.0	18.181818181818183	69350.0	
Hte-ATaw_077-Ex1-10E-lcwgs-1-T.2	10.705118961788031	42.0	150.0	18.181818181818183	69350.0	
Hte-ATaw_078-Ex1-10F-lcwgs-1-T.1	12.873515625523154	41.0	150.0	18.181818181818183	132831.0	
Hte-ATaw_078-Ex1-10F-lcwgs-1-T.2	12.444847610475378	42.0	150.0	18.181818181818183	132831.0	
Hte-ATic_001-Ex1-1A-lcwgs-2-T.1	33.60376864695105	47.0	150.0	36.36363636363637	7642.0	
Hte-ATic_001-Ex1-1A-lcwgs-2-T.2	30.855796911803196	48.0	150.0	36.36363636363637	7642.0	
Hte-ATic_002-Ex1-2A-lcwgs-1-T.1	28.441534824513553	45.0	150.0	45.45454545454545	10998.0	
Hte-ATic_002-Ex1-2A-lcwgs-1-T.2	25.62284051645753	46.0	150.0	36.36363636363637	10998.0	
Hte-ATic_003-Ex1-2H-lcwgs-2-T.1	23.401217719924418	46.0	150.0	27.27272727272727	23815.0	
Hte-ATic_003-Ex1-2H-lcwgs-2-T.2	21.826579886626078	46.0	150.0	27.27272727272727	23815.0	
Hte-ATic_004-Ex1-3H-lcwgs-2-T.1	22.32593340060545	46.0	150.0	18.181818181818183	31712.0	
Hte-ATic_004-Ex1-3H-lcwgs-2-T.2	20.329843592330974	46.0	150.0	18.181818181818183	31712.0	
Hte-ATic_005-Ex1-4C-lcwgs-2-T.1	23.31523368533263	45.0	150.0	36.36363636363637	30019.0	
Hte-ATic_005-Ex1-4C-lcwgs-2-T.2	21.383124021453085	45.0	150.0	27.27272727272727	30019.0	
Hte-ATic_006-Ex1-4H-lcwgs-2-T.1	19.120230923694777	45.0	150.0	18.181818181818183	31872.0	
Hte-ATic_006-Ex1-4H-lcwgs-2-T.2	17.41654116465864	45.0	150.0	18.181818181818183	31872.0	
Hte-ATic_007-Ex1-5G-lcwgs-1-T.1	25.091765928388128	47.0	150.0	18.181818181818183	324967.0	
Hte-ATic_007-Ex1-5G-lcwgs-1-T.2	23.70890492366918	47.0	150.0	18.181818181818183	324967.0	
Hte-ATic_008-Ex1-6D-lcwgs-2-T.1	20.93208524198367	45.0	150.0	27.27272727272727	30126.0	
Hte-ATic_008-Ex1-6D-lcwgs-2-T.2	19.32549956847906	46.0	150.0	27.27272727272727	30126.0	
Hte-ATic_010-Ex1-8B-lcwgs-2-T.1	26.16317864725508	45.0	150.0	36.36363636363637	16485.0	
Hte-ATic_010-Ex1-8B-lcwgs-2-T.2	23.80345768880801	45.0	150.0	36.36363636363637	16485.0	
Hte-ATic_011-Ex1-9B-lcwgs-2-T.1	25.336635195790123	45.0	150.0	36.36363636363637	6461.0	
Hte-ATic_011-Ex1-9B-lcwgs-2-T.2	22.86023835319611	46.0	150.0	36.36363636363637	6461.0	
Hte-ATic_012-Ex1-10B-lcwgs-2-T.1	11.288131406693836	45.0	150.0	27.27272727272727	8097.0	
Hte-ATic_012-Ex1-10B-lcwgs-2-T.2	10.028405582314434	45.0	150.0	27.27272727272727	8097.0	
Hte-ATic_013-Ex1-1B-lcwgs-2-T.1	16.791474297879716	47.0	150.0	18.181818181818183	80791.0	
Hte-ATic_013-Ex1-1B-lcwgs-2-T.2	15.46088054362491	48.0	150.0	18.181818181818183	80791.0	
Hte-ATic_015-Ex1-3A-lcwgs-2-T.1	22.614856348067974	46.0	150.0	18.181818181818183	23007.0	
Hte-ATic_015-Ex1-3A-lcwgs-2-T.2	21.067501195288386	47.0	150.0	18.181818181818183	23007.0	
Hte-ATic_017-Ex1-4D-lcwgs-2-T.1	21.046103689003857	45.0	150.0	27.27272727272727	28219.0	
Hte-ATic_017-Ex1-4D-lcwgs-2-T.2	19.36284063928558	45.0	150.0	27.27272727272727	28219.0	
Hte-ATic_018-Ex1-5A-lcwgs-2-T.1	15.00572480524437	44.0	150.0	18.181818181818183	44543.0	
Hte-ATic_018-Ex1-5A-lcwgs-2-T.2	14.336708349235579	45.0	150.0	18.181818181818183	44543.0	
Hte-ATic_019-Ex1-5F-lcwgs-2-T.1	21.732625341039096	47.0	150.0	18.181818181818183	34087.0	
Hte-ATic_019-Ex1-5F-lcwgs-2-T.2	19.646786164813562	47.0	150.0	18.181818181818183	34087.0	
Hte-ATic_020-Ex1-6E-lcwgs-2-T.1	22.154307963369803	46.0	150.0	27.27272727272727	45973.0	
Hte-ATic_020-Ex1-6E-lcwgs-2-T.2	20.40980575555217	46.0	150.0	27.27272727272727	45973.0	
Hte-ATic_021-Ex1-7C-lcwgs-2-T.1	21.772645053568937	45.0	150.0	27.27272727272727	35935.0	
Hte-ATic_021-Ex1-7C-lcwgs-2-T.2	20.136357311812986	45.0	150.0	18.181818181818183	35935.0	
Hte-ATic_022-Ex1-8C-lcwgs-2-T.1	27.990827306403247	46.0	150.0	27.27272727272727	28345.0	
Hte-ATic_022-Ex1-8C-lcwgs-2-T.2	25.72587757982008	46.0	150.0	27.27272727272727	28345.0	
Hte-ATic_023-Ex1-9C-lcwgs-2-T.1	23.538628419910808	46.0	150.0	45.45454545454545	8297.0	
Hte-ATic_023-Ex1-9C-lcwgs-2-T.2	21.40532722670845	46.0	150.0	36.36363636363637	8297.0	
Hte-ATic_024-Ex1-10C-lcwgs-2-T.1	16.045417195786953	46.0	150.0	18.181818181818183	13387.0	
Hte-ATic_024-Ex1-10C-lcwgs-2-T.2	14.514080824680661	46.0	150.0	18.181818181818183	13387.0	
Hte-ATic_025-Ex1-1C-lcwgs-2-T.1	33.00647872526703	47.0	150.0	45.45454545454545	5711.0	
Hte-ATic_025-Ex1-1C-lcwgs-2-T.2	30.73016984766241	47.0	150.0	45.45454545454545	5711.0	
Hte-ATic_026-Ex1-2C-lcwgs-1-T.1	21.173258307585968	42.0	150.0	18.181818181818183	181380.0	
Hte-ATic_026-Ex1-2C-lcwgs-1-T.2	20.113685197924113	43.0	150.0	18.181818181818183	181380.0	
Hte-ATic_027-Ex1-3B-lcwgs-2-T.1	19.17637641198968	45.0	150.0	18.181818181818183	22486.0	
Hte-ATic_027-Ex1-3B-lcwgs-2-T.2	18.175753802365918	45.0	150.0	18.181818181818183	22486.0	
Hte-ATic_029-Ex1-4E-lcwgs-2-T.1	24.88062253139185	46.0	150.0	27.27272727272727	33926.0	
Hte-ATic_029-Ex1-4E-lcwgs-2-T.2	23.112067440900788	46.0	150.0	27.27272727272727	33926.0	
Hte-ATic_030-Ex1-5B-lcwgs-2-T.1	21.279069767441854	46.0	150.0	36.36363636363637	24080.0	
Hte-ATic_030-Ex1-5B-lcwgs-2-T.2	19.54318936877077	46.0	150.0	27.27272727272727	24080.0	
Hte-ATic_031-Ex1-5G-lcwgs-2-T.1	25.07321154650677	46.0	150.0	36.36363636363637	14342.0	
Hte-ATic_031-Ex1-5G-lcwgs-2-T.2	22.305117835727245	46.0	150.0	36.36363636363637	14342.0	
Hte-ATic_032-Ex1-6H-lcwgs-1-T.1	32.378126949082414	45.0	150.0	27.27272727272727	262333.0	
Hte-ATic_032-Ex1-6H-lcwgs-1-T.2	30.73435323863869	46.0	150.0	27.27272727272727	262333.0	
Hte-ATic_033-Ex1-7D-lcwgs-2-T.1	28.002133333333333	48.0	150.0	27.27272727272727	46875.0	
Hte-ATic_033-Ex1-7D-lcwgs-2-T.2	25.126400000000004	48.0	150.0	27.27272727272727	46875.0	
Hte-ATic_034-Ex1-8D-lcwgs-2-T.1	29.199319603912272	46.0	150.0	27.27272727272727	32922.0	
Hte-ATic_034-Ex1-8D-lcwgs-2-T.2	27.057894417107093	46.0	150.0	27.27272727272727	32922.0	
Hte-ATic_035-Ex1-9D-lcwgs-2-T.1	28.223485128053724	46.0	150.0	27.27272727272727	13549.0	
Hte-ATic_035-Ex1-9D-lcwgs-2-T.2	25.330282677688388	46.0	150.0	36.36363636363637	13549.0	
Hte-ATic_036-Ex1-10D-lcwgs-2-T.1	16.98916766966022	46.0	150.0	18.181818181818183	21602.0	
Hte-ATic_036-Ex1-10D-lcwgs-2-T.2	15.114341264697714	46.0	150.0	18.181818181818183	21602.0	
Hte-ATic_037-Ex1-1D-lcwgs-2-T.1	30.091743119266056	47.0	150.0	27.27272727272727	23435.0	
Hte-ATic_037-Ex1-1D-lcwgs-2-T.2	27.702154896522288	48.0	150.0	27.27272727272727	23435.0	
Hte-ATic_038-Ex1-2C-lcwgs-2-T.1	22.362235940420234	45.0	150.0	18.181818181818183	35314.0	
Hte-ATic_038-Ex1-2C-lcwgs-2-T.2	20.784957807102003	45.0	150.0	18.181818181818183	35314.0	
Hte-ATic_039-Ex1-3C-lcwgs-2-T.1	23.83697680618502	48.0	150.0	27.27272727272727	30008.0	
Hte-ATic_039-Ex1-3C-lcwgs-2-T.2	22.17741935483872	48.0	150.0	27.27272727272727	30008.0	
Hte-ATic_041-Ex1-4G-lcwgs-1-T.1	26.51322615342147	44.0	150.0	36.36363636363637	105057.0	
Hte-ATic_041-Ex1-4G-lcwgs-1-T.2	25.01499186156086	44.0	150.0	36.36363636363637	105057.0	
Hte-ATic_044-Ex1-6G-lcwgs-2-T.1	21.794037234735057	46.0	150.0	27.27272727272727	15362.0	
Hte-ATic_044-Ex1-6G-lcwgs-2-T.2	19.645879442780895	47.0	150.0	18.181818181818183	15362.0	
Hte-ATic_045-Ex1-7E-lcwgs-2-T.1	21.45390070921985	48.0	150.0	18.181818181818183	28764.0	
Hte-ATic_045-Ex1-7E-lcwgs-2-T.2	19.7469058545404	48.0	150.0	18.181818181818183	28764.0	
Hte-ATic_046-Ex1-8E-lcwgs-2-T.1	26.506966164344618	47.0	150.0	27.27272727272727	28136.0	
Hte-ATic_046-Ex1-8E-lcwgs-2-T.2	24.06170031276656	47.0	150.0	27.27272727272727	28136.0	
Hte-ATic_047-Ex1-9E-lcwgs-2-T.1	25.76188541243397	46.0	150.0	36.36363636363637	7383.0	
Hte-ATic_047-Ex1-9E-lcwgs-2-T.2	23.134227278883927	46.0	150.0	36.36363636363637	7383.0	
Hte-ATic_048-Ex1-10E-lcwgs-2-T.1	15.957655361693796	46.0	150.0	18.181818181818183	20404.0	
Hte-ATic_048-Ex1-10E-lcwgs-2-T.2	14.59517741619291	46.0	150.0	18.181818181818183	20404.0	
Hte-ATic_049-Ex1-1E-lcwgs-2-T.1	25.05036780208968	44.0	150.0	18.181818181818183	42686.0	
Hte-ATic_049-Ex1-1E-lcwgs-2-T.2	23.286323384716297	45.0	150.0	18.181818181818183	42686.0	
Hte-ATic_050-Ex1-2D-lcwgs-2-T.1	17.217183398736964	44.0	150.0	18.181818181818183	76958.0	
Hte-ATic_050-Ex1-2D-lcwgs-2-T.2	16.381662725122794	44.0	150.0	18.181818181818183	76958.0	
Hte-ATic_051-Ex1-3D-lcwgs-2-T.1	22.567131908650424	46.0	150.0	18.181818181818183	51801.0	
Hte-ATic_051-Ex1-3D-lcwgs-2-T.2	20.455203567498685	47.0	150.0	18.181818181818183	51801.0	
Hte-ATic_054-Ex1-5C-lcwgs-2-T.1	21.60505650258571	46.0	150.0	18.181818181818183	31326.0	
Hte-ATic_054-Ex1-5C-lcwgs-2-T.2	19.654600012768938	47.0	150.0	18.181818181818183	31326.0	
Hte-ATic_055-Ex1-5H-lcwgs-2-T.1	24.468814256339954	48.0	150.0	18.181818181818183	27721.0	
Hte-ATic_055-Ex1-5H-lcwgs-2-T.2	21.95808232026262	48.0	150.0	18.181818181818183	27721.0	
Hte-ATic_056-Ex1-6H-lcwgs-2-T.1	21.42376530749563	48.0	150.0	18.181818181818183	22293.0	
Hte-ATic_056-Ex1-6H-lcwgs-2-T.2	19.48145157672812	48.0	150.0	18.181818181818183	22293.0	
Hte-ATic_057-Ex1-7F-lcwgs-2-T.1	31.906478421948535	48.0	150.0	27.27272727272727	19974.0	
Hte-ATic_057-Ex1-7F-lcwgs-2-T.2	28.632221888454993	48.0	150.0	27.27272727272727	19974.0	
Hte-ATic_058-Ex1-8F-lcwgs-2-T.1	30.551635270295137	46.0	150.0	27.27272727272727	16297.0	
Hte-ATic_058-Ex1-8F-lcwgs-2-T.2	26.710437503835067	47.0	150.0	27.27272727272727	16297.0	
Hte-ATic_059-Ex1-9F-lcwgs-2-T.1	16.054913294797686	45.0	150.0	27.27272727272727	6920.0	
Hte-ATic_059-Ex1-9F-lcwgs-2-T.2	14.552023121387279	45.0	150.0	27.27272727272727	6920.0	
Hte-ATic_060-Ex1-10F-lcwgs-2-T.1	25.401718983557558	47.0	150.0	18.181818181818183	21408.0	
Hte-ATic_060-Ex1-10F-lcwgs-2-T.2	22.356128550074743	47.0	150.0	18.181818181818183	21408.0	
Hte-ATic_061-Ex1-1F-lcwgs-2-T.1	23.67441682013505	48.0	150.0	18.181818181818183	52128.0	
Hte-ATic_061-Ex1-1F-lcwgs-2-T.2	22.33348680171885	49.0	150.0	18.181818181818183	52128.0	
Hte-ATic_062-Ex1-2E-lcwgs-2-T.1	24.68520578420467	47.0	150.0	18.181818181818183	44950.0	
Hte-ATic_062-Ex1-2E-lcwgs-2-T.2	22.93437152391546	47.0	150.0	18.181818181818183	44950.0	
Hte-ATic_063-Ex1-3E-lcwgs-2-T.1	24.512936164881282	46.0	150.0	27.27272727272727	47889.0	
Hte-ATic_063-Ex1-3E-lcwgs-2-T.2	22.748439098749202	46.0	150.0	27.27272727272727	47889.0	
Hte-ATic_067-Ex1-6A-lcwgs-2-T.1	24.09780425296114	47.0	150.0	36.36363636363637	14437.0	
Hte-ATic_067-Ex1-6A-lcwgs-2-T.2	22.255316201426893	47.0	150.0	36.36363636363637	14437.0	
Hte-ATic_069-Ex1-7G-lcwgs-2-T.1	25.727955126618824	47.0	150.0	36.36363636363637	12123.0	
Hte-ATic_069-Ex1-7G-lcwgs-2-T.2	23.772993483461192	47.0	150.0	36.36363636363637	12123.0	
Hte-ATic_070-Ex1-8G-lcwgs-2-T.1	34.766722878021355	47.0	150.0	45.45454545454545	3558.0	
Hte-ATic_070-Ex1-8G-lcwgs-2-T.2	29.7920179876335	48.0	150.0	45.45454545454545	3558.0	
Hte-ATic_071-Ex1-9G-lcwgs-2-T.1	30.853638857511697	46.0	150.0	27.27272727272727	18591.0	
Hte-ATic_071-Ex1-9G-lcwgs-2-T.2	27.50255499973106	47.0	150.0	27.27272727272727	18591.0	
Hte-ATic_072-Ex1-10G-lcwgs-2-T.1	28.763537442898937	46.0	150.0	18.181818181818183	38966.0	
Hte-ATic_072-Ex1-10G-lcwgs-2-T.2	26.343478930349534	46.0	150.0	27.27272727272727	38966.0	
Hte-ATic_073-Ex1-1G-lcwgs-2-T.1	28.329497846226474	46.0	150.0	27.27272727272727	50841.0	
Hte-ATic_073-Ex1-1G-lcwgs-2-T.2	26.03213941503904	46.0	150.0	27.27272727272727	50841.0	
Hte-ATic_074-Ex1-2F-lcwgs-2-T.1	24.89020529057298	46.0	150.0	27.27272727272727	48955.0	
Hte-ATic_074-Ex1-2F-lcwgs-2-T.2	23.035440710856918	46.0	150.0	27.27272727272727	48955.0	
Hte-ATic_075-Ex1-3F-lcwgs-2-T.1	26.022905125083838	46.0	150.0	27.27272727272727	40253.0	
Hte-ATic_075-Ex1-3F-lcwgs-2-T.2	24.182048542965745	46.0	150.0	27.27272727272727	40253.0	
Hte-ATic_076-Ex1-4A-lcwgs-2-T.1	24.315206040645833	45.0	150.0	18.181818181818183	24898.0	
Hte-ATic_076-Ex1-4A-lcwgs-2-T.2	22.27488151658767	46.0	150.0	18.181818181818183	24898.0	
Hte-ATic_077-Ex1-4F-lcwgs-2-T.1	26.833259262252028	46.0	150.0	18.181818181818183	49502.0	
Hte-ATic_077-Ex1-4F-lcwgs-2-T.2	24.445476950426254	46.0	150.0	18.181818181818183	49502.0	
Hte-ATic_078-Ex1-5D-lcwgs-2-T.1	23.740782646014594	45.0	150.0	18.181818181818183	51262.0	
Hte-ATic_078-Ex1-5D-lcwgs-2-T.2	21.94413015489056	46.0	150.0	18.181818181818183	51262.0	
Hte-ATic_079-Ex1-6B-lcwgs-2-T.1	30.914816758776126	46.0	150.0	27.27272727272727	32389.0	
Hte-ATic_079-Ex1-6B-lcwgs-2-T.2	26.774522214332023	47.0	150.0	27.27272727272727	32389.0	
Hte-ATic_080-Ex1-7B-lcwgs-2-T.1	18.882083853162456	48.0	150.0	18.181818181818183	52902.0	
Hte-ATic_080-Ex1-7B-lcwgs-2-T.2	17.301803334467508	48.0	150.0	18.181818181818183	52902.0	
Hte-ATic_081-Ex1-7H-lcwgs-2-T.1	32.30909149965895	48.0	150.0	27.27272727272727	30787.0	
Hte-ATic_081-Ex1-7H-lcwgs-2-T.2	28.9667716893494	48.0	150.0	27.27272727272727	30787.0	
Hte-ATic_082-Ex1-8H-lcwgs-2-T.1	20.590048190070604	48.0	150.0	18.181818181818183	35692.0	
Hte-ATic_082-Ex1-8H-lcwgs-2-T.2	18.906197467219542	48.0	150.0	18.181818181818183	35692.0	
Hte-ATic_083-Ex1-9H-lcwgs-2-T.1	29.939992188332212	44.0	150.0	18.181818181818183	28163.0	
Hte-ATic_083-Ex1-9H-lcwgs-2-T.2	27.742072932571105	45.0	150.0	18.181818181818183	28163.0	
Hte-ATic_084-Ex1-10H-lcwgs-2-T.1	33.28748280605227	49.0	150.0	45.45454545454545	8724.0	
Hte-ATic_084-Ex1-10H-lcwgs-2-T.2	30.284273269142588	49.0	150.0	45.45454545454545	8724.0	
Hte-ATic_085-Ex1-1H-lcwgs-2-T.1	28.421629992901856	49.0	150.0	27.27272727272727	30994.0	
Hte-ATic_085-Ex1-1H-lcwgs-2-T.2	25.96631606117313	49.0	150.0	27.27272727272727	30994.0	
Hte-ATic_086-Ex1-2G-lcwgs-2-T.1	28.356634780475844	48.0	150.0	27.27272727272727	40770.0	
Hte-ATic_086-Ex1-2G-lcwgs-2-T.2	26.16384596517048	48.0	150.0	27.27272727272727	40770.0	
Hte-ATic_087-Ex1-3G-lcwgs-2-T.1	24.675598444746342	47.0	150.0	18.181818181818183	42694.0	
Hte-ATic_087-Ex1-3G-lcwgs-2-T.2	22.942333817398236	47.0	150.0	18.181818181818183	42694.0	
Hte-ATic_088-Ex1-4B4C-lcwgs-1and2-T.1	39.86922246560785	50.0	150.0	27.27272727272727	191584.0	
Hte-ATic_088-Ex1-4B4C-lcwgs-1and2-T.2	37.93617004240125	50.0	150.0	27.27272727272727	191584.0	
Hte-ATic_089-Ex1-4G-lcwgs-2-T.1	26.309635173058936	45.0	150.0	18.181818181818183	29932.0	
Hte-ATic_089-Ex1-4G-lcwgs-2-T.2	23.416410530535885	45.0	150.0	18.181818181818183	29932.0	
Hte-ATic_091-Ex1-6C-lcwgs-2-T.1	21.555291514729376	45.0	150.0	27.27272727272727	24407.0	
Hte-ATic_091-Ex1-6C-lcwgs-2-T.2	19.37558897037735	45.0	150.0	27.27272727272727	24407.0	
Hte-ATic_092-Ex1-7E-lcwgs-1-T.1	21.00505062813923	43.0	150.0	18.181818181818183	292442.0	
Hte-ATic_092-Ex1-7E-lcwgs-1-T.2	19.511195171568374	43.0	150.0	18.181818181818183	292442.0	
Hte-ATic_093-Ex1-8A-lcwgs-2-T.1	23.23909531502423	48.0	150.0	18.181818181818183	49520.0	
Hte-ATic_093-Ex1-8A-lcwgs-2-T.2	21.411550888529888	48.0	150.0	18.181818181818183	49520.0	
Hte-ATic_094-Ex1-9A-lcwgs-2-T.1	21.2491485013624	44.0	150.0	18.181818181818183	23488.0	
Hte-ATic_094-Ex1-9A-lcwgs-2-T.2	19.478031335149865	45.0	150.0	18.181818181818183	23488.0	
Hte-ATic_095-Ex1-10A-lcwgs-2-T.1	12.896541869105462	45.0	150.0	18.181818181818183	13996.0	
Hte-ATic_095-Ex1-10A-lcwgs-2-T.2	11.617605030008576	45.0	150.0	27.27272727272727	13996.0	
Hte-ATic_096-Ex1-11A-lcwgs-2-T.1	14.663033225028826	43.0	150.0	18.181818181818183	38164.0	
Hte-ATic_096-Ex1-11A-lcwgs-2-T.2	13.759039932921084	43.0	150.0	18.181818181818183	38164.0	
Hte-CBur_010-Ex1-6C-lcwgs-1-T.1	11.149566267871847	45.0	150.0	18.181818181818183	1026370.0	
Hte-CBur_010-Ex1-6C-lcwgs-1-T.2	10.534591009659607	46.0	150.0	18.181818181818183	1026370.0	
Hte-CBur_011-Ex1-4D-lcwgs-1-T.1	10.430183082115434	45.0	150.0	18.181818181818183	857273.0	
Hte-CBur_011-Ex1-4D-lcwgs-1-T.2	9.919639282090344	45.0	150.0	18.181818181818183	857273.0	
Hte-CBur_012-Ex1-2B-lcwgs-1-T.1	29.271604931688117	47.0	150.0	18.181818181818183	1540767.0	
Hte-CBur_012-Ex1-2B-lcwgs-1-T.2	28.124372614671927	47.0	150.0	18.181818181818183	1540767.0	
Hte-CBur_017-Ex1-4B-lcwgs-1-T.1	10.563403762591335	45.0	150.0	18.181818181818183	761837.0	
Hte-CBur_017-Ex1-4B-lcwgs-1-T.2	10.014515468795679	46.0	150.0	18.181818181818183	761837.0	
Hte-CBur_018-Ex1-7E-lcwgs-1-T.1	14.490864532668141	45.0	150.0	18.181818181818183	828393.0	
Hte-CBur_018-Ex1-7E-lcwgs-1-T.2	13.822292603302031	45.0	150.0	18.181818181818183	828393.0	
Hte-CBur_019-Ex1-4G-lcwgs-1-T.1	21.189952330599766	46.0	150.0	18.181818181818183	1078747.0	
Hte-CBur_019-Ex1-4G-lcwgs-1-T.2	20.258945173728137	46.0	150.0	18.181818181818183	1078747.0	
Hte-CBur_020-Ex1-5C-lcwgs-1-T.1	19.043328599634293	46.0	150.0	18.181818181818183	962565.0	
Hte-CBur_020-Ex1-5C-lcwgs-1-T.2	18.201261934809395	46.0	150.0	18.181818181818183	962565.0	
Hte-CBur_022-Ex1-1H-lcwgs-1-T.1	9.26874283542331	45.0	150.0	18.181818181818183	306936.0	
Hte-CBur_022-Ex1-1H-lcwgs-1-T.2	8.943469802624676	45.0	150.0	18.181818181818183	306936.0	
Hte-CBur_023-Ex1-6F-lcwgs-1-T.1	16.151307887540554	44.0	150.0	9.090909090909092	1165296.0	
Hte-CBur_023-Ex1-6F-lcwgs-1-T.2	15.433219139755238	45.0	150.0	9.090909090909092	1165296.0	
Hte-CBur_024-Ex1-2G-lcwgs-1-T.1	11.598738967234624	46.0	150.0	18.181818181818183	544587.0	
Hte-CBur_024-Ex1-2G-lcwgs-1-T.2	11.198328507798763	46.0	150.0	18.181818181818183	544587.0	
Hte-CBur_026-Ex1-4A-lcwgs-1-T.1	15.351238179843989	45.0	150.0	18.181818181818183	1035330.0	
Hte-CBur_026-Ex1-4A-lcwgs-1-T.2	14.453446831843692	45.0	150.0	18.181818181818183	1035330.0	
Hte-CBur_027-Ex1-2C-lcwgs-1-T.1	11.2828974187331	45.0	150.0	18.181818181818183	752718.0	
Hte-CBur_027-Ex1-2C-lcwgs-1-T.2	10.801455612131207	45.0	150.0	18.181818181818183	752718.0	
Hte-CBur_028-Ex1-7B-lcwgs-1-T.1	11.462040483970455	45.0	150.0	18.181818181818183	990175.0	
Hte-CBur_028-Ex1-7B-lcwgs-1-T.2	10.929925855291586	46.0	150.0	18.181818181818183	990175.0	
Hte-CBur_031-Ex1-7D-lcwgs-1-T.1	9.663434432482347	45.0	150.0	18.181818181818183	639417.0	
Hte-CBur_031-Ex1-7D-lcwgs-1-T.2	9.185051731155497	45.0	150.0	18.181818181818183	639417.0	
Hte-CBur_032-Ex1-3B-lcwgs-1-T.1	12.636922145676223	46.0	150.0	18.181818181818183	530355.0	
