Sne-CTaw_082-Ex1-lcwgs.clmp.fp2_repr.R2	139074.0	147514.0	133998.0	129358.0	129997.0	135877.0	131421.0	143530.0	212419.0	815914.0	8166290.0
Sne-CTaw_084-Ex1-lcwgs.clmp.fp2_repr.R1	31554.0	37132.0	29102.0	26673.0	26844.0	29266.0	27304.0	30554.0	47387.0	189458.0	3255461.0
Sne-CTaw_084-Ex1-lcwgs.clmp.fp2_repr.R2	32184.0	36957.0	28922.0	26844.0	26998.0	29551.0	28387.0	33952.0	59283.0	274611.0	3153046.0
Sne-CTaw_087-Ex1-lcwgs.clmp.fp2_repr.R1	140334.0	154604.0	131880.0	124280.0	124586.0	132795.0	124829.0	134566.0	189725.0	665770.0	10605912.0
Sne-CTaw_087-Ex1-lcwgs.clmp.fp2_repr.R2	142551.0	155026.0	132044.0	124317.0	125159.0	133642.0	128792.0	146605.0	238782.0	1008654.0	10193709.0
Sne-CTaw_089-Ex1-lcwgs.clmp.fp2_repr.R1	14665.0	16517.0	13974.0	13154.0	13051.0	13602.0	12624.0	13493.0	19279.0	63770.0	1021212.0
Sne-CTaw_089-Ex1-lcwgs.clmp.fp2_repr.R2	14990.0	16346.0	13984.0	13220.0	13065.0	13561.0	13099.0	15166.0	26572.0	112067.0	963271.0
Sne-CTaw_093-Ex1-lcwgs.clmp.fp2_repr.R1	72798.0	80384.0	71452.0	67344.0	64709.0	63970.0	58227.0	60326.0	73349.0	198188.0	3241472.0
Sne-CTaw_093-Ex1-lcwgs.clmp.fp2_repr.R2	74066.0	80046.0	71436.0	67366.0	64759.0	63992.0	59668.0	64255.0	89730.0	306750.0	3110151.0
Sne-CTaw_094-Ex1-lcwgs.clmp.fp2_repr.R1	132669.0	145913.0	131117.0	124031.0	121180.0	122183.0	113551.0	117577.0	153893.0	465582.0	7288900.0
Sne-CTaw_094-Ex1-lcwgs.clmp.fp2_repr.R2	134477.0	146137.0	131067.0	123803.0	121515.0	122828.0	116382.0	126459.0	187069.0	689101.0	7017758.0
Sne-CTaw_095-Ex1-lcwgs.clmp.fp2_repr.R1	80835.0	90098.0	76557.0	71762.0	71709.0	74638.0	68967.0	73871.0	100702.0	342538.0	6205966.0
Sne-CTaw_095-Ex1-lcwgs.clmp.fp2_repr.R2	82996.0	90418.0	76497.0	71881.0	72043.0	75126.0	72022.0	83322.0	139258.0	601410.0	5892670.0
Sne-CTaw_096-Ex1-lcwgs.clmp.fp2_repr.R1	7751.0	8281.0	7614.0	7229.0	6855.0	6832.0	6440.0	6589.0	8832.0	27170.0	394376.0
Sne-CTaw_096-Ex1-lcwgs.clmp.fp2_repr.R2	7770.0	8360.0	7601.0	7222.0	6895.0	6865.0	6550.0	6991.0	10214.0	36452.0	383049.0
